(iter 5) [0.0, 0.9811] = 113.2300, sampling [0.0, 0.9906]. Recommendation = [0.0, 0.9811], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 0.9906] = 113.2396, sampling [0.0, 1.0033]. Recommendation = [0.0, 0.9906], Current Cost = 69.28, Rho = -1.230
(iter 6) [0.0, 1.0033] = 113.2519, sampling [0.0, 0.9974]. Recommendation = [0.0, 1.0033], Current Cost = 80.83, Rho = -1.230
(iter 6) [0.0, 1.0033] = 113.2519, sampling [0.0, 1.0132]. Recommendation = [0.0, 1.0033], Current Cost = 92.38, Rho = -1.230
(iter 8) [0.0, 1.0132] = 113.2602, sampling [0.0, 1.0258]. Recommendation = [0.0, 1.0132], Current Cost = 103.93, Rho = -1.230
(iter 9) [0.0, 1.0258] = 113.2688, sampling [0.0, 1.0364]. Recommendation = [0.0, 1.0258], Current Cost = 115.47, Rho = -1.230
(iter 10) [0.0, 1.0364] = 113.2756, sampling [0.0, 1.0493]. Recommendation = [0.0, 1.0364], Current Cost = 127.02, Rho = -1.230
(iter 11) [0.0, 1.0493] = 113.2824, sampling [0.0, 1.0444]. Recommendation = [0.0, 1.0493], Current Cost = 138.57, Rho = -1.230
(iter 11) [0.0, 1.0493] = 113.2824, sampling [0.0, 1.0611]. Recommendation = [0.0, 1.0493], Current Cost = 150.12, Rho = -1.230
(iter 13) [0.0, 1.0611] = 113.2875, sampling [0.0, 1.0561]. Recommendation = [0.0, 1.0611], Current Cost = 161.66, Rho = -1.230
(iter 13) [0.0, 1.0611] = 113.2875, sampling [0.0, 1.0731]. Recommendation = [0.0, 1.0611], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 1.0731] = 113.2916, sampling [0.0, 1.0848]. Recommendation = [0.0, 1.0731], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 1.0848] = 113.2945, sampling [0.0, 1.0789]. Recommendation = [0.0, 1.0848], Current Cost = 196.31, Rho = -1.230
(iter 16) [0.0, 1.0848] = 113.2945, sampling [0.0, 1.0983]. Recommendation = [0.0, 1.0848], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 1.0983] = 113.2972, sampling [0.0, 1.0909]. Recommendation = [0.0, 1.0983], Current Cost = 219.40, Rho = -1.230
(iter 18) [0.0, 1.0983] = 113.2972, sampling [0.0, 1.1130]. Recommendation = [0.0, 1.0983], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.1130] = 113.2989, sampling [0.0, 1.1077]. Recommendation = [0.0, 1.1130], Current Cost = 242.50, Rho = -1.230
(iter 20) [0.0, 1.1130] = 113.2989, sampling [0.0, 1.1281]. Recommendation = [0.0, 1.1130], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1195]. Recommendation = [0.0, 1.1281], Current Cost = 265.59, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1436]. Recommendation = [0.0, 1.1281], Current Cost = 277.14, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1358]. Recommendation = [0.0, 1.1281], Current Cost = 288.69, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1617]. Recommendation = [0.0, 1.1281], Current Cost = 300.23, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1533]. Recommendation = [0.0, 1.1281], Current Cost = 311.78, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1828]. Recommendation = [0.0, 1.1281], Current Cost = 323.33, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1716]. Recommendation = [0.0, 1.1281], Current Cost = 334.88, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2067]. Recommendation = [0.0, 1.1281], Current Cost = 346.42, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1936]. Recommendation = [0.0, 1.1281], Current Cost = 357.97, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2319]. Recommendation = [0.0, 1.1281], Current Cost = 369.52, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2183]. Recommendation = [0.0, 1.1281], Current Cost = 381.07, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1488]. Recommendation = [0.0, 1.1281], Current Cost = 392.61, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2616]. Recommendation = [0.0, 1.1281], Current Cost = 404.16, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2475]. Recommendation = [0.0, 1.1281], Current Cost = 415.71, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1234]. Recommendation = [0.0, 1.1281], Current Cost = 427.26, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1027]. Recommendation = [0.0, 1.1281], Current Cost = 438.80, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1779]. Recommendation = [0.0, 1.1281], Current Cost = 450.35, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1571]. Recommendation = [0.0, 1.1281], Current Cost = 461.90, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.3014]. Recommendation = [0.0, 1.1281], Current Cost = 473.45, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2764]. Recommendation = [0.0, 1.1281], Current Cost = 484.99, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1997]. Recommendation = [0.0, 1.1281], Current Cost = 496.54, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1873]. Recommendation = [0.0, 1.1281], Current Cost = 508.09, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1643]. Recommendation = [0.0, 1.1281], Current Cost = 519.64, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.3495]. Recommendation = [0.0, 1.1281], Current Cost = 531.18, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.0956]. Recommendation = [0.0, 1.1281], Current Cost = 542.73, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1374]. Recommendation = [0.0, 1.1281], Current Cost = 554.28, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.3234]. Recommendation = [0.0, 1.1281], Current Cost = 565.83, Rho = -1.230
(iter 22) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1468]. Recommendation = [0.0, 1.1281], Current Cost = 577.37, Rho = -1.230
