(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.0422]. Recommendation = [0.0, 1.0215], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.0322]. Recommendation = [0.0, 1.0422], Current Cost = 78.98, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.0675]. Recommendation = [0.0, 1.0422], Current Cost = 82.51, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.0547]. Recommendation = [0.0, 1.0675], Current Cost = 86.05, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.0918]. Recommendation = [0.0, 1.0675], Current Cost = 89.59, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.0787]. Recommendation = [0.0, 1.0675], Current Cost = 93.13, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.1178]. Recommendation = [0.0, 1.0675], Current Cost = 96.67, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.1052]. Recommendation = [0.0, 1.0675], Current Cost = 100.21, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.1461]. Recommendation = [0.0, 1.0675], Current Cost = 103.75, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.1280]. Recommendation = [0.0, 1.0675], Current Cost = 107.29, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.1822]. Recommendation = [0.0, 1.0675], Current Cost = 110.83, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.1602]. Recommendation = [0.0, 1.0675], Current Cost = 114.37, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.2306]. Recommendation = [0.0, 1.0675], Current Cost = 117.91, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.2042]. Recommendation = [0.0, 1.0675], Current Cost = 121.45, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.2963]. Recommendation = [0.0, 1.0675], Current Cost = 124.99, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.2596]. Recommendation = [0.0, 1.0675], Current Cost = 128.53, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.0844]. Recommendation = [0.0, 1.0675], Current Cost = 132.07, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.0601]. Recommendation = [0.0, 1.0675], Current Cost = 135.61, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.3926]. Recommendation = [0.0, 1.0675], Current Cost = 139.15, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.0483]. Recommendation = [0.0, 1.0675], Current Cost = 142.69, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.1362]. Recommendation = [0.0, 1.0675], Current Cost = 146.23, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.0971]. Recommendation = [0.0, 1.0675], Current Cost = 149.77, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.0723]. Recommendation = [0.0, 1.0675], Current Cost = 153.31, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.5025]. Recommendation = [0.0, 1.0723], Current Cost = 156.85, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.3390]. Recommendation = [0.0, 1.0723], Current Cost = 160.39, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.1709]. Recommendation = [0.0, 1.0723], Current Cost = 163.93, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.1093]. Recommendation = [0.0, 1.0723], Current Cost = 167.47, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.0258]. Recommendation = [0.0, 1.0723], Current Cost = 171.01, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.0393]. Recommendation = [0.0, 1.0723], Current Cost = 174.55, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.1237]. Recommendation = [0.0, 1.0723], Current Cost = 178.08, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.1520]. Recommendation = [0.0, 1.0723], Current Cost = 181.62, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.1902]. Recommendation = [0.0, 1.0723], Current Cost = 185.16, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.2173]. Recommendation = [0.0, 1.0723], Current Cost = 188.70, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.1412]. Recommendation = [0.0, 1.0723], Current Cost = 192.24, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.0446]. Recommendation = [0.0, 1.0723], Current Cost = 195.78, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.4400]. Recommendation = [0.0, 1.0723], Current Cost = 199.32, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.0581]. Recommendation = [0.0, 1.0723], Current Cost = 202.86, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.5766]. Recommendation = [0.0, 1.0723], Current Cost = 206.40, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.0937]. Recommendation = [0.0, 1.0723], Current Cost = 209.94, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.1035]. Recommendation = [0.0, 1.0723], Current Cost = 213.48, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.2458]. Recommendation = [0.0, 1.0723], Current Cost = 217.02, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.1159]. Recommendation = [0.0, 1.0723], Current Cost = 220.56, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.0709]. Recommendation = [0.0, 1.0723], Current Cost = 224.10, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.2760]. Recommendation = [0.0, 1.0723], Current Cost = 227.64, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [1.0, 1.0831]. Recommendation = [0.0, 1.0723], Current Cost = 231.18, Rho = 1.000
(iter 10) [0.0, 1.0215] = 113.2661, sampling [0.0, 1.1561]. Recommendation = [0.0, 1.0723], Current Cost = 234.72, Rho = 1.000
(iter 55) [0.0, 1.1561] = 113.2981, sampling [1.0, 1.1674]. Recommendation = [0.0, 1.1561], Current Cost = 246.27, Rho = 1.000
