(iter 5) [0.0, 1.0137] = 113.2602, sampling [0.0, 1.0802]. Recommendation = [0.0, 1.0137], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.0802] = 113.2935, sampling [0.0, 1.0504]. Recommendation = [0.0, 1.0802], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.0802] = 113.2935, sampling [0.0, 1.1593]. Recommendation = [0.0, 1.0802], Current Cost = 80.83, Rho = -1.230
(iter 7) [0.0, 1.1593] = 113.2978, sampling [0.0, 1.1196]. Recommendation = [0.0, 1.1593], Current Cost = 92.38, Rho = -1.230
(iter 8) [0.0, 1.1196] = 113.2993, sampling [0.0, 1.2520]. Recommendation = [0.0, 1.1196], Current Cost = 103.93, Rho = -1.230
(iter 8) [0.0, 1.1196] = 113.2993, sampling [0.0, 1.2013]. Recommendation = [0.0, 1.1196], Current Cost = 115.47, Rho = -1.230
(iter 8) [0.0, 1.1196] = 113.2993, sampling [0.0, 1.3701]. Recommendation = [0.0, 1.1196], Current Cost = 127.02, Rho = -1.230
(iter 8) [0.0, 1.1196] = 113.2993, sampling [0.0, 1.3053]. Recommendation = [0.0, 1.1196], Current Cost = 138.57, Rho = -1.230
(iter 8) [0.0, 1.1196] = 113.2993, sampling [0.0, 1.4807]. Recommendation = [0.0, 1.1196], Current Cost = 150.12, Rho = -1.230
(iter 8) [0.0, 1.1196] = 113.2993, sampling [0.0, 1.2246]. Recommendation = [0.0, 1.1196], Current Cost = 161.66, Rho = -1.230
(iter 8) [0.0, 1.1196] = 113.2993, sampling [0.0, 1.1375]. Recommendation = [0.0, 1.1196], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 1.1375] = 113.2994, sampling [0.0, 1.1809]. Recommendation = [0.0, 1.1375], Current Cost = 184.76, Rho = -1.230
(iter 15) [0.0, 1.1375] = 113.2994, sampling [0.0, 1.1017]. Recommendation = [0.0, 1.1375], Current Cost = 196.31, Rho = -1.230
(iter 15) [0.0, 1.1375] = 113.2994, sampling [0.0, 1.4192]. Recommendation = [0.0, 1.1375], Current Cost = 207.85, Rho = -1.230
(iter 15) [0.0, 1.1375] = 113.2994, sampling [0.0, 1.2785]. Recommendation = [0.0, 1.1375], Current Cost = 219.40, Rho = -1.230
(iter 15) [0.0, 1.1375] = 113.2994, sampling [0.0, 1.5571]. Recommendation = [0.0, 1.1375], Current Cost = 230.95, Rho = -1.230
(iter 15) [0.0, 1.1375] = 113.2994, sampling [0.0, 1.3344]. Recommendation = [0.0, 1.1375], Current Cost = 242.50, Rho = -1.230
(iter 15) [0.0, 1.1375] = 113.2994, sampling [0.0, 1.0643]. Recommendation = [0.0, 1.1375], Current Cost = 254.04, Rho = -1.230
(iter 15) [0.0, 1.1375] = 113.2994, sampling [0.0, 1.0334]. Recommendation = [0.0, 1.1375], Current Cost = 265.59, Rho = -1.230
(iter 15) [0.0, 1.1375] = 113.2994, sampling [0.0, 1.1488]. Recommendation = [0.0, 1.1375], Current Cost = 277.14, Rho = -1.230
(iter 15) [0.0, 1.1375] = 113.2994, sampling [0.0, 1.7946]. Recommendation = [0.0, 1.1375], Current Cost = 288.69, Rho = -1.230
(iter 15) [0.0, 1.1375] = 113.2994, sampling [0.0, 1.1682]. Recommendation = [0.0, 1.1375], Current Cost = 300.23, Rho = -1.230
(iter 15) [0.0, 1.1375] = 113.2994, sampling [0.0, 1.0899]. Recommendation = [0.0, 1.1375], Current Cost = 311.78, Rho = -1.230
(iter 15) [0.0, 1.1375] = 113.2994, sampling [0.0, 1.2373]. Recommendation = [0.0, 1.1375], Current Cost = 323.33, Rho = -1.230
(iter 15) [0.0, 1.1375] = 113.2994, sampling [0.0, 1.1290]. Recommendation = [0.0, 1.1375], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.2140]. Recommendation = [0.0, 1.1290], Current Cost = 346.42, Rho = -1.230
(iter 29) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.1915]. Recommendation = [0.0, 1.1290], Current Cost = 357.97, Rho = -1.230
(iter 29) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.1119]. Recommendation = [0.0, 1.1290], Current Cost = 369.52, Rho = -1.230
(iter 29) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.2657]. Recommendation = [0.0, 1.1290], Current Cost = 381.07, Rho = -1.230
(iter 29) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.3933]. Recommendation = [0.0, 1.1290], Current Cost = 392.61, Rho = -1.230
(iter 29) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.2902]. Recommendation = [0.0, 1.1290], Current Cost = 404.16, Rho = -1.230
(iter 29) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.4464]. Recommendation = [0.0, 1.1290], Current Cost = 415.71, Rho = -1.230
(iter 29) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0700]. Recommendation = [0.0, 1.1290], Current Cost = 427.26, Rho = -1.230
(iter 29) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.1737]. Recommendation = [0.0, 1.1290], Current Cost = 438.80, Rho = -1.230
