(iter 5) [0.0, 1.2428] = 113.2784, sampling [0.0, 1.2848]. Recommendation = [0.0, 1.2428], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.2428] = 113.2784, sampling [0.0, 1.2597]. Recommendation = [0.0, 1.2428], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.2428] = 113.2784, sampling [0.0, 1.3172]. Recommendation = [0.0, 1.2428], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.2428] = 113.2784, sampling [0.0, 1.2508]. Recommendation = [0.0, 1.2428], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.2428] = 113.2784, sampling [0.0, 1.2708]. Recommendation = [0.0, 1.2428], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.2428] = 113.2784, sampling [0.0, 1.2986]. Recommendation = [0.0, 1.2428], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.2428] = 113.2784, sampling [0.0, 1.3432]. Recommendation = [0.0, 1.2428], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.2428] = 113.2784, sampling [0.0, 1.2768]. Recommendation = [0.0, 1.2428], Current Cost = 138.57, Rho = -1.230
(iter 5) [0.0, 1.2428] = 113.2784, sampling [0.0, 1.2671]. Recommendation = [0.0, 1.2428], Current Cost = 150.12, Rho = -1.230
(iter 5) [0.0, 1.2428] = 113.2784, sampling [0.0, 1.2442]. Recommendation = [0.0, 1.2428], Current Cost = 161.66, Rho = -1.230
(iter 5) [0.0, 1.2428] = 113.2784, sampling [0.0, 1.3063]. Recommendation = [0.0, 1.2428], Current Cost = 173.21, Rho = -1.230
(iter 5) [0.0, 1.2428] = 113.2784, sampling [0.0, 1.2904]. Recommendation = [0.0, 1.2428], Current Cost = 184.76, Rho = -1.230
(iter 5) [0.0, 1.2428] = 113.2784, sampling [0.0, 1.3302]. Recommendation = [0.0, 1.2428], Current Cost = 196.31, Rho = -1.230
(iter 5) [0.0, 1.2428] = 113.2784, sampling [0.0, 1.2622]. Recommendation = [0.0, 1.2428], Current Cost = 207.85, Rho = -1.230
(iter 5) [0.0, 1.2428] = 113.2784, sampling [0.0, 1.2520]. Recommendation = [0.0, 1.2428], Current Cost = 219.40, Rho = -1.230
(iter 5) [0.0, 1.2428] = 113.2784, sampling [0.0, 1.2812]. Recommendation = [0.0, 1.2428], Current Cost = 230.95, Rho = -1.230
(iter 5) [0.0, 1.2428] = 113.2784, sampling [0.0, 1.2374]. Recommendation = [0.0, 1.2428], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 1.2374] = 113.2800, sampling [0.0, 1.2328]. Recommendation = [0.0, 1.2374], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 1.2328] = 113.2816, sampling [0.0, 1.2301]. Recommendation = [0.0, 1.2328], Current Cost = 265.59, Rho = -1.230
(iter 23) [0.0, 1.2301] = 113.2822, sampling [0.0, 1.2246]. Recommendation = [0.0, 1.2301], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.2246] = 113.2840, sampling [0.0, 1.2221]. Recommendation = [0.0, 1.2246], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.2221] = 113.2846, sampling [0.0, 1.2192]. Recommendation = [0.0, 1.2221], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.2192] = 113.2854, sampling [0.0, 1.2127]. Recommendation = [0.0, 1.2192], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.2127] = 113.2873, sampling [0.0, 1.2099]. Recommendation = [0.0, 1.2127], Current Cost = 323.33, Rho = -1.230
(iter 28) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.2040]. Recommendation = [0.0, 1.2099], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.2040] = 113.2894, sampling [0.0, 1.2017]. Recommendation = [0.0, 1.2040], Current Cost = 346.42, Rho = -1.230
(iter 30) [0.0, 1.2017] = 113.2901, sampling [0.0, 1.1963]. Recommendation = [0.0, 1.2017], Current Cost = 357.97, Rho = -1.230
(iter 31) [0.0, 1.1963] = 113.2913, sampling [0.0, 1.1935]. Recommendation = [0.0, 1.1963], Current Cost = 369.52, Rho = -1.230
(iter 32) [0.0, 1.1935] = 113.2920, sampling [0.0, 1.1882]. Recommendation = [0.0, 1.1935], Current Cost = 381.07, Rho = -1.230
(iter 33) [0.0, 1.1882] = 113.2930, sampling [0.0, 1.1848]. Recommendation = [0.0, 1.1882], Current Cost = 392.61, Rho = -1.230
(iter 34) [0.0, 1.1848] = 113.2938, sampling [0.0, 1.1830]. Recommendation = [0.0, 1.1848], Current Cost = 404.16, Rho = -1.230
(iter 35) [0.0, 1.1830] = 113.2940, sampling [0.0, 1.1785]. Recommendation = [0.0, 1.1830], Current Cost = 415.71, Rho = -1.230
(iter 36) [0.0, 1.1785] = 113.2950, sampling [0.0, 1.1742]. Recommendation = [0.0, 1.1785], Current Cost = 427.26, Rho = -1.230
(iter 37) [0.0, 1.1742] = 113.2956, sampling [0.0, 1.1695]. Recommendation = [0.0, 1.1742], Current Cost = 438.80, Rho = -1.230
(iter 38) [0.0, 1.1695] = 113.2964, sampling [0.0, 1.1651]. Recommendation = [0.0, 1.1695], Current Cost = 450.35, Rho = -1.230
(iter 39) [0.0, 1.1651] = 113.2970, sampling [0.0, 1.1606]. Recommendation = [0.0, 1.1651], Current Cost = 461.90, Rho = -1.230
(iter 40) [0.0, 1.1606] = 113.2976, sampling [0.0, 1.1563]. Recommendation = [0.0, 1.1606], Current Cost = 473.45, Rho = -1.230
(iter 41) [0.0, 1.1563] = 113.2981, sampling [0.0, 1.1498]. Recommendation = [0.0, 1.1563], Current Cost = 484.99, Rho = -1.230
(iter 42) [0.0, 1.1498] = 113.2987, sampling [0.0, 1.1446]. Recommendation = [0.0, 1.1498], Current Cost = 496.54, Rho = -1.230
(iter 43) [0.0, 1.1446] = 113.2991, sampling [0.0, 1.1429]. Recommendation = [0.0, 1.1446], Current Cost = 508.09, Rho = -1.230
(iter 44) [0.0, 1.1429] = 113.2992, sampling [0.0, 1.1371]. Recommendation = [0.0, 1.1429], Current Cost = 519.64, Rho = -1.230
(iter 45) [0.0, 1.1371] = 113.2994, sampling [0.0, 1.1337]. Recommendation = [0.0, 1.1371], Current Cost = 531.18, Rho = -1.230
(iter 46) [0.0, 1.1337] = 113.2995, sampling [0.0, 1.1283]. Recommendation = [0.0, 1.1337], Current Cost = 542.73, Rho = -1.230
(iter 47) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.1264]. Recommendation = [0.0, 1.1283], Current Cost = 554.28, Rho = -1.230
(iter 47) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.1221]. Recommendation = [0.0, 1.1283], Current Cost = 565.83, Rho = -1.230
(iter 47) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.1179]. Recommendation = [0.0, 1.1283], Current Cost = 577.37, Rho = -1.230
(iter 47) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.1126]. Recommendation = [0.0, 1.1283], Current Cost = 588.92, Rho = -1.230
(iter 47) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.1099]. Recommendation = [0.0, 1.1283], Current Cost = 600.47, Rho = -1.230
(iter 47) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.1069]. Recommendation = [0.0, 1.1283], Current Cost = 612.02, Rho = -1.230
(iter 47) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.1006]. Recommendation = [0.0, 1.1283], Current Cost = 623.56, Rho = -1.230
(iter 47) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.0944]. Recommendation = [0.0, 1.1283], Current Cost = 635.11, Rho = -1.230
(iter 47) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.0994]. Recommendation = [0.0, 1.1283], Current Cost = 646.66, Rho = -1.230
(iter 47) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.0881]. Recommendation = [0.0, 1.1283], Current Cost = 658.21, Rho = -1.230
(iter 47) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.0863]. Recommendation = [0.0, 1.1283], Current Cost = 669.75, Rho = -1.230
(iter 47) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.1559]. Recommendation = [0.0, 1.1283], Current Cost = 681.30, Rho = -1.230
(iter 47) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.0807]. Recommendation = [0.0, 1.1283], Current Cost = 692.85, Rho = -1.230
(iter 47) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.0764]. Recommendation = [0.0, 1.1283], Current Cost = 704.40, Rho = -1.230
(iter 47) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.0687]. Recommendation = [0.0, 1.1283], Current Cost = 715.94, Rho = -1.230
(iter 47) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.0757]. Recommendation = [0.0, 1.1283], Current Cost = 727.49, Rho = -1.230
(iter 47) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.0603]. Recommendation = [0.0, 1.1283], Current Cost = 739.04, Rho = -1.230
(iter 47) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.0678]. Recommendation = [0.0, 1.1283], Current Cost = 750.59, Rho = -1.230
