(iter 5) [0.0, 1.1322] = 113.2995, sampling [0.0, 1.1814]. Recommendation = [0.0, 1.1322], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.1322] = 113.2995, sampling [0.0, 1.1541]. Recommendation = [0.0, 1.1322], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.1322] = 113.2995, sampling [0.0, 1.2418]. Recommendation = [0.0, 1.1322], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.1322] = 113.2995, sampling [0.0, 1.2120]. Recommendation = [0.0, 1.1322], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.1322] = 113.2995, sampling [0.0, 1.3187]. Recommendation = [0.0, 1.1322], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.1322] = 113.2995, sampling [0.0, 1.2758]. Recommendation = [0.0, 1.1322], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.1322] = 113.2995, sampling [0.0, 1.4033]. Recommendation = [0.0, 1.1322], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.1322] = 113.2995, sampling [0.0, 1.1681]. Recommendation = [0.0, 1.1322], Current Cost = 138.57, Rho = -1.230
(iter 5) [0.0, 1.1322] = 113.2995, sampling [0.0, 1.1968]. Recommendation = [0.0, 1.1322], Current Cost = 150.12, Rho = -1.230
(iter 5) [0.0, 1.1322] = 113.2995, sampling [0.0, 1.1402]. Recommendation = [0.0, 1.1322], Current Cost = 161.66, Rho = -1.230
(iter 5) [0.0, 1.1322] = 113.2995, sampling [0.0, 1.3554]. Recommendation = [0.0, 1.1322], Current Cost = 173.21, Rho = -1.230
(iter 5) [0.0, 1.1322] = 113.2995, sampling [0.0, 1.2248]. Recommendation = [0.0, 1.1322], Current Cost = 184.76, Rho = -1.230
(iter 5) [0.0, 1.1322] = 113.2995, sampling [0.0, 1.4695]. Recommendation = [0.0, 1.1322], Current Cost = 196.31, Rho = -1.230
(iter 5) [0.0, 1.1322] = 113.2995, sampling [0.0, 1.2589]. Recommendation = [0.0, 1.1322], Current Cost = 207.85, Rho = -1.230
(iter 5) [0.0, 1.1322] = 113.2995, sampling [0.0, 1.2944]. Recommendation = [0.0, 1.1322], Current Cost = 219.40, Rho = -1.230
