(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 0.9665]. Recommendation = [0.0, 0.9556], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 0.9769]. Recommendation = [0.0, 0.9665], Current Cost = 78.98, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 0.9915]. Recommendation = [0.0, 0.9769], Current Cost = 82.51, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 0.9842]. Recommendation = [0.0, 0.9915], Current Cost = 86.05, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.0050]. Recommendation = [0.0, 0.9915], Current Cost = 89.59, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 0.9984]. Recommendation = [0.0, 1.0050], Current Cost = 93.13, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.0171]. Recommendation = [0.0, 1.0050], Current Cost = 96.67, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.0111]. Recommendation = [0.0, 1.0171], Current Cost = 100.21, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.0292]. Recommendation = [0.0, 1.0171], Current Cost = 103.75, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.0216]. Recommendation = [0.0, 1.0292], Current Cost = 107.29, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.0435]. Recommendation = [0.0, 1.0292], Current Cost = 110.83, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.0353]. Recommendation = [0.0, 1.0435], Current Cost = 114.37, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.0583]. Recommendation = [0.0, 1.0435], Current Cost = 117.91, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.0515]. Recommendation = [0.0, 1.0435], Current Cost = 121.45, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.0787]. Recommendation = [0.0, 1.0515], Current Cost = 124.99, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.0705]. Recommendation = [0.0, 1.0515], Current Cost = 128.53, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.0988]. Recommendation = [0.0, 1.0515], Current Cost = 132.07, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.0882]. Recommendation = [0.0, 1.0515], Current Cost = 135.61, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.1201]. Recommendation = [0.0, 1.0515], Current Cost = 139.15, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.1101]. Recommendation = [0.0, 1.0515], Current Cost = 142.69, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.0658]. Recommendation = [0.0, 1.0515], Current Cost = 146.23, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.1499]. Recommendation = [0.0, 1.0515], Current Cost = 149.77, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.1336]. Recommendation = [0.0, 1.0515], Current Cost = 153.31, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.1863]. Recommendation = [0.0, 1.0515], Current Cost = 156.85, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.1675]. Recommendation = [0.0, 1.0515], Current Cost = 160.39, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.2367]. Recommendation = [0.0, 1.0515], Current Cost = 163.93, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.2114]. Recommendation = [0.0, 1.0515], Current Cost = 167.47, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.3186]. Recommendation = [0.0, 1.0515], Current Cost = 171.01, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.4215]. Recommendation = [0.0, 1.0515], Current Cost = 174.55, Rho = 1.000
(iter 10) [0.0, 0.9556] = 113.1967, sampling [1.0, 1.2719]. Recommendation = [0.0, 1.0515], Current Cost = 178.08, Rho = 1.000
