(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.1936]. Recommendation = [0.0, 1.1639], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.1776]. Recommendation = [0.0, 1.1639], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.2322]. Recommendation = [0.0, 1.1639], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.2102]. Recommendation = [0.0, 1.1639], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.2790]. Recommendation = [0.0, 1.1639], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.2514]. Recommendation = [0.0, 1.1639], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.3413]. Recommendation = [0.0, 1.1639], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.3042]. Recommendation = [0.0, 1.1639], Current Cost = 138.57, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.4207]. Recommendation = [0.0, 1.1639], Current Cost = 150.12, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.1878]. Recommendation = [0.0, 1.1639], Current Cost = 161.66, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.1687]. Recommendation = [0.0, 1.1639], Current Cost = 173.21, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.2024]. Recommendation = [0.0, 1.1639], Current Cost = 184.76, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.2238]. Recommendation = [0.0, 1.1639], Current Cost = 196.31, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.3762]. Recommendation = [0.0, 1.1639], Current Cost = 207.85, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.2647]. Recommendation = [0.0, 1.1639], Current Cost = 219.40, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.4926]. Recommendation = [0.0, 1.1639], Current Cost = 230.95, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.2416]. Recommendation = [0.0, 1.1639], Current Cost = 242.50, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.1737]. Recommendation = [0.0, 1.1639], Current Cost = 254.04, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.1812]. Recommendation = [0.0, 1.1639], Current Cost = 265.59, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.2161]. Recommendation = [0.0, 1.1639], Current Cost = 277.14, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.3210]. Recommendation = [0.0, 1.1639], Current Cost = 288.69, Rho = -1.230
(iter 5) [0.0, 1.1639] = 113.2973, sampling [0.0, 1.1981]. Recommendation = [0.0, 1.1639], Current Cost = 300.23, Rho = -1.230
