(iter 10) [0.0, 0.9433] = 113.1782, sampling [1.0, 0.9449]. Recommendation = [0.0, 0.9433], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 0.9433] = 113.1782, sampling [1.0, 0.9506]. Recommendation = [0.0, 0.9433], Current Cost = 78.98, Rho = 1.000
(iter 10) [0.0, 0.9433] = 113.1782, sampling [0.0, 0.9506]. Recommendation = [0.0, 0.9433], Current Cost = 82.51, Rho = 1.000
(iter 12) [0.0, 0.9506] = 113.1892, sampling [1.0, 0.9548]. Recommendation = [0.0, 0.9506], Current Cost = 94.06, Rho = 1.000
(iter 12) [0.0, 0.9506] = 113.1892, sampling [0.0, 0.9548]. Recommendation = [0.0, 0.9506], Current Cost = 97.60, Rho = 1.000
(iter 14) [0.0, 0.9548] = 113.1952, sampling [1.0, 0.9596]. Recommendation = [0.0, 0.9548], Current Cost = 109.15, Rho = 1.000
(iter 14) [0.0, 0.9548] = 113.1952, sampling [0.0, 0.9596]. Recommendation = [0.0, 0.9548], Current Cost = 112.69, Rho = 1.000
(iter 16) [0.0, 0.9596] = 113.2024, sampling [1.0, 0.9628]. Recommendation = [0.0, 0.9596], Current Cost = 124.24, Rho = 1.000
(iter 16) [0.0, 0.9596] = 113.2024, sampling [0.0, 0.9628]. Recommendation = [0.0, 0.9596], Current Cost = 127.78, Rho = 1.000
(iter 18) [0.0, 0.9628] = 113.2065, sampling [1.0, 0.9660]. Recommendation = [0.0, 0.9628], Current Cost = 139.32, Rho = 1.000
(iter 18) [0.0, 0.9628] = 113.2065, sampling [0.0, 0.9660]. Recommendation = [0.0, 0.9628], Current Cost = 142.86, Rho = 1.000
(iter 20) [0.0, 0.9660] = 113.2105, sampling [1.0, 0.9683]. Recommendation = [0.0, 0.9660], Current Cost = 154.41, Rho = 1.000
(iter 20) [0.0, 0.9660] = 113.2105, sampling [0.0, 0.9683]. Recommendation = [0.0, 0.9660], Current Cost = 157.95, Rho = 1.000
(iter 22) [0.0, 0.9683] = 113.2144, sampling [1.0, 0.9731]. Recommendation = [0.0, 0.9683], Current Cost = 169.50, Rho = 1.000
(iter 22) [0.0, 0.9683] = 113.2144, sampling [0.0, 0.9731]. Recommendation = [0.0, 0.9683], Current Cost = 173.04, Rho = 1.000
(iter 24) [0.0, 0.9731] = 113.2207, sampling [1.0, 0.9794]. Recommendation = [0.0, 0.9731], Current Cost = 184.59, Rho = 1.000
(iter 24) [0.0, 0.9731] = 113.2207, sampling [0.0, 0.9794]. Recommendation = [0.0, 0.9731], Current Cost = 188.12, Rho = 1.000
(iter 26) [0.0, 0.9794] = 113.2277, sampling [1.0, 0.9802]. Recommendation = [0.0, 0.9794], Current Cost = 199.67, Rho = 1.000
(iter 26) [0.0, 0.9794] = 113.2277, sampling [1.0, 0.9844]. Recommendation = [0.0, 0.9794], Current Cost = 203.21, Rho = 1.000
(iter 26) [0.0, 0.9794] = 113.2277, sampling [0.0, 0.9844]. Recommendation = [0.0, 0.9794], Current Cost = 206.75, Rho = 1.000
(iter 29) [0.0, 0.9844] = 113.2333, sampling [1.0, 0.9912]. Recommendation = [0.0, 0.9844], Current Cost = 218.30, Rho = 1.000
(iter 29) [0.0, 0.9844] = 113.2333, sampling [0.0, 0.9912]. Recommendation = [0.0, 0.9844], Current Cost = 221.84, Rho = 1.000
(iter 31) [0.0, 0.9912] = 113.2406, sampling [1.0, 0.9954]. Recommendation = [0.0, 0.9912], Current Cost = 233.39, Rho = 1.000
(iter 31) [0.0, 0.9912] = 113.2406, sampling [0.0, 0.9954]. Recommendation = [0.0, 0.9912], Current Cost = 236.93, Rho = 1.000
(iter 33) [0.0, 0.9954] = 113.2445, sampling [1.0, 0.9982]. Recommendation = [0.0, 0.9954], Current Cost = 248.47, Rho = 1.000
(iter 33) [0.0, 0.9954] = 113.2445, sampling [0.0, 0.9982]. Recommendation = [0.0, 0.9954], Current Cost = 252.01, Rho = 1.000
(iter 35) [0.0, 0.9982] = 113.2474, sampling [1.0, 1.0031]. Recommendation = [0.0, 0.9982], Current Cost = 263.56, Rho = 1.000
(iter 35) [0.0, 0.9982] = 113.2474, sampling [0.0, 1.0031]. Recommendation = [0.0, 0.9982], Current Cost = 267.10, Rho = 1.000
(iter 37) [0.0, 1.0031] = 113.2519, sampling [1.0, 1.0055]. Recommendation = [0.0, 1.0031], Current Cost = 278.65, Rho = 1.000
(iter 37) [0.0, 1.0031] = 113.2519, sampling [1.0, 1.0092]. Recommendation = [0.0, 1.0031], Current Cost = 282.19, Rho = 1.000
(iter 37) [0.0, 1.0031] = 113.2519, sampling [0.0, 1.0092]. Recommendation = [0.0, 1.0031], Current Cost = 285.73, Rho = 1.000
(iter 40) [0.0, 1.0092] = 113.2570, sampling [1.0, 1.0123]. Recommendation = [0.0, 1.0092], Current Cost = 297.27, Rho = 1.000
