(iter 5) [0.0, 1.2526] = 113.2750, sampling [0.0, 1.2600]. Recommendation = [0.0, 1.2526], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.2526] = 113.2750, sampling [0.0, 1.2638]. Recommendation = [0.0, 1.2526], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.2526] = 113.2750, sampling [0.0, 1.2706]. Recommendation = [0.0, 1.2526], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.2526] = 113.2750, sampling [0.0, 1.2670]. Recommendation = [0.0, 1.2526], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.2526] = 113.2750, sampling [0.0, 1.2502]. Recommendation = [0.0, 1.2526], Current Cost = 103.93, Rho = -1.230
(iter 9) [0.0, 1.2502] = 113.2757, sampling [0.0, 1.2814]. Recommendation = [0.0, 1.2502], Current Cost = 115.47, Rho = -1.230
(iter 9) [0.0, 1.2502] = 113.2757, sampling [0.0, 1.2461]. Recommendation = [0.0, 1.2502], Current Cost = 127.02, Rho = -1.230
(iter 11) [0.0, 1.2461] = 113.2771, sampling [0.0, 1.2416]. Recommendation = [0.0, 1.2461], Current Cost = 138.57, Rho = -1.230
(iter 12) [0.0, 1.2416] = 113.2787, sampling [0.0, 1.2372]. Recommendation = [0.0, 1.2416], Current Cost = 150.12, Rho = -1.230
(iter 13) [0.0, 1.2372] = 113.2800, sampling [0.0, 1.2328]. Recommendation = [0.0, 1.2372], Current Cost = 161.66, Rho = -1.230
(iter 14) [0.0, 1.2328] = 113.2816, sampling [0.0, 1.2289]. Recommendation = [0.0, 1.2328], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 1.2289] = 113.2828, sampling [0.0, 1.2263]. Recommendation = [0.0, 1.2289], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 1.2263] = 113.2834, sampling [0.0, 1.2224]. Recommendation = [0.0, 1.2263], Current Cost = 196.31, Rho = -1.230
(iter 17) [0.0, 1.2224] = 113.2846, sampling [0.0, 1.2189]. Recommendation = [0.0, 1.2224], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 1.2189] = 113.2857, sampling [0.0, 1.2157]. Recommendation = [0.0, 1.2189], Current Cost = 219.40, Rho = -1.230
(iter 19) [0.0, 1.2157] = 113.2865, sampling [0.0, 1.2104]. Recommendation = [0.0, 1.2157], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.2104] = 113.2879, sampling [0.0, 1.2079]. Recommendation = [0.0, 1.2104], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 1.2079] = 113.2887, sampling [0.0, 1.2020]. Recommendation = [0.0, 1.2079], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 1.2020] = 113.2899, sampling [0.0, 1.1976]. Recommendation = [0.0, 1.2020], Current Cost = 265.59, Rho = -1.230
(iter 23) [0.0, 1.1976] = 113.2911, sampling [0.0, 1.1935]. Recommendation = [0.0, 1.1976], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.1935] = 113.2920, sampling [0.0, 1.1880]. Recommendation = [0.0, 1.1935], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.1880] = 113.2930, sampling [0.0, 1.1860]. Recommendation = [0.0, 1.1880], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.1860] = 113.2935, sampling [0.0, 1.1817]. Recommendation = [0.0, 1.1860], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.1817] = 113.2944, sampling [0.0, 1.1783]. Recommendation = [0.0, 1.1817], Current Cost = 323.33, Rho = -1.230
(iter 28) [0.0, 1.1783] = 113.2950, sampling [0.0, 1.1726]. Recommendation = [0.0, 1.1783], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.1726] = 113.2960, sampling [0.0, 1.1684]. Recommendation = [0.0, 1.1726], Current Cost = 346.42, Rho = -1.230
(iter 30) [0.0, 1.1684] = 113.2966, sampling [0.0, 1.1667]. Recommendation = [0.0, 1.1684], Current Cost = 357.97, Rho = -1.230
(iter 31) [0.0, 1.1667] = 113.2969, sampling [0.0, 1.1625]. Recommendation = [0.0, 1.1667], Current Cost = 369.52, Rho = -1.230
(iter 32) [0.0, 1.1625] = 113.2974, sampling [0.0, 1.1562]. Recommendation = [0.0, 1.1625], Current Cost = 381.07, Rho = -1.230
(iter 33) [0.0, 1.1562] = 113.2981, sampling [0.0, 1.1523]. Recommendation = [0.0, 1.1562], Current Cost = 392.61, Rho = -1.230
(iter 34) [0.0, 1.1523] = 113.2985, sampling [0.0, 1.1497]. Recommendation = [0.0, 1.1523], Current Cost = 404.16, Rho = -1.230
(iter 35) [0.0, 1.1497] = 113.2987, sampling [0.0, 1.1455]. Recommendation = [0.0, 1.1497], Current Cost = 415.71, Rho = -1.230
(iter 36) [0.0, 1.1455] = 113.2990, sampling [0.0, 1.1430]. Recommendation = [0.0, 1.1455], Current Cost = 427.26, Rho = -1.230
(iter 37) [0.0, 1.1430] = 113.2992, sampling [0.0, 1.1373]. Recommendation = [0.0, 1.1430], Current Cost = 438.80, Rho = -1.230
(iter 38) [0.0, 1.1373] = 113.2994, sampling [0.0, 1.1342]. Recommendation = [0.0, 1.1373], Current Cost = 450.35, Rho = -1.230
(iter 39) [0.0, 1.1342] = 113.2995, sampling [0.0, 1.1284]. Recommendation = [0.0, 1.1373], Current Cost = 461.90, Rho = -1.230
(iter 40) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1250]. Recommendation = [0.0, 1.1342], Current Cost = 473.45, Rho = -1.230
(iter 40) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1220]. Recommendation = [0.0, 1.1284], Current Cost = 484.99, Rho = -1.230
(iter 40) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1179]. Recommendation = [0.0, 1.1284], Current Cost = 496.54, Rho = -1.230
(iter 40) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1123]. Recommendation = [0.0, 1.1284], Current Cost = 508.09, Rho = -1.230
(iter 40) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1080]. Recommendation = [0.0, 1.1284], Current Cost = 519.64, Rho = -1.230
(iter 40) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1065]. Recommendation = [0.0, 1.1284], Current Cost = 531.18, Rho = -1.230
(iter 40) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1034]. Recommendation = [0.0, 1.1284], Current Cost = 542.73, Rho = -1.230
(iter 40) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.0988]. Recommendation = [0.0, 1.1284], Current Cost = 554.28, Rho = -1.230
(iter 40) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.0944]. Recommendation = [0.0, 1.1284], Current Cost = 565.83, Rho = -1.230
(iter 40) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.0913]. Recommendation = [0.0, 1.1284], Current Cost = 577.37, Rho = -1.230
(iter 40) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.0878]. Recommendation = [0.0, 1.1284], Current Cost = 588.92, Rho = -1.230
(iter 40) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.0814]. Recommendation = [0.0, 1.1284], Current Cost = 600.47, Rho = -1.230
(iter 40) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.0778]. Recommendation = [0.0, 1.1284], Current Cost = 612.02, Rho = -1.230
