(iter 10) [0.0, 0.9136] = 113.1222, sampling [1.0, 1.6430]. Recommendation = [0.0, 0.9136], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 0.9136] = 113.1222, sampling [1.0, 0.9197]. Recommendation = [0.0, 0.9136], Current Cost = 78.98, Rho = 1.000
(iter 10) [0.0, 0.9136] = 113.1222, sampling [0.0, 0.9197]. Recommendation = [0.0, 0.9136], Current Cost = 82.51, Rho = 1.000
(iter 12) [0.0, 0.9197] = 113.1346, sampling [1.0, 0.9224]. Recommendation = [0.0, 0.9197], Current Cost = 94.06, Rho = 1.000
(iter 12) [0.0, 0.9197] = 113.1346, sampling [0.0, 0.9224]. Recommendation = [0.0, 0.9197], Current Cost = 97.60, Rho = 1.000
(iter 14) [0.0, 0.9224] = 113.1406, sampling [1.0, 0.9266]. Recommendation = [0.0, 0.9224], Current Cost = 109.15, Rho = 1.000
(iter 14) [0.0, 0.9224] = 113.1406, sampling [0.0, 0.9266]. Recommendation = [0.0, 0.9224], Current Cost = 112.69, Rho = 1.000
(iter 16) [0.0, 0.9266] = 113.1483, sampling [1.0, 0.9306]. Recommendation = [0.0, 0.9266], Current Cost = 124.24, Rho = 1.000
(iter 16) [0.0, 0.9266] = 113.1483, sampling [0.0, 0.9306]. Recommendation = [0.0, 0.9266], Current Cost = 127.78, Rho = 1.000
(iter 18) [0.0, 0.9306] = 113.1558, sampling [1.0, 0.9328]. Recommendation = [0.0, 0.9306], Current Cost = 139.32, Rho = 1.000
(iter 18) [0.0, 0.9306] = 113.1558, sampling [0.0, 0.9328]. Recommendation = [0.0, 0.9306], Current Cost = 142.86, Rho = 1.000
(iter 20) [0.0, 0.9328] = 113.1594, sampling [1.0, 0.9383]. Recommendation = [0.0, 0.9328], Current Cost = 154.41, Rho = 1.000
(iter 20) [0.0, 0.9328] = 113.1594, sampling [0.0, 0.9383]. Recommendation = [0.0, 0.9328], Current Cost = 157.95, Rho = 1.000
(iter 22) [0.0, 0.9383] = 113.1699, sampling [1.0, 0.9432]. Recommendation = [0.0, 0.9383], Current Cost = 169.50, Rho = 1.000
(iter 22) [0.0, 0.9383] = 113.1699, sampling [0.0, 0.9432]. Recommendation = [0.0, 0.9383], Current Cost = 173.04, Rho = 1.000
(iter 24) [0.0, 0.9432] = 113.1782, sampling [1.0, 0.9443]. Recommendation = [0.0, 0.9432], Current Cost = 184.59, Rho = 1.000
(iter 24) [0.0, 0.9432] = 113.1782, sampling [1.0, 0.9495]. Recommendation = [0.0, 0.9432], Current Cost = 188.12, Rho = 1.000
(iter 24) [0.0, 0.9432] = 113.1782, sampling [0.0, 0.9495]. Recommendation = [0.0, 0.9432], Current Cost = 191.66, Rho = 1.000
(iter 27) [0.0, 0.9495] = 113.1877, sampling [1.0, 0.9544]. Recommendation = [0.0, 0.9495], Current Cost = 203.21, Rho = 1.000
(iter 27) [0.0, 0.9495] = 113.1877, sampling [0.0, 0.9544]. Recommendation = [0.0, 0.9495], Current Cost = 206.75, Rho = 1.000
(iter 29) [0.0, 0.9544] = 113.1952, sampling [1.0, 0.9577]. Recommendation = [0.0, 0.9544], Current Cost = 218.30, Rho = 1.000
(iter 29) [0.0, 0.9544] = 113.1952, sampling [0.0, 0.9577]. Recommendation = [0.0, 0.9544], Current Cost = 221.84, Rho = 1.000
