(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.1118]. Recommendation = [0.0, 1.0514], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.0808]. Recommendation = [0.0, 1.1118], Current Cost = 78.98, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.1811]. Recommendation = [0.0, 1.1118], Current Cost = 82.51, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.1451]. Recommendation = [0.0, 1.1118], Current Cost = 86.05, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.2727]. Recommendation = [0.0, 1.1118], Current Cost = 89.59, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.2233]. Recommendation = [0.0, 1.1118], Current Cost = 93.13, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.3864]. Recommendation = [0.0, 1.1118], Current Cost = 96.67, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.3208]. Recommendation = [0.0, 1.1118], Current Cost = 100.21, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.4850]. Recommendation = [0.0, 1.1118], Current Cost = 103.75, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.1282]. Recommendation = [0.0, 1.1118], Current Cost = 107.29, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.0962]. Recommendation = [0.0, 1.1118], Current Cost = 110.83, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.1636]. Recommendation = [0.0, 1.0962], Current Cost = 114.37, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.2009]. Recommendation = [0.0, 1.0962], Current Cost = 117.91, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.0652]. Recommendation = [0.0, 1.0962], Current Cost = 121.45, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.2461]. Recommendation = [0.0, 1.0962], Current Cost = 124.99, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.4324]. Recommendation = [0.0, 1.0962], Current Cost = 128.53, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.3488]. Recommendation = [0.0, 1.0962], Current Cost = 132.07, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.2927]. Recommendation = [0.0, 1.0962], Current Cost = 135.61, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.1195]. Recommendation = [0.0, 1.0962], Current Cost = 139.15, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.1546]. Recommendation = [0.0, 1.0962], Current Cost = 142.69, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.5467]. Recommendation = [0.0, 1.0962], Current Cost = 146.23, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.1062]. Recommendation = [0.0, 1.0962], Current Cost = 149.77, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.0720]. Recommendation = [0.0, 1.0962], Current Cost = 153.31, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.7502]. Recommendation = [0.0, 1.0962], Current Cost = 156.85, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.0911]. Recommendation = [0.0, 1.0962], Current Cost = 160.39, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.1396]. Recommendation = [0.0, 1.0962], Current Cost = 163.93, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.2099]. Recommendation = [0.0, 1.0962], Current Cost = 167.47, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.1883]. Recommendation = [0.0, 1.0962], Current Cost = 171.01, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.1743]. Recommendation = [0.0, 1.0962], Current Cost = 174.55, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.0593]. Recommendation = [0.0, 1.0962], Current Cost = 178.08, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.2350]. Recommendation = [0.0, 1.0962], Current Cost = 181.62, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.1326]. Recommendation = [0.0, 1.0962], Current Cost = 185.16, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.1014]. Recommendation = [0.0, 1.0962], Current Cost = 188.70, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.0852]. Recommendation = [0.0, 1.1014], Current Cost = 192.24, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.2576]. Recommendation = [0.0, 1.1014], Current Cost = 195.78, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.1243]. Recommendation = [0.0, 1.1014], Current Cost = 199.32, Rho = 1.000
(iter 10) [0.0, 1.0514] = 113.2833, sampling [1.0, 1.0771]. Recommendation = [0.0, 1.1014], Current Cost = 202.86, Rho = 1.000
