(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1289]. Recommendation = [0.0, 1.1362], Current Cost = 75.44, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1346]. Recommendation = [0.0, 1.1362], Current Cost = 78.98, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1229]. Recommendation = [0.0, 1.1346], Current Cost = 82.51, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1181]. Recommendation = [0.0, 1.1346], Current Cost = 86.05, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1278]. Recommendation = [0.0, 1.1346], Current Cost = 89.59, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1131]. Recommendation = [0.0, 1.1346], Current Cost = 93.13, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1057]. Recommendation = [0.0, 1.1346], Current Cost = 96.67, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1112]. Recommendation = [0.0, 1.1346], Current Cost = 100.21, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.0998]. Recommendation = [0.0, 1.1346], Current Cost = 103.75, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1032]. Recommendation = [0.0, 1.1346], Current Cost = 107.29, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.0931]. Recommendation = [0.0, 1.1346], Current Cost = 110.83, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.0840]. Recommendation = [0.0, 1.1346], Current Cost = 114.37, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1407]. Recommendation = [0.0, 1.1346], Current Cost = 117.91, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1461]. Recommendation = [0.0, 1.1346], Current Cost = 121.45, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.0916]. Recommendation = [0.0, 1.1346], Current Cost = 124.99, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.0755]. Recommendation = [0.0, 1.1346], Current Cost = 128.53, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.0806]. Recommendation = [0.0, 1.1346], Current Cost = 132.07, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1515]. Recommendation = [0.0, 1.1346], Current Cost = 135.61, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1556]. Recommendation = [0.0, 1.1346], Current Cost = 139.15, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1598]. Recommendation = [0.0, 1.1346], Current Cost = 142.69, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.0664]. Recommendation = [0.0, 1.1346], Current Cost = 146.23, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1631]. Recommendation = [0.0, 1.1346], Current Cost = 149.77, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [0.0, 1.0701]. Recommendation = [0.0, 1.1346], Current Cost = 153.31, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.0701]. Recommendation = [0.0, 1.1289], Current Cost = 164.86, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1683]. Recommendation = [0.0, 1.1289], Current Cost = 168.39, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.0565]. Recommendation = [0.0, 1.1289], Current Cost = 171.93, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1668]. Recommendation = [0.0, 1.1289], Current Cost = 175.47, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1758]. Recommendation = [0.0, 1.1289], Current Cost = 179.01, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.0633]. Recommendation = [0.0, 1.1289], Current Cost = 182.55, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1831]. Recommendation = [0.0, 1.1289], Current Cost = 186.09, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [0.0, 1.1112]. Recommendation = [0.0, 1.1289], Current Cost = 189.63, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [0.0, 1.1762]. Recommendation = [0.0, 1.1289], Current Cost = 201.18, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1907]. Recommendation = [0.0, 1.1289], Current Cost = 212.73, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1854]. Recommendation = [0.0, 1.1289], Current Cost = 216.27, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1963]. Recommendation = [0.0, 1.1289], Current Cost = 219.81, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.0464]. Recommendation = [0.0, 1.1289], Current Cost = 223.35, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.0794]. Recommendation = [0.0, 1.1289], Current Cost = 226.89, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.2058]. Recommendation = [0.0, 1.1289], Current Cost = 230.43, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.2005]. Recommendation = [0.0, 1.1289], Current Cost = 233.97, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [0.0, 1.1515]. Recommendation = [0.0, 1.1289], Current Cost = 237.50, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.0518]. Recommendation = [0.0, 1.1289], Current Cost = 249.05, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.2133]. Recommendation = [0.0, 1.1289], Current Cost = 252.59, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [0.0, 1.2102]. Recommendation = [0.0, 1.1289], Current Cost = 256.13, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [0.0, 1.1229]. Recommendation = [0.0, 1.1289], Current Cost = 267.68, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.0347]. Recommendation = [0.0, 1.1289], Current Cost = 279.23, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.2201]. Recommendation = [0.0, 1.1289], Current Cost = 282.77, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.1950]. Recommendation = [0.0, 1.1289], Current Cost = 286.31, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [0.0, 1.0998]. Recommendation = [0.0, 1.1289], Current Cost = 289.85, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [1.0, 1.2310]. Recommendation = [0.0, 1.1289], Current Cost = 301.39, Rho = 0.952
(iter 10) [0.0, 1.1362] = 113.2994, sampling [0.0, 1.1289]. Recommendation = [0.0, 1.1289], Current Cost = 304.93, Rho = 0.952
(iter 59) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.1598]. Recommendation = [0.0, 1.1289], Current Cost = 316.48, Rho = 0.952
(iter 59) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.1407]. Recommendation = [0.0, 1.1289], Current Cost = 328.03, Rho = 0.952
(iter 59) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.2278]. Recommendation = [0.0, 1.1289], Current Cost = 339.58, Rho = 0.952
(iter 59) [0.0, 1.1289] = 113.2995, sampling [1.0, 1.2437]. Recommendation = [0.0, 1.1289], Current Cost = 351.12, Rho = 0.952
(iter 59) [0.0, 1.1289] = 113.2995, sampling [1.0, 1.2361]. Recommendation = [0.0, 1.1289], Current Cost = 354.66, Rho = 0.952
