(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.2601]. Recommendation = [0.0, 1.2321], Current Cost = 75.44, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.2461]. Recommendation = [0.0, 1.2321], Current Cost = 78.98, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.2981]. Recommendation = [0.0, 1.2321], Current Cost = 82.51, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.2771]. Recommendation = [0.0, 1.2321], Current Cost = 86.05, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.3498]. Recommendation = [0.0, 1.2321], Current Cost = 89.59, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.3224]. Recommendation = [0.0, 1.2321], Current Cost = 93.13, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.4209]. Recommendation = [0.0, 1.2321], Current Cost = 96.67, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.2403]. Recommendation = [0.0, 1.2321], Current Cost = 100.21, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.3814]. Recommendation = [0.0, 1.2321], Current Cost = 103.75, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.5068]. Recommendation = [0.0, 1.2321], Current Cost = 107.29, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.2522]. Recommendation = [0.0, 1.2321], Current Cost = 110.83, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.2677]. Recommendation = [0.0, 1.2321], Current Cost = 114.37, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.2855]. Recommendation = [0.0, 1.2321], Current Cost = 117.91, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.2362]. Recommendation = [0.0, 1.2321], Current Cost = 121.45, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.3104]. Recommendation = [0.0, 1.2321], Current Cost = 124.99, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.4585]. Recommendation = [0.0, 1.2321], Current Cost = 128.53, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.5760]. Recommendation = [0.0, 1.2321], Current Cost = 132.07, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.3337]. Recommendation = [0.0, 1.2321], Current Cost = 135.61, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.2484]. Recommendation = [0.0, 1.2321], Current Cost = 139.15, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.3658]. Recommendation = [0.0, 1.2321], Current Cost = 142.69, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.2251]. Recommendation = [0.0, 1.2321], Current Cost = 146.23, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.2304]. Recommendation = [0.0, 1.2251], Current Cost = 149.77, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.2207]. Recommendation = [0.0, 1.2251], Current Cost = 153.31, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.2162]. Recommendation = [0.0, 1.2207], Current Cost = 156.85, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.2136]. Recommendation = [0.0, 1.2162], Current Cost = 160.39, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.2084]. Recommendation = [0.0, 1.2136], Current Cost = 163.93, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.2009]. Recommendation = [0.0, 1.2084], Current Cost = 167.47, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.2064]. Recommendation = [0.0, 1.2009], Current Cost = 171.01, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1962]. Recommendation = [0.0, 1.2009], Current Cost = 174.55, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1907]. Recommendation = [0.0, 1.1962], Current Cost = 178.08, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1950]. Recommendation = [0.0, 1.1907], Current Cost = 181.62, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1872]. Recommendation = [0.0, 1.1907], Current Cost = 185.16, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1835]. Recommendation = [0.0, 1.1872], Current Cost = 188.70, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1793]. Recommendation = [0.0, 1.1835], Current Cost = 192.24, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1755]. Recommendation = [0.0, 1.1793], Current Cost = 195.78, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1717]. Recommendation = [0.0, 1.1755], Current Cost = 199.32, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1647]. Recommendation = [0.0, 1.1717], Current Cost = 202.86, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1562]. Recommendation = [0.0, 1.1647], Current Cost = 206.40, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1632]. Recommendation = [0.0, 1.1562], Current Cost = 209.94, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1501]. Recommendation = [0.0, 1.1562], Current Cost = 213.48, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1542]. Recommendation = [0.0, 1.1501], Current Cost = 217.02, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1459]. Recommendation = [0.0, 1.1501], Current Cost = 220.56, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1406]. Recommendation = [0.0, 1.1459], Current Cost = 224.10, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1325]. Recommendation = [0.0, 1.1406], Current Cost = 227.64, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1398]. Recommendation = [0.0, 1.1325], Current Cost = 231.18, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1252]. Recommendation = [0.0, 1.1325], Current Cost = 234.72, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1315]. Recommendation = [0.0, 1.1252], Current Cost = 238.26, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1198]. Recommendation = [0.0, 1.1252], Current Cost = 241.80, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1231]. Recommendation = [0.0, 1.1198], Current Cost = 245.34, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1149]. Recommendation = [0.0, 1.1198], Current Cost = 248.88, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1111]. Recommendation = [0.0, 1.1149], Current Cost = 252.42, Rho = 0.994
(iter 10) [0.0, 1.2321] = 113.2816, sampling [1.0, 1.1042]. Recommendation = [0.0, 1.1111], Current Cost = 255.96, Rho = 0.994
