(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1491]. Recommendation = [0.0, 1.1313], Current Cost = 75.44, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1392]. Recommendation = [0.0, 1.1313], Current Cost = 78.98, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1751]. Recommendation = [0.0, 1.1313], Current Cost = 82.51, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1617]. Recommendation = [0.0, 1.1313], Current Cost = 86.05, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.2034]. Recommendation = [0.0, 1.1313], Current Cost = 89.59, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1549]. Recommendation = [0.0, 1.1313], Current Cost = 93.13, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1840]. Recommendation = [0.0, 1.1313], Current Cost = 96.67, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.2352]. Recommendation = [0.0, 1.1313], Current Cost = 100.21, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1351]. Recommendation = [0.0, 1.1313], Current Cost = 103.75, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1462]. Recommendation = [0.0, 1.1313], Current Cost = 107.29, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1706]. Recommendation = [0.0, 1.1313], Current Cost = 110.83, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1924]. Recommendation = [0.0, 1.1313], Current Cost = 114.37, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.2191]. Recommendation = [0.0, 1.1313], Current Cost = 117.91, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1651]. Recommendation = [0.0, 1.1313], Current Cost = 121.45, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1404]. Recommendation = [0.0, 1.1313], Current Cost = 124.99, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1273]. Recommendation = [0.0, 1.1313], Current Cost = 128.53, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.2609]. Recommendation = [0.0, 1.1313], Current Cost = 132.07, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1205]. Recommendation = [0.0, 1.1313], Current Cost = 135.61, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1566]. Recommendation = [0.0, 1.1313], Current Cost = 139.15, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1129]. Recommendation = [0.0, 1.1313], Current Cost = 142.69, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1175]. Recommendation = [0.0, 1.1313], Current Cost = 146.23, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1069]. Recommendation = [0.0, 1.1313], Current Cost = 149.77, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1112]. Recommendation = [0.0, 1.1313], Current Cost = 153.31, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.0963]. Recommendation = [0.0, 1.1313], Current Cost = 156.85, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1036]. Recommendation = [0.0, 1.1313], Current Cost = 160.39, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1772]. Recommendation = [0.0, 1.1313], Current Cost = 163.93, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.1971]. Recommendation = [0.0, 1.1313], Current Cost = 167.47, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.2083]. Recommendation = [0.0, 1.1313], Current Cost = 171.01, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.0908]. Recommendation = [0.0, 1.1313], Current Cost = 174.55, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [1.0, 1.0818]. Recommendation = [0.0, 1.1313], Current Cost = 178.08, Rho = 0.994
(iter 10) [0.0, 1.1313] = 113.2995, sampling [0.0, 1.0947]. Recommendation = [0.0, 1.1313], Current Cost = 181.62, Rho = 0.994
