(iter 5) [0.0, 1.3991] = 113.2135, sampling [0.0, 1.3641]. Recommendation = [0.0, 1.3991], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.3641] = 113.2294, sampling [0.0, 1.3769]. Recommendation = [0.0, 1.3641], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.3641] = 113.2294, sampling [0.0, 1.3264]. Recommendation = [0.0, 1.3641], Current Cost = 80.83, Rho = -1.230
(iter 7) [0.0, 1.3264] = 113.2461, sampling [0.0, 1.3409]. Recommendation = [0.0, 1.3264], Current Cost = 92.38, Rho = -1.230
(iter 7) [0.0, 1.3264] = 113.2461, sampling [0.0, 1.2854]. Recommendation = [0.0, 1.3264], Current Cost = 103.93, Rho = -1.230
(iter 9) [0.0, 1.2854] = 113.2629, sampling [0.0, 1.2391]. Recommendation = [0.0, 1.2854], Current Cost = 115.47, Rho = -1.230
(iter 10) [0.0, 1.2391] = 113.2794, sampling [0.0, 1.2576]. Recommendation = [0.0, 1.2391], Current Cost = 127.02, Rho = -1.230
(iter 10) [0.0, 1.2391] = 113.2794, sampling [0.0, 1.1904]. Recommendation = [0.0, 1.2391], Current Cost = 138.57, Rho = -1.230
(iter 12) [0.0, 1.1904] = 113.2926, sampling [0.0, 1.2146]. Recommendation = [0.0, 1.1904], Current Cost = 150.12, Rho = -1.230
(iter 12) [0.0, 1.1904] = 113.2926, sampling [0.0, 1.1399]. Recommendation = [0.0, 1.1904], Current Cost = 161.66, Rho = -1.230
(iter 14) [0.0, 1.1399] = 113.2993, sampling [0.0, 1.1665]. Recommendation = [0.0, 1.1399], Current Cost = 173.21, Rho = -1.230
(iter 14) [0.0, 1.1399] = 113.2993, sampling [0.0, 1.0922]. Recommendation = [0.0, 1.1399], Current Cost = 184.76, Rho = -1.230
(iter 14) [0.0, 1.1399] = 113.2993, sampling [0.0, 1.1148]. Recommendation = [0.0, 1.1399], Current Cost = 196.31, Rho = -1.230
(iter 14) [0.0, 1.1399] = 113.2993, sampling [0.0, 1.0541]. Recommendation = [0.0, 1.1399], Current Cost = 207.85, Rho = -1.230
(iter 14) [0.0, 1.1399] = 113.2993, sampling [0.0, 1.0728]. Recommendation = [0.0, 1.1399], Current Cost = 219.40, Rho = -1.230
(iter 14) [0.0, 1.1399] = 113.2993, sampling [0.0, 1.1514]. Recommendation = [0.0, 1.1399], Current Cost = 230.95, Rho = -1.230
(iter 14) [0.0, 1.1399] = 113.2993, sampling [0.0, 1.1284]. Recommendation = [0.0, 1.1399], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.0181]. Recommendation = [0.0, 1.1284], Current Cost = 254.04, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1041]. Recommendation = [0.0, 1.1284], Current Cost = 265.59, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1774]. Recommendation = [0.0, 1.1284], Current Cost = 277.14, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.2032]. Recommendation = [0.0, 1.1284], Current Cost = 288.69, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.0827]. Recommendation = [0.0, 1.1284], Current Cost = 300.23, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.0371]. Recommendation = [0.0, 1.1284], Current Cost = 311.78, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1592]. Recommendation = [0.0, 1.1284], Current Cost = 323.33, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1210]. Recommendation = [0.0, 1.1284], Current Cost = 334.88, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.2247]. Recommendation = [0.0, 1.1284], Current Cost = 346.42, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1352]. Recommendation = [0.0, 1.1284], Current Cost = 357.97, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1457]. Recommendation = [0.0, 1.1284], Current Cost = 369.52, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 0.9902]. Recommendation = [0.0, 1.1284], Current Cost = 381.07, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.0617]. Recommendation = [0.0, 1.1284], Current Cost = 392.61, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.0973]. Recommendation = [0.0, 1.1284], Current Cost = 404.16, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1081]. Recommendation = [0.0, 1.1284], Current Cost = 415.71, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1852]. Recommendation = [0.0, 1.1284], Current Cost = 427.26, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1723]. Recommendation = [0.0, 1.1284], Current Cost = 438.80, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.3036]. Recommendation = [0.0, 1.1284], Current Cost = 450.35, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1967]. Recommendation = [0.0, 1.1284], Current Cost = 461.90, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.2726]. Recommendation = [0.0, 1.1284], Current Cost = 473.45, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1248]. Recommendation = [0.0, 1.1284], Current Cost = 484.99, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1545]. Recommendation = [0.0, 1.1284], Current Cost = 496.54, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.0451]. Recommendation = [0.0, 1.1284], Current Cost = 508.09, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.0894]. Recommendation = [0.0, 1.1284], Current Cost = 519.64, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.0675]. Recommendation = [0.0, 1.1284], Current Cost = 531.18, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.2090]. Recommendation = [0.0, 1.1284], Current Cost = 542.73, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.0795]. Recommendation = [0.0, 1.1284], Current Cost = 554.28, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.2498]. Recommendation = [0.0, 1.1284], Current Cost = 565.83, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1191]. Recommendation = [0.0, 1.1284], Current Cost = 577.37, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1802]. Recommendation = [0.0, 1.1284], Current Cost = 588.92, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1689]. Recommendation = [0.0, 1.1284], Current Cost = 600.47, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.1414]. Recommendation = [0.0, 1.1284], Current Cost = 612.02, Rho = -1.230
(iter 21) [0.0, 1.1284] = 113.2995, sampling [0.0, 1.0267]. Recommendation = [0.0, 1.1284], Current Cost = 623.56, Rho = -1.230
