(iter 10) [0.0, 0.9367] = 113.1665, sampling [1.0, 0.9437]. Recommendation = [0.0, 0.9367], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 0.9367] = 113.1665, sampling [0.0, 0.9437]. Recommendation = [0.0, 0.9367], Current Cost = 78.98, Rho = 1.000
(iter 11) [0.0, 0.9437] = 113.1782, sampling [1.0, 0.9444]. Recommendation = [0.0, 0.9437], Current Cost = 90.52, Rho = 1.000
(iter 11) [0.0, 0.9437] = 113.1782, sampling [1.0, 0.9519]. Recommendation = [0.0, 0.9444], Current Cost = 94.06, Rho = 1.000
(iter 11) [0.0, 0.9437] = 113.1782, sampling [0.0, 0.9519]. Recommendation = [0.0, 0.9444], Current Cost = 97.60, Rho = 1.000
(iter 14) [0.0, 0.9519] = 113.1908, sampling [1.0, 0.9555]. Recommendation = [0.0, 0.9519], Current Cost = 109.15, Rho = 1.000
(iter 14) [0.0, 0.9519] = 113.1908, sampling [1.0, 0.9592]. Recommendation = [0.0, 0.9519], Current Cost = 112.69, Rho = 1.000
(iter 14) [0.0, 0.9519] = 113.1908, sampling [0.0, 0.9592]. Recommendation = [0.0, 0.9519], Current Cost = 116.23, Rho = 1.000
(iter 17) [0.0, 0.9592] = 113.2024, sampling [1.0, 0.9618]. Recommendation = [0.0, 0.9592], Current Cost = 127.78, Rho = 1.000
(iter 17) [0.0, 0.9592] = 113.2024, sampling [1.0, 0.9651]. Recommendation = [0.0, 0.9592], Current Cost = 131.32, Rho = 1.000
(iter 17) [0.0, 0.9592] = 113.2024, sampling [1.0, 0.9691]. Recommendation = [0.0, 0.9592], Current Cost = 134.86, Rho = 1.000
(iter 17) [0.0, 0.9592] = 113.2024, sampling [0.0, 0.9691]. Recommendation = [0.0, 0.9592], Current Cost = 138.40, Rho = 1.000
(iter 21) [0.0, 0.9691] = 113.2157, sampling [1.0, 0.9755]. Recommendation = [0.0, 0.9691], Current Cost = 149.94, Rho = 1.000
(iter 21) [0.0, 0.9691] = 113.2157, sampling [0.0, 0.9755]. Recommendation = [0.0, 0.9691], Current Cost = 153.48, Rho = 1.000
(iter 23) [0.0, 0.9755] = 113.2231, sampling [1.0, 0.9793]. Recommendation = [0.0, 0.9755], Current Cost = 165.03, Rho = 1.000
(iter 23) [0.0, 0.9755] = 113.2231, sampling [1.0, 0.9813]. Recommendation = [0.0, 0.9755], Current Cost = 168.57, Rho = 1.000
(iter 23) [0.0, 0.9755] = 113.2231, sampling [1.0, 0.9860]. Recommendation = [0.0, 0.9755], Current Cost = 172.11, Rho = 1.000
(iter 23) [0.0, 0.9755] = 113.2231, sampling [0.0, 0.9860]. Recommendation = [0.0, 0.9755], Current Cost = 175.65, Rho = 1.000
(iter 27) [0.0, 0.9860] = 113.2344, sampling [1.0, 0.9897]. Recommendation = [0.0, 0.9860], Current Cost = 187.20, Rho = 1.000
(iter 27) [0.0, 0.9860] = 113.2344, sampling [1.0, 0.9949]. Recommendation = [0.0, 0.9860], Current Cost = 190.74, Rho = 1.000
(iter 27) [0.0, 0.9860] = 113.2344, sampling [0.0, 0.9949]. Recommendation = [0.0, 0.9860], Current Cost = 194.28, Rho = 1.000
(iter 30) [0.0, 0.9949] = 113.2436, sampling [1.0, 0.9971]. Recommendation = [0.0, 0.9949], Current Cost = 205.82, Rho = 1.000
(iter 30) [0.0, 0.9949] = 113.2436, sampling [1.0, 1.0012]. Recommendation = [0.0, 0.9949], Current Cost = 209.36, Rho = 1.000
(iter 30) [0.0, 0.9949] = 113.2436, sampling [0.0, 1.0012]. Recommendation = [0.0, 0.9949], Current Cost = 212.90, Rho = 1.000
(iter 33) [0.0, 1.0012] = 113.2501, sampling [1.0, 1.0063]. Recommendation = [0.0, 1.0012], Current Cost = 224.45, Rho = 1.000
(iter 33) [0.0, 1.0012] = 113.2501, sampling [1.0, 1.0116]. Recommendation = [0.0, 1.0012], Current Cost = 227.99, Rho = 1.000
(iter 33) [0.0, 1.0012] = 113.2501, sampling [0.0, 1.0116]. Recommendation = [0.0, 1.0012], Current Cost = 231.53, Rho = 1.000
(iter 36) [0.0, 1.0116] = 113.2586, sampling [1.0, 1.0128]. Recommendation = [0.0, 1.0116], Current Cost = 243.08, Rho = 1.000
(iter 36) [0.0, 1.0116] = 113.2586, sampling [1.0, 1.0187]. Recommendation = [0.0, 1.0116], Current Cost = 246.62, Rho = 1.000
(iter 36) [0.0, 1.0116] = 113.2586, sampling [0.0, 1.0187]. Recommendation = [0.0, 1.0116], Current Cost = 250.16, Rho = 1.000
(iter 39) [0.0, 1.0187] = 113.2639, sampling [1.0, 1.0221]. Recommendation = [0.0, 1.0187], Current Cost = 261.70, Rho = 1.000
