(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.1651]. Recommendation = [0.0, 1.1614], Current Cost = 75.44, Rho = 0.993
(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.1699]. Recommendation = [0.0, 1.1614], Current Cost = 78.98, Rho = 0.993
(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.1783]. Recommendation = [0.0, 1.1614], Current Cost = 82.51, Rho = 0.993
(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.1722]. Recommendation = [0.0, 1.1614], Current Cost = 86.05, Rho = 0.993
(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.1859]. Recommendation = [0.0, 1.1614], Current Cost = 89.59, Rho = 0.993
(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.1822]. Recommendation = [0.0, 1.1614], Current Cost = 93.13, Rho = 0.993
(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.1955]. Recommendation = [0.0, 1.1614], Current Cost = 96.67, Rho = 0.993
(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.1907]. Recommendation = [0.0, 1.1614], Current Cost = 100.21, Rho = 0.993
(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.2073]. Recommendation = [0.0, 1.1614], Current Cost = 103.75, Rho = 0.993
(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.2006]. Recommendation = [0.0, 1.1614], Current Cost = 107.29, Rho = 0.993
(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.2171]. Recommendation = [0.0, 1.1614], Current Cost = 110.83, Rho = 0.993
(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.2109]. Recommendation = [0.0, 1.1614], Current Cost = 114.37, Rho = 0.993
(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.1587]. Recommendation = [0.0, 1.1614], Current Cost = 117.91, Rho = 0.993
(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.1556]. Recommendation = [0.0, 1.1587], Current Cost = 121.45, Rho = 0.993
(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.1511]. Recommendation = [0.0, 1.1556], Current Cost = 124.99, Rho = 0.993
(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.1466]. Recommendation = [0.0, 1.1511], Current Cost = 128.53, Rho = 0.993
(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.1422]. Recommendation = [0.0, 1.1466], Current Cost = 132.07, Rho = 0.993
(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.1374]. Recommendation = [0.0, 1.1422], Current Cost = 135.61, Rho = 0.993
(iter 10) [0.0, 1.1614] = 113.2975, sampling [1.0, 1.1340]. Recommendation = [0.0, 1.1374], Current Cost = 139.15, Rho = 0.993
