(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1062]. Recommendation = [0.0, 1.1008], Current Cost = 75.44, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1108]. Recommendation = [0.0, 1.1062], Current Cost = 78.98, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1173]. Recommendation = [0.0, 1.1108], Current Cost = 82.51, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1121]. Recommendation = [0.0, 1.1173], Current Cost = 86.05, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1203]. Recommendation = [0.0, 1.1173], Current Cost = 89.59, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1279]. Recommendation = [0.0, 1.1203], Current Cost = 93.13, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1338]. Recommendation = [0.0, 1.1279], Current Cost = 96.67, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1294]. Recommendation = [0.0, 1.1279], Current Cost = 100.21, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1392]. Recommendation = [0.0, 1.1279], Current Cost = 103.75, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1478]. Recommendation = [0.0, 1.1279], Current Cost = 107.29, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1408]. Recommendation = [0.0, 1.1279], Current Cost = 110.83, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1560]. Recommendation = [0.0, 1.1279], Current Cost = 114.37, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1497]. Recommendation = [0.0, 1.1279], Current Cost = 117.91, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1615]. Recommendation = [0.0, 1.1279], Current Cost = 121.45, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1598]. Recommendation = [0.0, 1.1279], Current Cost = 124.99, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1698]. Recommendation = [0.0, 1.1279], Current Cost = 128.53, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1643]. Recommendation = [0.0, 1.1279], Current Cost = 132.07, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1779]. Recommendation = [0.0, 1.1279], Current Cost = 135.61, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1732]. Recommendation = [0.0, 1.1279], Current Cost = 139.15, Rho = 0.984
(iter 10) [0.0, 1.1008] = 113.2975, sampling [1.0, 1.1853]. Recommendation = [0.0, 1.1279], Current Cost = 142.69, Rho = 0.984
