(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.2239]. Recommendation = [0.0, 1.1294], Current Cost = 75.44, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1722]. Recommendation = [0.0, 1.1294], Current Cost = 78.98, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.3199]. Recommendation = [0.0, 1.1294], Current Cost = 82.51, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.2666]. Recommendation = [0.0, 1.1294], Current Cost = 86.05, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.3922]. Recommendation = [0.0, 1.1294], Current Cost = 89.59, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1967]. Recommendation = [0.0, 1.1294], Current Cost = 93.13, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1505]. Recommendation = [0.0, 1.1294], Current Cost = 96.67, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.2443]. Recommendation = [0.0, 1.1294], Current Cost = 100.21, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.2896]. Recommendation = [0.0, 1.1294], Current Cost = 103.75, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.3527]. Recommendation = [0.0, 1.1294], Current Cost = 107.29, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1849]. Recommendation = [0.0, 1.1294], Current Cost = 110.83, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1605]. Recommendation = [0.0, 1.1294], Current Cost = 114.37, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.2082]. Recommendation = [0.0, 1.1294], Current Cost = 117.91, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.4371]. Recommendation = [0.0, 1.1294], Current Cost = 121.45, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1424]. Recommendation = [0.0, 1.1294], Current Cost = 124.99, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.5908]. Recommendation = [0.0, 1.1294], Current Cost = 128.53, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1365]. Recommendation = [0.0, 1.1294], Current Cost = 132.07, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.2320]. Recommendation = [0.0, 1.1365], Current Cost = 135.61, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1792]. Recommendation = [0.0, 1.1365], Current Cost = 139.15, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.2562]. Recommendation = [0.0, 1.1365], Current Cost = 142.69, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1651]. Recommendation = [0.0, 1.1365], Current Cost = 146.23, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.3043]. Recommendation = [0.0, 1.1365], Current Cost = 149.77, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.2131]. Recommendation = [0.0, 1.1365], Current Cost = 153.31, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.2798]. Recommendation = [0.0, 1.1365], Current Cost = 156.85, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1887]. Recommendation = [0.0, 1.1365], Current Cost = 160.39, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.2020]. Recommendation = [0.0, 1.1365], Current Cost = 163.93, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.3336]. Recommendation = [0.0, 1.1365], Current Cost = 167.47, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1454]. Recommendation = [0.0, 1.1365], Current Cost = 171.01, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.5418]. Recommendation = [0.0, 1.1365], Current Cost = 174.55, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.3705]. Recommendation = [0.0, 1.1365], Current Cost = 178.08, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1324]. Recommendation = [0.0, 1.1365], Current Cost = 181.62, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.6476]. Recommendation = [0.0, 1.1324], Current Cost = 185.16, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.2196]. Recommendation = [0.0, 1.1324], Current Cost = 188.70, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.2377]. Recommendation = [0.0, 1.1324], Current Cost = 192.24, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.4660]. Recommendation = [0.0, 1.1324], Current Cost = 195.78, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.4125]. Recommendation = [0.0, 1.1324], Current Cost = 199.32, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1520]. Recommendation = [0.0, 1.1324], Current Cost = 202.86, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1941]. Recommendation = [0.0, 1.1324], Current Cost = 206.40, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1591]. Recommendation = [0.0, 1.1324], Current Cost = 209.94, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.2518]. Recommendation = [0.0, 1.1324], Current Cost = 213.48, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1241]. Recommendation = [0.0, 1.1324], Current Cost = 217.02, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1167]. Recommendation = [0.0, 1.1241], Current Cost = 220.56, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1214]. Recommendation = [0.0, 1.1167], Current Cost = 224.10, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1103]. Recommendation = [0.0, 1.1167], Current Cost = 227.64, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1144]. Recommendation = [0.0, 1.1103], Current Cost = 231.18, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1049]. Recommendation = [0.0, 1.1103], Current Cost = 234.72, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.0963]. Recommendation = [0.0, 1.1049], Current Cost = 238.26, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.1032]. Recommendation = [0.0, 1.0963], Current Cost = 241.80, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.0909]. Recommendation = [0.0, 1.0963], Current Cost = 245.34, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.0927]. Recommendation = [0.0, 1.0909], Current Cost = 248.88, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.0865]. Recommendation = [0.0, 1.0909], Current Cost = 252.42, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.0830]. Recommendation = [0.0, 1.0865], Current Cost = 255.96, Rho = 0.993
(iter 10) [0.0, 1.1294] = 113.2995, sampling [1.0, 1.0765]. Recommendation = [0.0, 1.0830], Current Cost = 259.50, Rho = 0.993
