(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.0147]. Recommendation = [0.0, 0.9843], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.0022]. Recommendation = [0.0, 1.0147], Current Cost = 78.98, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.0454]. Recommendation = [0.0, 1.0147], Current Cost = 82.51, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.0335]. Recommendation = [0.0, 1.0454], Current Cost = 86.05, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.0812]. Recommendation = [0.0, 1.0454], Current Cost = 89.59, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.0638]. Recommendation = [0.0, 1.0812], Current Cost = 93.13, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.1200]. Recommendation = [0.0, 1.0812], Current Cost = 96.67, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.1033]. Recommendation = [0.0, 1.0812], Current Cost = 100.21, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.1677]. Recommendation = [0.0, 1.0812], Current Cost = 103.75, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.1416]. Recommendation = [0.0, 1.0812], Current Cost = 107.29, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.2317]. Recommendation = [0.0, 1.0812], Current Cost = 110.83, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.1985]. Recommendation = [0.0, 1.0812], Current Cost = 114.37, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.3182]. Recommendation = [0.0, 1.0812], Current Cost = 117.91, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.2698]. Recommendation = [0.0, 1.0812], Current Cost = 121.45, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.4071]. Recommendation = [0.0, 1.0812], Current Cost = 124.99, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.0925]. Recommendation = [0.0, 1.0812], Current Cost = 128.53, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.1548]. Recommendation = [0.0, 1.0812], Current Cost = 132.07, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.1305]. Recommendation = [0.0, 1.0812], Current Cost = 135.61, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.1833]. Recommendation = [0.0, 1.0812], Current Cost = 139.15, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.0542]. Recommendation = [0.0, 1.0812], Current Cost = 142.69, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.0745]. Recommendation = [0.0, 1.0812], Current Cost = 146.23, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.3566]. Recommendation = [0.0, 1.0812], Current Cost = 149.77, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.2129]. Recommendation = [0.0, 1.0812], Current Cost = 153.31, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.4712]. Recommendation = [0.0, 1.0812], Current Cost = 156.85, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.1081]. Recommendation = [0.0, 1.0812], Current Cost = 160.39, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.0226]. Recommendation = [0.0, 1.0812], Current Cost = 163.93, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.2514]. Recommendation = [0.0, 1.0812], Current Cost = 167.47, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.0853]. Recommendation = [0.0, 1.0812], Current Cost = 171.01, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.1152]. Recommendation = [0.0, 1.0853], Current Cost = 174.55, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.0966]. Recommendation = [0.0, 1.0853], Current Cost = 178.08, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.0703]. Recommendation = [0.0, 1.0853], Current Cost = 181.62, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.2931]. Recommendation = [0.0, 1.0853], Current Cost = 185.16, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.1257]. Recommendation = [0.0, 1.0853], Current Cost = 188.70, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.0595]. Recommendation = [0.0, 1.0853], Current Cost = 192.24, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.1459]. Recommendation = [0.0, 1.0853], Current Cost = 195.78, Rho = 1.000
(iter 10) [0.0, 0.9843] = 113.2333, sampling [1.0, 1.1752]. Recommendation = [0.0, 1.0853], Current Cost = 199.32, Rho = 1.000
