(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.0339]. Recommendation = [0.0, 0.9897], Current Cost = 75.44, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.0853]. Recommendation = [0.0, 1.0339], Current Cost = 78.98, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1434]. Recommendation = [0.0, 1.0853], Current Cost = 82.51, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1139]. Recommendation = [0.0, 1.1434], Current Cost = 86.05, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.2104]. Recommendation = [0.0, 1.1139], Current Cost = 89.59, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1747]. Recommendation = [0.0, 1.1139], Current Cost = 93.13, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.2816]. Recommendation = [0.0, 1.1139], Current Cost = 96.67, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.2413]. Recommendation = [0.0, 1.1139], Current Cost = 100.21, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.0621]. Recommendation = [0.0, 1.1139], Current Cost = 103.75, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.3440]. Recommendation = [0.0, 1.1139], Current Cost = 107.29, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1580]. Recommendation = [0.0, 1.1139], Current Cost = 110.83, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1269]. Recommendation = [0.0, 1.1139], Current Cost = 114.37, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1920]. Recommendation = [0.0, 1.1269], Current Cost = 117.91, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1029]. Recommendation = [0.0, 1.1269], Current Cost = 121.45, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.2249]. Recommendation = [0.0, 1.1269], Current Cost = 124.99, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.0723]. Recommendation = [0.0, 1.1269], Current Cost = 128.53, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.3081]. Recommendation = [0.0, 1.1269], Current Cost = 132.07, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1341]. Recommendation = [0.0, 1.1269], Current Cost = 135.61, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.2591]. Recommendation = [0.0, 1.1269], Current Cost = 139.15, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.0953]. Recommendation = [0.0, 1.1269], Current Cost = 142.69, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.0494]. Recommendation = [0.0, 1.1269], Current Cost = 146.23, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1670]. Recommendation = [0.0, 1.1269], Current Cost = 149.77, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.3842]. Recommendation = [0.0, 1.1269], Current Cost = 153.31, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1827]. Recommendation = [0.0, 1.1269], Current Cost = 156.85, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1487]. Recommendation = [0.0, 1.1269], Current Cost = 160.39, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.0169]. Recommendation = [0.0, 1.1269], Current Cost = 163.93, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1184]. Recommendation = [0.0, 1.1269], Current Cost = 167.47, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.2028]. Recommendation = [0.0, 1.1269], Current Cost = 171.01, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.0791]. Recommendation = [0.0, 1.1269], Current Cost = 174.55, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1388]. Recommendation = [0.0, 1.1269], Current Cost = 178.08, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1107]. Recommendation = [0.0, 1.1269], Current Cost = 181.62, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1540]. Recommendation = [0.0, 1.1269], Current Cost = 185.16, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1235]. Recommendation = [0.0, 1.1269], Current Cost = 188.70, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1622]. Recommendation = [0.0, 1.1269], Current Cost = 192.24, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1311]. Recommendation = [0.0, 1.1269], Current Cost = 195.78, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.0884]. Recommendation = [0.0, 1.1269], Current Cost = 199.32, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.2320]. Recommendation = [0.0, 1.1269], Current Cost = 202.86, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1969]. Recommendation = [0.0, 1.1269], Current Cost = 206.40, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1055]. Recommendation = [0.0, 1.1269], Current Cost = 209.94, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.2197]. Recommendation = [0.0, 1.1269], Current Cost = 213.48, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.0682]. Recommendation = [0.0, 1.1269], Current Cost = 217.02, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.2687]. Recommendation = [0.0, 1.1269], Current Cost = 220.56, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.0404]. Recommendation = [0.0, 1.1269], Current Cost = 224.10, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1774]. Recommendation = [0.0, 1.1269], Current Cost = 227.64, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1694]. Recommendation = [0.0, 1.1269], Current Cost = 231.18, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.2516]. Recommendation = [0.0, 1.1269], Current Cost = 234.72, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.3270]. Recommendation = [0.0, 1.1269], Current Cost = 238.26, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.2926]. Recommendation = [0.0, 1.1269], Current Cost = 241.80, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1455]. Recommendation = [0.0, 1.1269], Current Cost = 245.34, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.0972]. Recommendation = [0.0, 1.1269], Current Cost = 248.88, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.0588]. Recommendation = [0.0, 1.1269], Current Cost = 252.42, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.0070]. Recommendation = [0.0, 1.1269], Current Cost = 255.96, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.0250]. Recommendation = [0.0, 1.1269], Current Cost = 259.50, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.4081]. Recommendation = [0.0, 1.1269], Current Cost = 263.04, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.5201]. Recommendation = [0.0, 1.1269], Current Cost = 266.58, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.3625]. Recommendation = [0.0, 1.1269], Current Cost = 270.12, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.2060]. Recommendation = [0.0, 1.1269], Current Cost = 273.65, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.0527]. Recommendation = [0.0, 1.1269], Current Cost = 277.19, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.1843]. Recommendation = [0.0, 1.1269], Current Cost = 280.73, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.0656]. Recommendation = [0.0, 1.1269], Current Cost = 284.27, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.6296]. Recommendation = [0.0, 1.1269], Current Cost = 287.81, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.2128]. Recommendation = [0.0, 1.1269], Current Cost = 291.35, Rho = 0.994
(iter 10) [0.0, 0.9897] = 113.2386, sampling [1.0, 1.4793]. Recommendation = [0.0, 1.1269], Current Cost = 294.89, Rho = 0.994
