(iter 10) [0.0, 1.0635] = 113.2882, sampling [1.0, 1.0673]. Recommendation = [0.0, 1.0635], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 1.0635] = 113.2882, sampling [1.0, 1.0729]. Recommendation = [0.0, 1.0635], Current Cost = 78.98, Rho = 1.000
(iter 10) [0.0, 1.0635] = 113.2882, sampling [0.0, 1.0704]. Recommendation = [0.0, 1.0635], Current Cost = 82.51, Rho = 1.000
(iter 12) [0.0, 1.0704] = 113.2906, sampling [1.0, 1.0778]. Recommendation = [0.0, 1.0704], Current Cost = 94.06, Rho = 1.000
(iter 12) [0.0, 1.0704] = 113.2906, sampling [1.0, 1.0704]. Recommendation = [0.0, 1.0704], Current Cost = 97.60, Rho = 1.000
(iter 12) [0.0, 1.0704] = 113.2906, sampling [0.0, 1.0835]. Recommendation = [0.0, 1.0704], Current Cost = 101.14, Rho = 1.000
(iter 15) [0.0, 1.0835] = 113.2943, sampling [1.0, 1.0844]. Recommendation = [0.0, 1.0835], Current Cost = 112.69, Rho = 1.000
(iter 15) [0.0, 1.0835] = 113.2943, sampling [1.0, 1.0910]. Recommendation = [0.0, 1.0835], Current Cost = 116.23, Rho = 1.000
(iter 15) [0.0, 1.0835] = 113.2943, sampling [1.0, 1.0835]. Recommendation = [0.0, 1.0835], Current Cost = 119.77, Rho = 1.000
(iter 15) [0.0, 1.0835] = 113.2943, sampling [0.0, 1.0949]. Recommendation = [0.0, 1.0835], Current Cost = 123.31, Rho = 1.000
(iter 19) [0.0, 1.0949] = 113.2966, sampling [1.0, 1.0990]. Recommendation = [0.0, 1.0949], Current Cost = 134.86, Rho = 1.000
(iter 19) [0.0, 1.0949] = 113.2966, sampling [1.0, 1.0949]. Recommendation = [0.0, 1.0949], Current Cost = 138.40, Rho = 1.000
(iter 19) [0.0, 1.0949] = 113.2966, sampling [1.0, 1.1063]. Recommendation = [0.0, 1.0949], Current Cost = 141.93, Rho = 1.000
(iter 19) [0.0, 1.0949] = 113.2966, sampling [1.0, 1.1014]. Recommendation = [0.0, 1.0949], Current Cost = 145.47, Rho = 1.000
(iter 19) [0.0, 1.0949] = 113.2966, sampling [0.0, 1.1063]. Recommendation = [0.0, 1.0949], Current Cost = 149.01, Rho = 1.000
(iter 24) [0.0, 1.1063] = 113.2983, sampling [1.0, 1.1116]. Recommendation = [0.0, 1.1063], Current Cost = 160.56, Rho = 1.000
(iter 24) [0.0, 1.1063] = 113.2983, sampling [1.0, 1.1183]. Recommendation = [0.0, 1.1063], Current Cost = 164.10, Rho = 1.000
(iter 24) [0.0, 1.1063] = 113.2983, sampling [0.0, 1.1156]. Recommendation = [0.0, 1.1063], Current Cost = 167.64, Rho = 1.000
