(iter 5) [0.0, 1.1897] = 113.2928, sampling [0.0, 1.2210]. Recommendation = [0.0, 1.1897], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.1897] = 113.2928, sampling [0.0, 1.2013]. Recommendation = [0.0, 1.1897], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.1897] = 113.2928, sampling [0.0, 1.2548]. Recommendation = [0.0, 1.1897], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.1897] = 113.2928, sampling [0.0, 1.2365]. Recommendation = [0.0, 1.1897], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.1897] = 113.2928, sampling [0.0, 1.2115]. Recommendation = [0.0, 1.1897], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.1897] = 113.2928, sampling [0.0, 1.2905]. Recommendation = [0.0, 1.1897], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.1897] = 113.2928, sampling [0.0, 1.1936]. Recommendation = [0.0, 1.1897], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.1897] = 113.2928, sampling [0.0, 1.2060]. Recommendation = [0.0, 1.1897], Current Cost = 138.57, Rho = -1.230
(iter 5) [0.0, 1.1897] = 113.2928, sampling [0.0, 1.1984]. Recommendation = [0.0, 1.1897], Current Cost = 150.12, Rho = -1.230
(iter 5) [0.0, 1.1897] = 113.2928, sampling [0.0, 1.2291]. Recommendation = [0.0, 1.1897], Current Cost = 161.66, Rho = -1.230
(iter 5) [0.0, 1.1897] = 113.2928, sampling [0.0, 1.2680]. Recommendation = [0.0, 1.1897], Current Cost = 173.21, Rho = -1.230
(iter 5) [0.0, 1.1897] = 113.2928, sampling [0.0, 1.2164]. Recommendation = [0.0, 1.1897], Current Cost = 184.76, Rho = -1.230
(iter 5) [0.0, 1.1897] = 113.2928, sampling [0.0, 1.2427]. Recommendation = [0.0, 1.1897], Current Cost = 196.31, Rho = -1.230
(iter 5) [0.0, 1.1897] = 113.2928, sampling [0.0, 1.3121]. Recommendation = [0.0, 1.1897], Current Cost = 207.85, Rho = -1.230
(iter 5) [0.0, 1.1897] = 113.2928, sampling [0.0, 1.2242]. Recommendation = [0.0, 1.1897], Current Cost = 219.40, Rho = -1.230
(iter 5) [0.0, 1.1897] = 113.2928, sampling [0.0, 1.2131]. Recommendation = [0.0, 1.1897], Current Cost = 230.95, Rho = -1.230
(iter 5) [0.0, 1.1897] = 113.2928, sampling [0.0, 1.1879]. Recommendation = [0.0, 1.1897], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 1.1879] = 113.2932, sampling [0.0, 1.2479]. Recommendation = [0.0, 1.1879], Current Cost = 254.04, Rho = -1.230
(iter 21) [0.0, 1.1879] = 113.2932, sampling [0.0, 1.2784]. Recommendation = [0.0, 1.1879], Current Cost = 265.59, Rho = -1.230
(iter 21) [0.0, 1.1879] = 113.2932, sampling [0.0, 1.1832]. Recommendation = [0.0, 1.1879], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.1832] = 113.2940, sampling [0.0, 1.1780]. Recommendation = [0.0, 1.1832], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.1780] = 113.2950, sampling [0.0, 1.1747]. Recommendation = [0.0, 1.1780], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.1747] = 113.2956, sampling [0.0, 1.1704]. Recommendation = [0.0, 1.1747], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.1704] = 113.2963, sampling [0.0, 1.1651]. Recommendation = [0.0, 1.1704], Current Cost = 323.33, Rho = -1.230
(iter 28) [0.0, 1.1651] = 113.2970, sampling [0.0, 1.1603]. Recommendation = [0.0, 1.1651], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.1603] = 113.2976, sampling [0.0, 1.1566]. Recommendation = [0.0, 1.1603], Current Cost = 346.42, Rho = -1.230
(iter 30) [0.0, 1.1566] = 113.2981, sampling [0.0, 1.1534]. Recommendation = [0.0, 1.1566], Current Cost = 357.97, Rho = -1.230
(iter 31) [0.0, 1.1534] = 113.2984, sampling [0.0, 1.1487]. Recommendation = [0.0, 1.1534], Current Cost = 369.52, Rho = -1.230
(iter 32) [0.0, 1.1487] = 113.2988, sampling [0.0, 1.1457]. Recommendation = [0.0, 1.1487], Current Cost = 381.07, Rho = -1.230
(iter 33) [0.0, 1.1457] = 113.2990, sampling [0.0, 1.1412]. Recommendation = [0.0, 1.1457], Current Cost = 392.61, Rho = -1.230
(iter 34) [0.0, 1.1412] = 113.2992, sampling [0.0, 1.1386]. Recommendation = [0.0, 1.1412], Current Cost = 404.16, Rho = -1.230
(iter 35) [0.0, 1.1386] = 113.2994, sampling [0.0, 1.1323]. Recommendation = [0.0, 1.1386], Current Cost = 415.71, Rho = -1.230
(iter 36) [0.0, 1.1323] = 113.2995, sampling [0.0, 1.1283]. Recommendation = [0.0, 1.1323], Current Cost = 427.26, Rho = -1.230
(iter 37) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.1272]. Recommendation = [0.0, 1.1323], Current Cost = 438.80, Rho = -1.230
(iter 37) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.1230]. Recommendation = [0.0, 1.1283], Current Cost = 450.35, Rho = -1.230
(iter 37) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.1179]. Recommendation = [0.0, 1.1283], Current Cost = 461.90, Rho = -1.230
(iter 37) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.1148]. Recommendation = [0.0, 1.1283], Current Cost = 473.45, Rho = -1.230
(iter 37) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.1106]. Recommendation = [0.0, 1.1283], Current Cost = 484.99, Rho = -1.230
(iter 37) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.1047]. Recommendation = [0.0, 1.1283], Current Cost = 496.54, Rho = -1.230
(iter 37) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.1022]. Recommendation = [0.0, 1.1283], Current Cost = 508.09, Rho = -1.230
(iter 37) [0.0, 1.1283] = 113.2995, sampling [0.0, 1.0963]. Recommendation = [0.0, 1.1283], Current Cost = 519.64, Rho = -1.230
