(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 0.9607]. Recommendation = [0.0, 0.9563], Current Cost = 75.44, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 0.9673]. Recommendation = [0.0, 0.9607], Current Cost = 78.98, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 0.9713]. Recommendation = [0.0, 0.9673], Current Cost = 82.51, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 0.9784]. Recommendation = [0.0, 0.9713], Current Cost = 86.05, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 0.9807]. Recommendation = [0.0, 0.9784], Current Cost = 89.59, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 0.9880]. Recommendation = [0.0, 0.9807], Current Cost = 93.13, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 0.9915]. Recommendation = [0.0, 0.9880], Current Cost = 96.67, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 0.9957]. Recommendation = [0.0, 0.9915], Current Cost = 100.21, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 0.9999]. Recommendation = [0.0, 0.9957], Current Cost = 103.75, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0030]. Recommendation = [0.0, 0.9999], Current Cost = 107.29, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0086]. Recommendation = [0.0, 1.0030], Current Cost = 110.83, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0145]. Recommendation = [0.0, 1.0086], Current Cost = 114.37, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0169]. Recommendation = [0.0, 1.0145], Current Cost = 117.91, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0233]. Recommendation = [0.0, 1.0169], Current Cost = 121.45, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0272]. Recommendation = [0.0, 1.0233], Current Cost = 124.99, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0291]. Recommendation = [0.0, 1.0272], Current Cost = 128.53, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0346]. Recommendation = [0.0, 1.0291], Current Cost = 132.07, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0362]. Recommendation = [0.0, 1.0346], Current Cost = 135.61, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0437]. Recommendation = [0.0, 1.0362], Current Cost = 139.15, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0459]. Recommendation = [0.0, 1.0437], Current Cost = 142.69, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0502]. Recommendation = [0.0, 1.0459], Current Cost = 146.23, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0540]. Recommendation = [0.0, 1.0502], Current Cost = 149.77, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0587]. Recommendation = [0.0, 1.0540], Current Cost = 153.31, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0619]. Recommendation = [0.0, 1.0587], Current Cost = 156.85, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0678]. Recommendation = [0.0, 1.0619], Current Cost = 160.39, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0705]. Recommendation = [0.0, 1.0678], Current Cost = 163.93, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0726]. Recommendation = [0.0, 1.0705], Current Cost = 167.47, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0798]. Recommendation = [0.0, 1.0726], Current Cost = 171.01, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0828]. Recommendation = [0.0, 1.0798], Current Cost = 174.55, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0878]. Recommendation = [0.0, 1.0828], Current Cost = 178.08, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0924]. Recommendation = [0.0, 1.0878], Current Cost = 181.62, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0995]. Recommendation = [0.0, 1.0924], Current Cost = 185.16, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1042]. Recommendation = [0.0, 1.0995], Current Cost = 188.70, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1010]. Recommendation = [0.0, 1.1042], Current Cost = 192.24, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1087]. Recommendation = [0.0, 1.1042], Current Cost = 195.78, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1143]. Recommendation = [0.0, 1.1087], Current Cost = 199.32, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1199]. Recommendation = [0.0, 1.1143], Current Cost = 202.86, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1245]. Recommendation = [0.0, 1.1199], Current Cost = 206.40, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1206]. Recommendation = [0.0, 1.1245], Current Cost = 209.94, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1318]. Recommendation = [0.0, 1.1245], Current Cost = 213.48, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1343]. Recommendation = [0.0, 1.1318], Current Cost = 217.02, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1391]. Recommendation = [0.0, 1.1318], Current Cost = 220.56, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1454]. Recommendation = [0.0, 1.1318], Current Cost = 224.10, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1415]. Recommendation = [0.0, 1.1318], Current Cost = 227.64, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1485]. Recommendation = [0.0, 1.1318], Current Cost = 231.18, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1554]. Recommendation = [0.0, 1.1318], Current Cost = 234.72, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1582]. Recommendation = [0.0, 1.1318], Current Cost = 238.26, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1633]. Recommendation = [0.0, 1.1318], Current Cost = 241.80, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1692]. Recommendation = [0.0, 1.1318], Current Cost = 245.34, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1647]. Recommendation = [0.0, 1.1318], Current Cost = 248.88, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1759]. Recommendation = [0.0, 1.1318], Current Cost = 252.42, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1806]. Recommendation = [0.0, 1.1318], Current Cost = 255.96, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1878]. Recommendation = [0.0, 1.1318], Current Cost = 259.50, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1936]. Recommendation = [0.0, 1.1318], Current Cost = 263.04, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1902]. Recommendation = [0.0, 1.1318], Current Cost = 266.58, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.2009]. Recommendation = [0.0, 1.1318], Current Cost = 270.12, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.2093]. Recommendation = [0.0, 1.1318], Current Cost = 273.65, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1767]. Recommendation = [0.0, 1.1318], Current Cost = 277.19, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.2200]. Recommendation = [0.0, 1.1318], Current Cost = 280.73, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.2144]. Recommendation = [0.0, 1.1318], Current Cost = 284.27, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.2294]. Recommendation = [0.0, 1.1318], Current Cost = 287.81, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.1993]. Recommendation = [0.0, 1.1318], Current Cost = 291.35, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.0884]. Recommendation = [0.0, 1.1318], Current Cost = 294.89, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.2074]. Recommendation = [0.0, 1.1318], Current Cost = 298.43, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.2411]. Recommendation = [0.0, 1.1318], Current Cost = 301.97, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.2356]. Recommendation = [0.0, 1.1318], Current Cost = 305.51, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.2556]. Recommendation = [0.0, 1.1318], Current Cost = 309.05, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.2491]. Recommendation = [0.0, 1.1318], Current Cost = 312.59, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.2268]. Recommendation = [0.0, 1.1318], Current Cost = 316.13, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.2722]. Recommendation = [0.0, 1.1318], Current Cost = 319.67, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.2889]. Recommendation = [0.0, 1.1318], Current Cost = 323.21, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.2604]. Recommendation = [0.0, 1.1318], Current Cost = 326.75, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.3105]. Recommendation = [0.0, 1.1318], Current Cost = 330.29, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.2806]. Recommendation = [0.0, 1.1318], Current Cost = 333.83, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.2458]. Recommendation = [0.0, 1.1318], Current Cost = 337.37, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.2992]. Recommendation = [0.0, 1.1318], Current Cost = 340.91, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.3388]. Recommendation = [0.0, 1.1318], Current Cost = 344.45, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.2675]. Recommendation = [0.0, 1.1318], Current Cost = 347.99, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [1.0, 1.3752]. Recommendation = [0.0, 1.1318], Current Cost = 351.53, Rho = 0.990
(iter 10) [0.0, 0.9563] = 113.1981, sampling [0.0, 1.1554]. Recommendation = [0.0, 1.1318], Current Cost = 355.07, Rho = 0.990
(iter 89) [0.0, 1.1554] = 113.2982, sampling [0.0, 1.1087]. Recommendation = [0.0, 1.1199], Current Cost = 366.61, Rho = 0.990
(iter 90) [0.0, 1.1087] = 113.2985, sampling [0.0, 1.1318]. Recommendation = [0.0, 1.1318], Current Cost = 378.16, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1206]. Recommendation = [0.0, 1.1318], Current Cost = 389.71, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1415]. Recommendation = [0.0, 1.1318], Current Cost = 401.26, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.0924]. Recommendation = [0.0, 1.1318], Current Cost = 412.80, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1759]. Recommendation = [0.0, 1.1318], Current Cost = 424.35, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [1.0, 1.3205]. Recommendation = [0.0, 1.1318], Current Cost = 435.90, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1245]. Recommendation = [0.0, 1.1318], Current Cost = 439.44, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.2206]. Recommendation = [0.0, 1.1318], Current Cost = 450.99, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1485]. Recommendation = [0.0, 1.1318], Current Cost = 462.53, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1143]. Recommendation = [0.0, 1.1318], Current Cost = 474.08, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1343]. Recommendation = [0.0, 1.1318], Current Cost = 485.63, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1391]. Recommendation = [0.0, 1.1318], Current Cost = 497.18, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [1.0, 1.3541]. Recommendation = [0.0, 1.1318], Current Cost = 508.72, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1454]. Recommendation = [0.0, 1.1318], Current Cost = 512.26, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [1.0, 1.4226]. Recommendation = [0.0, 1.1318], Current Cost = 523.81, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [1.0, 1.2370]. Recommendation = [0.0, 1.1318], Current Cost = 527.35, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1042]. Recommendation = [0.0, 1.1318], Current Cost = 530.89, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1199]. Recommendation = [0.0, 1.1318], Current Cost = 542.44, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1647]. Recommendation = [0.0, 1.1318], Current Cost = 553.98, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [1.0, 1.4843]. Recommendation = [0.0, 1.1318], Current Cost = 565.53, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.0798]. Recommendation = [0.0, 1.1318], Current Cost = 569.07, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.0995]. Recommendation = [0.0, 1.1318], Current Cost = 580.62, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [1.0, 1.3971]. Recommendation = [0.0, 1.1318], Current Cost = 592.17, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1582]. Recommendation = [0.0, 1.1318], Current Cost = 595.71, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.2589]. Recommendation = [0.0, 1.1318], Current Cost = 607.25, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1878]. Recommendation = [0.0, 1.1318], Current Cost = 618.80, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [1.0, 1.3301]. Recommendation = [0.0, 1.1318], Current Cost = 630.35, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [1.0, 1.5574]. Recommendation = [0.0, 1.1318], Current Cost = 633.89, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.2953]. Recommendation = [0.0, 1.1318], Current Cost = 637.43, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1692]. Recommendation = [0.0, 1.1318], Current Cost = 648.98, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [1.0, 1.3050]. Recommendation = [0.0, 1.1318], Current Cost = 660.52, Rho = 0.990
(iter 91) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1010]. Recommendation = [0.0, 1.1318], Current Cost = 664.06, Rho = 0.990
