(iter 5) [0.0, 1.0890] = 113.2956, sampling [0.0, 1.1157]. Recommendation = [0.0, 1.0890], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.1157] = 113.2991, sampling [0.0, 1.1012]. Recommendation = [0.0, 1.1157], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.1157] = 113.2991, sampling [0.0, 1.1436]. Recommendation = [0.0, 1.1157], Current Cost = 80.83, Rho = -1.230
(iter 7) [0.0, 1.1436] = 113.2991, sampling [0.0, 1.1305]. Recommendation = [0.0, 1.1436], Current Cost = 92.38, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1738]. Recommendation = [0.0, 1.1305], Current Cost = 103.93, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1594]. Recommendation = [0.0, 1.1305], Current Cost = 115.47, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2113]. Recommendation = [0.0, 1.1305], Current Cost = 127.02, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1899]. Recommendation = [0.0, 1.1305], Current Cost = 138.57, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2584]. Recommendation = [0.0, 1.1305], Current Cost = 150.12, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2309]. Recommendation = [0.0, 1.1305], Current Cost = 161.66, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3183]. Recommendation = [0.0, 1.1305], Current Cost = 173.21, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2844]. Recommendation = [0.0, 1.1305], Current Cost = 184.76, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3933]. Recommendation = [0.0, 1.1305], Current Cost = 196.31, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1496]. Recommendation = [0.0, 1.1305], Current Cost = 207.85, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2015]. Recommendation = [0.0, 1.1305], Current Cost = 219.40, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1252]. Recommendation = [0.0, 1.1305], Current Cost = 230.95, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1380]. Recommendation = [0.0, 1.1305], Current Cost = 242.50, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1656]. Recommendation = [0.0, 1.1305], Current Cost = 254.04, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1826]. Recommendation = [0.0, 1.1305], Current Cost = 265.59, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1056]. Recommendation = [0.0, 1.1305], Current Cost = 277.14, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3497]. Recommendation = [0.0, 1.1305], Current Cost = 288.69, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2428]. Recommendation = [0.0, 1.1305], Current Cost = 300.23, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4616]. Recommendation = [0.0, 1.1305], Current Cost = 311.78, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1209]. Recommendation = [0.0, 1.1305], Current Cost = 323.33, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.0934]. Recommendation = [0.0, 1.1305], Current Cost = 334.88, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1120]. Recommendation = [0.0, 1.1305], Current Cost = 346.42, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2236]. Recommendation = [0.0, 1.1305], Current Cost = 357.97, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1559]. Recommendation = [0.0, 1.1305], Current Cost = 369.52, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1961]. Recommendation = [0.0, 1.1305], Current Cost = 381.07, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2705]. Recommendation = [0.0, 1.1305], Current Cost = 392.61, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1786]. Recommendation = [0.0, 1.1305], Current Cost = 404.16, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1688]. Recommendation = [0.0, 1.1305], Current Cost = 415.71, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3010]. Recommendation = [0.0, 1.1305], Current Cost = 427.26, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.0988]. Recommendation = [0.0, 1.1305], Current Cost = 438.80, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2173]. Recommendation = [0.0, 1.1305], Current Cost = 450.35, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1323]. Recommendation = [0.0, 1.1305], Current Cost = 461.90, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2058]. Recommendation = [0.0, 1.1305], Current Cost = 473.45, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1478]. Recommendation = [0.0, 1.1305], Current Cost = 484.99, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1859]. Recommendation = [0.0, 1.1305], Current Cost = 496.54, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2506]. Recommendation = [0.0, 1.1305], Current Cost = 508.09, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1609]. Recommendation = [0.0, 1.1305], Current Cost = 519.64, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2358]. Recommendation = [0.0, 1.1305], Current Cost = 531.18, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1935]. Recommendation = [0.0, 1.1305], Current Cost = 542.73, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4233]. Recommendation = [0.0, 1.1305], Current Cost = 554.28, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.5122]. Recommendation = [0.0, 1.1305], Current Cost = 565.83, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3691]. Recommendation = [0.0, 1.1305], Current Cost = 577.37, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3321]. Recommendation = [0.0, 1.1305], Current Cost = 588.92, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2268]. Recommendation = [0.0, 1.1305], Current Cost = 600.47, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.0850]. Recommendation = [0.0, 1.1305], Current Cost = 612.02, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2652]. Recommendation = [0.0, 1.1305], Current Cost = 623.56, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2924]. Recommendation = [0.0, 1.1305], Current Cost = 635.11, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.0798]. Recommendation = [0.0, 1.1305], Current Cost = 646.66, Rho = -1.230
(iter 8) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.0830]. Recommendation = [0.0, 1.1305], Current Cost = 658.21, Rho = -1.230
