(iter 5) [0.0, 0.9825] = 113.2311, sampling [0.0, 0.9852]. Recommendation = [0.0, 0.9825], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 0.9852] = 113.2344, sampling [0.0, 0.9901]. Recommendation = [0.0, 0.9852], Current Cost = 69.28, Rho = -1.230
(iter 6) [0.0, 0.9901] = 113.2396, sampling [0.0, 0.9941]. Recommendation = [0.0, 0.9901], Current Cost = 80.83, Rho = -1.230
(iter 7) [0.0, 0.9941] = 113.2436, sampling [0.0, 0.9963]. Recommendation = [0.0, 0.9941], Current Cost = 92.38, Rho = -1.230
(iter 8) [0.0, 0.9963] = 113.2455, sampling [0.0, 1.0028]. Recommendation = [0.0, 0.9963], Current Cost = 103.93, Rho = -1.230
(iter 9) [0.0, 1.0028] = 113.2510, sampling [0.0, 1.0069]. Recommendation = [0.0, 1.0028], Current Cost = 115.47, Rho = -1.230
(iter 10) [0.0, 1.0069] = 113.2545, sampling [0.0, 1.0099]. Recommendation = [0.0, 1.0069], Current Cost = 127.02, Rho = -1.230
(iter 11) [0.0, 1.0099] = 113.2570, sampling [0.0, 1.0132]. Recommendation = [0.0, 1.0099], Current Cost = 138.57, Rho = -1.230
(iter 12) [0.0, 1.0132] = 113.2602, sampling [0.0, 1.0175]. Recommendation = [0.0, 1.0132], Current Cost = 150.12, Rho = -1.230
(iter 13) [0.0, 1.0175] = 113.2632, sampling [0.0, 1.0228]. Recommendation = [0.0, 1.0175], Current Cost = 161.66, Rho = -1.230
(iter 14) [0.0, 1.0228] = 113.2668, sampling [0.0, 1.0288]. Recommendation = [0.0, 1.0228], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 1.0288] = 113.2708, sampling [0.0, 1.0352]. Recommendation = [0.0, 1.0288], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 1.0352] = 113.2750, sampling [0.0, 1.0412]. Recommendation = [0.0, 1.0352], Current Cost = 196.31, Rho = -1.230
(iter 17) [0.0, 1.0412] = 113.2784, sampling [0.0, 1.0451]. Recommendation = [0.0, 1.0412], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 1.0451] = 113.2804, sampling [0.0, 1.0482]. Recommendation = [0.0, 1.0451], Current Cost = 219.40, Rho = -1.230
(iter 19) [0.0, 1.0482] = 113.2819, sampling [0.0, 1.0535]. Recommendation = [0.0, 1.0482], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.0535] = 113.2842, sampling [0.0, 1.0576]. Recommendation = [0.0, 1.0535], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 1.0576] = 113.2859, sampling [0.0, 1.0617]. Recommendation = [0.0, 1.0576], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 1.0617] = 113.2875, sampling [0.0, 1.0666]. Recommendation = [0.0, 1.0617], Current Cost = 265.59, Rho = -1.230
(iter 23) [0.0, 1.0666] = 113.2893, sampling [0.0, 1.0714]. Recommendation = [0.0, 1.0666], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.0714] = 113.2910, sampling [0.0, 1.0775]. Recommendation = [0.0, 1.0714], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.0775] = 113.2927, sampling [0.0, 1.0819]. Recommendation = [0.0, 1.0775], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.0819] = 113.2938, sampling [0.0, 1.0853]. Recommendation = [0.0, 1.0819], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.0853] = 113.2947, sampling [0.0, 1.0912]. Recommendation = [0.0, 1.0853], Current Cost = 323.33, Rho = -1.230
(iter 28) [0.0, 1.0912] = 113.2960, sampling [0.0, 1.0958]. Recommendation = [0.0, 1.0912], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.0958] = 113.2967, sampling [0.0, 1.1000]. Recommendation = [0.0, 1.0958], Current Cost = 346.42, Rho = -1.230
(iter 30) [0.0, 1.1000] = 113.2974, sampling [0.0, 1.1050]. Recommendation = [0.0, 1.1000], Current Cost = 357.97, Rho = -1.230
(iter 31) [0.0, 1.1050] = 113.2981, sampling [0.0, 1.1095]. Recommendation = [0.0, 1.1050], Current Cost = 369.52, Rho = -1.230
(iter 32) [0.0, 1.1095] = 113.2986, sampling [0.0, 1.1140]. Recommendation = [0.0, 1.1095], Current Cost = 381.07, Rho = -1.230
(iter 33) [0.0, 1.1140] = 113.2990, sampling [0.0, 1.1182]. Recommendation = [0.0, 1.1140], Current Cost = 392.61, Rho = -1.230
(iter 34) [0.0, 1.1182] = 113.2992, sampling [0.0, 1.1224]. Recommendation = [0.0, 1.1182], Current Cost = 404.16, Rho = -1.230
(iter 35) [0.0, 1.1224] = 113.2994, sampling [0.0, 1.1305]. Recommendation = [0.0, 1.1224], Current Cost = 415.71, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1267]. Recommendation = [0.0, 1.1305], Current Cost = 427.26, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1372]. Recommendation = [0.0, 1.1267], Current Cost = 438.80, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1345]. Recommendation = [0.0, 1.1305], Current Cost = 450.35, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1426]. Recommendation = [0.0, 1.1305], Current Cost = 461.90, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1495]. Recommendation = [0.0, 1.1305], Current Cost = 473.45, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1583]. Recommendation = [0.0, 1.1305], Current Cost = 484.99, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1549]. Recommendation = [0.0, 1.1305], Current Cost = 496.54, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1480]. Recommendation = [0.0, 1.1305], Current Cost = 508.09, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1648]. Recommendation = [0.0, 1.1305], Current Cost = 519.64, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1726]. Recommendation = [0.0, 1.1305], Current Cost = 531.18, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1625]. Recommendation = [0.0, 1.1305], Current Cost = 542.73, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1850]. Recommendation = [0.0, 1.1305], Current Cost = 554.28, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1786]. Recommendation = [0.0, 1.1305], Current Cost = 565.83, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1976]. Recommendation = [0.0, 1.1305], Current Cost = 577.37, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1899]. Recommendation = [0.0, 1.1305], Current Cost = 588.92, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1039]. Recommendation = [0.0, 1.1305], Current Cost = 600.47, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2124]. Recommendation = [0.0, 1.1305], Current Cost = 612.02, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2044]. Recommendation = [0.0, 1.1305], Current Cost = 623.56, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1713]. Recommendation = [0.0, 1.1305], Current Cost = 635.11, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2336]. Recommendation = [0.0, 1.1305], Current Cost = 646.66, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2224]. Recommendation = [0.0, 1.1305], Current Cost = 658.21, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1807]. Recommendation = [0.0, 1.1305], Current Cost = 669.75, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.1930]. Recommendation = [0.0, 1.1305], Current Cost = 681.30, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2588]. Recommendation = [0.0, 1.1305], Current Cost = 692.85, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2478]. Recommendation = [0.0, 1.1305], Current Cost = 704.40, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2919]. Recommendation = [0.0, 1.1305], Current Cost = 715.94, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2087]. Recommendation = [0.0, 1.1305], Current Cost = 727.49, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2168]. Recommendation = [0.0, 1.1305], Current Cost = 739.04, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2023]. Recommendation = [0.0, 1.1305], Current Cost = 750.59, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2272]. Recommendation = [0.0, 1.1305], Current Cost = 762.13, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2759]. Recommendation = [0.0, 1.1305], Current Cost = 773.68, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2399]. Recommendation = [0.0, 1.1305], Current Cost = 785.23, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3240]. Recommendation = [0.0, 1.1305], Current Cost = 796.78, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.0722]. Recommendation = [0.0, 1.1305], Current Cost = 808.32, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2674]. Recommendation = [0.0, 1.1305], Current Cost = 819.87, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3543]. Recommendation = [0.0, 1.1305], Current Cost = 831.42, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2527]. Recommendation = [0.0, 1.1305], Current Cost = 842.97, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3042]. Recommendation = [0.0, 1.1305], Current Cost = 854.51, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2286]. Recommendation = [0.0, 1.1305], Current Cost = 866.06, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2852]. Recommendation = [0.0, 1.1305], Current Cost = 877.61, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2632]. Recommendation = [0.0, 1.1305], Current Cost = 889.16, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3370]. Recommendation = [0.0, 1.1305], Current Cost = 900.70, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3158]. Recommendation = [0.0, 1.1305], Current Cost = 912.25, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3740]. Recommendation = [0.0, 1.1305], Current Cost = 923.80, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2810]. Recommendation = [0.0, 1.1305], Current Cost = 935.35, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.0366]. Recommendation = [0.0, 1.1305], Current Cost = 946.89, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2979]. Recommendation = [0.0, 1.1305], Current Cost = 958.44, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2696]. Recommendation = [0.0, 1.1305], Current Cost = 969.99, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2514]. Recommendation = [0.0, 1.1305], Current Cost = 981.54, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2406]. Recommendation = [0.0, 1.1305], Current Cost = 993.08, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4389]. Recommendation = [0.0, 1.1305], Current Cost = 1004.63, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3107]. Recommendation = [0.0, 1.1305], Current Cost = 1016.18, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4947]. Recommendation = [0.0, 1.1305], Current Cost = 1027.73, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4168]. Recommendation = [0.0, 1.1305], Current Cost = 1039.27, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3456]. Recommendation = [0.0, 1.1305], Current Cost = 1050.82, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.0244]. Recommendation = [0.0, 1.1305], Current Cost = 1062.37, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.5648]. Recommendation = [0.0, 1.1305], Current Cost = 1073.92, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3306]. Recommendation = [0.0, 1.1305], Current Cost = 1085.46, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4631]. Recommendation = [0.0, 1.1305], Current Cost = 1097.01, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3626]. Recommendation = [0.0, 1.1305], Current Cost = 1108.56, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3847]. Recommendation = [0.0, 1.1305], Current Cost = 1120.11, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2946]. Recommendation = [0.0, 1.1305], Current Cost = 1131.65, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.2794]. Recommendation = [0.0, 1.1305], Current Cost = 1143.20, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.6320]. Recommendation = [0.0, 1.1305], Current Cost = 1154.75, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.5253]. Recommendation = [0.0, 1.1305], Current Cost = 1166.30, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3193]. Recommendation = [0.0, 1.1305], Current Cost = 1177.84, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 0.9669]. Recommendation = [0.0, 1.1305], Current Cost = 1189.39, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3416]. Recommendation = [0.0, 1.1305], Current Cost = 1200.94, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 0.9515]. Recommendation = [0.0, 1.1305], Current Cost = 1212.49, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4049]. Recommendation = [0.0, 1.1305], Current Cost = 1224.03, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4268]. Recommendation = [0.0, 1.1305], Current Cost = 1235.58, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.6766]. Recommendation = [0.0, 1.1305], Current Cost = 1247.13, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3680]. Recommendation = [0.0, 1.1305], Current Cost = 1258.68, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 0.9785]. Recommendation = [0.0, 1.1305], Current Cost = 1270.22, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.5953]. Recommendation = [0.0, 1.1305], Current Cost = 1281.77, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3496]. Recommendation = [0.0, 1.1305], Current Cost = 1293.32, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4771]. Recommendation = [0.0, 1.1305], Current Cost = 1304.87, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4507]. Recommendation = [0.0, 1.1305], Current Cost = 1316.41, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3337]. Recommendation = [0.0, 1.1305], Current Cost = 1327.96, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3030]. Recommendation = [0.0, 1.1305], Current Cost = 1339.51, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3581]. Recommendation = [0.0, 1.1305], Current Cost = 1351.06, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3792]. Recommendation = [0.0, 1.1305], Current Cost = 1362.60, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3929]. Recommendation = [0.0, 1.1305], Current Cost = 1374.15, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 0.9321]. Recommendation = [0.0, 1.1305], Current Cost = 1385.70, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 0.9725]. Recommendation = [0.0, 1.1305], Current Cost = 1397.25, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.5441]. Recommendation = [0.0, 1.1305], Current Cost = 1408.79, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.5085]. Recommendation = [0.0, 1.1305], Current Cost = 1420.34, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3223]. Recommendation = [0.0, 1.1305], Current Cost = 1431.89, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 0.9591]. Recommendation = [0.0, 1.1305], Current Cost = 1443.44, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.8162]. Recommendation = [0.0, 1.1305], Current Cost = 1454.98, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.9173]. Recommendation = [0.0, 1.1305], Current Cost = 1466.53, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4093]. Recommendation = [0.0, 1.1305], Current Cost = 1478.08, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 2.0249]. Recommendation = [0.0, 1.1305], Current Cost = 1489.63, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 0.9097]. Recommendation = [0.0, 1.1305], Current Cost = 1501.17, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.7754]. Recommendation = [0.0, 1.1305], Current Cost = 1512.72, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.7051]. Recommendation = [0.0, 1.1305], Current Cost = 1524.27, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3881]. Recommendation = [0.0, 1.1305], Current Cost = 1535.82, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.8630]. Recommendation = [0.0, 1.1305], Current Cost = 1547.36, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 0.9406]. Recommendation = [0.0, 1.1305], Current Cost = 1558.91, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.6546]. Recommendation = [0.0, 1.1305], Current Cost = 1570.46, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.6123]. Recommendation = [0.0, 1.1305], Current Cost = 1582.01, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3713]. Recommendation = [0.0, 1.1305], Current Cost = 1593.55, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4850]. Recommendation = [0.0, 1.1305], Current Cost = 1605.10, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4214]. Recommendation = [0.0, 1.1305], Current Cost = 1616.65, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.5817]. Recommendation = [0.0, 1.1305], Current Cost = 1628.20, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4435]. Recommendation = [0.0, 1.1305], Current Cost = 1639.74, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4571]. Recommendation = [0.0, 1.1305], Current Cost = 1651.29, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4687]. Recommendation = [0.0, 1.1305], Current Cost = 1662.84, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 2.1061]. Recommendation = [0.0, 1.1305], Current Cost = 1674.39, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4301]. Recommendation = [0.0, 1.1305], Current Cost = 1685.93, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.9642]. Recommendation = [0.0, 1.1305], Current Cost = 1697.48, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 0.9626]. Recommendation = [0.0, 1.1305], Current Cost = 1709.03, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 0.8804]. Recommendation = [0.0, 1.1305], Current Cost = 1720.58, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4129]. Recommendation = [0.0, 1.1305], Current Cost = 1732.12, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 0.9209]. Recommendation = [0.0, 1.1305], Current Cost = 1743.67, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.5328]. Recommendation = [0.0, 1.1305], Current Cost = 1755.22, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.5522]. Recommendation = [0.0, 1.1305], Current Cost = 1766.77, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.4353]. Recommendation = [0.0, 1.1305], Current Cost = 1778.31, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.5190]. Recommendation = [0.0, 1.1305], Current Cost = 1789.86, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 0.9457]. Recommendation = [0.0, 1.1305], Current Cost = 1801.41, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.3808]. Recommendation = [0.0, 1.1305], Current Cost = 1812.96, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.5032]. Recommendation = [0.0, 1.1305], Current Cost = 1824.50, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 0.9706]. Recommendation = [0.0, 1.1305], Current Cost = 1836.05, Rho = -1.230
(iter 36) [0.0, 1.1305] = 113.2995, sampling [0.0, 1.7552]. Recommendation = [0.0, 1.1305], Current Cost = 1847.60, Rho = -1.230
