(iter 5) [0.0, 1.2351] = 113.2806, sampling [0.0, 1.2432]. Recommendation = [0.0, 1.2351], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.2351] = 113.2806, sampling [0.0, 1.2366]. Recommendation = [0.0, 1.2351], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.2351] = 113.2806, sampling [0.0, 1.2516]. Recommendation = [0.0, 1.2351], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.2351] = 113.2806, sampling [0.0, 1.2460]. Recommendation = [0.0, 1.2351], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.2351] = 113.2806, sampling [0.0, 1.2601]. Recommendation = [0.0, 1.2351], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.2351] = 113.2806, sampling [0.0, 1.2735]. Recommendation = [0.0, 1.2351], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.2351] = 113.2806, sampling [0.0, 1.2535]. Recommendation = [0.0, 1.2351], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.2351] = 113.2806, sampling [0.0, 1.2889]. Recommendation = [0.0, 1.2351], Current Cost = 138.57, Rho = -1.230
(iter 5) [0.0, 1.2351] = 113.2806, sampling [0.0, 1.2676]. Recommendation = [0.0, 1.2351], Current Cost = 150.12, Rho = -1.230
(iter 5) [0.0, 1.2351] = 113.2806, sampling [0.0, 1.2310]. Recommendation = [0.0, 1.2351], Current Cost = 161.66, Rho = -1.230
(iter 14) [0.0, 1.2310] = 113.2819, sampling [0.0, 1.2280]. Recommendation = [0.0, 1.2310], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 1.2280] = 113.2831, sampling [0.0, 1.2200]. Recommendation = [0.0, 1.2280], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 1.2200] = 113.2851, sampling [0.0, 1.2168]. Recommendation = [0.0, 1.2200], Current Cost = 196.31, Rho = -1.230
(iter 17) [0.0, 1.2168] = 113.2863, sampling [0.0, 1.2151]. Recommendation = [0.0, 1.2168], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 1.2151] = 113.2865, sampling [0.0, 1.2115]. Recommendation = [0.0, 1.2151], Current Cost = 219.40, Rho = -1.230
