(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.1931]. Recommendation = [0.0, 1.1720], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.1808]. Recommendation = [0.0, 1.1720], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.2195]. Recommendation = [0.0, 1.1720], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.2039]. Recommendation = [0.0, 1.1720], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.2491]. Recommendation = [0.0, 1.1720], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.2327]. Recommendation = [0.0, 1.1720], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.2877]. Recommendation = [0.0, 1.1720], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.2674]. Recommendation = [0.0, 1.1720], Current Cost = 138.57, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.1859]. Recommendation = [0.0, 1.1720], Current Cost = 150.12, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.3376]. Recommendation = [0.0, 1.1720], Current Cost = 161.66, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.2094]. Recommendation = [0.0, 1.1720], Current Cost = 173.21, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.3081]. Recommendation = [0.0, 1.1720], Current Cost = 184.76, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.1994]. Recommendation = [0.0, 1.1720], Current Cost = 196.31, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.4011]. Recommendation = [0.0, 1.1720], Current Cost = 207.85, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.1888]. Recommendation = [0.0, 1.1720], Current Cost = 219.40, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.2421]. Recommendation = [0.0, 1.1720], Current Cost = 230.95, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.2146]. Recommendation = [0.0, 1.1720], Current Cost = 242.50, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.2279]. Recommendation = [0.0, 1.1720], Current Cost = 254.04, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.1792]. Recommendation = [0.0, 1.1720], Current Cost = 265.59, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.3658]. Recommendation = [0.0, 1.1720], Current Cost = 277.14, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.2585]. Recommendation = [0.0, 1.1720], Current Cost = 288.69, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.4691]. Recommendation = [0.0, 1.1720], Current Cost = 300.23, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.2773]. Recommendation = [0.0, 1.1720], Current Cost = 311.78, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.2362]. Recommendation = [0.0, 1.1720], Current Cost = 323.33, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.3217]. Recommendation = [0.0, 1.1720], Current Cost = 334.88, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.1725]. Recommendation = [0.0, 1.1720], Current Cost = 346.42, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.2078]. Recommendation = [0.0, 1.1720], Current Cost = 357.97, Rho = -1.230
(iter 5) [0.0, 1.1720] = 113.2961, sampling [0.0, 1.1659]. Recommendation = [0.0, 1.1720], Current Cost = 369.52, Rho = -1.230
(iter 32) [0.0, 1.1659] = 113.2970, sampling [0.0, 1.1634]. Recommendation = [0.0, 1.1659], Current Cost = 381.07, Rho = -1.230
(iter 33) [0.0, 1.1634] = 113.2973, sampling [0.0, 1.1585]. Recommendation = [0.0, 1.1634], Current Cost = 392.61, Rho = -1.230
(iter 34) [0.0, 1.1585] = 113.2979, sampling [0.0, 1.1530]. Recommendation = [0.0, 1.1585], Current Cost = 404.16, Rho = -1.230
(iter 35) [0.0, 1.1530] = 113.2984, sampling [0.0, 1.1493]. Recommendation = [0.0, 1.1530], Current Cost = 415.71, Rho = -1.230
(iter 36) [0.0, 1.1493] = 113.2987, sampling [0.0, 1.1473]. Recommendation = [0.0, 1.1493], Current Cost = 427.26, Rho = -1.230
(iter 37) [0.0, 1.1473] = 113.2989, sampling [0.0, 1.1423]. Recommendation = [0.0, 1.1473], Current Cost = 438.80, Rho = -1.230
(iter 38) [0.0, 1.1423] = 113.2992, sampling [0.0, 1.1385]. Recommendation = [0.0, 1.1423], Current Cost = 450.35, Rho = -1.230
(iter 39) [0.0, 1.1385] = 113.2994, sampling [0.0, 1.1321]. Recommendation = [0.0, 1.1385], Current Cost = 461.90, Rho = -1.230
(iter 40) [0.0, 1.1321] = 113.2995, sampling [0.0, 1.1298]. Recommendation = [0.0, 1.1321], Current Cost = 473.45, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.1265]. Recommendation = [0.0, 1.1321], Current Cost = 484.99, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.1202]. Recommendation = [0.0, 1.1298], Current Cost = 496.54, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.1172]. Recommendation = [0.0, 1.1298], Current Cost = 508.09, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.1154]. Recommendation = [0.0, 1.1298], Current Cost = 519.64, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.1096]. Recommendation = [0.0, 1.1298], Current Cost = 531.18, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.1068]. Recommendation = [0.0, 1.1298], Current Cost = 542.73, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.1023]. Recommendation = [0.0, 1.1298], Current Cost = 554.28, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0964]. Recommendation = [0.0, 1.1298], Current Cost = 565.83, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0929]. Recommendation = [0.0, 1.1298], Current Cost = 577.37, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.2969]. Recommendation = [0.0, 1.1298], Current Cost = 588.92, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0915]. Recommendation = [0.0, 1.1298], Current Cost = 600.47, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0846]. Recommendation = [0.0, 1.1298], Current Cost = 612.02, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0827]. Recommendation = [0.0, 1.1298], Current Cost = 623.56, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.4308]. Recommendation = [0.0, 1.1298], Current Cost = 635.11, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0760]. Recommendation = [0.0, 1.1298], Current Cost = 646.66, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.5232]. Recommendation = [0.0, 1.1298], Current Cost = 658.21, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.2538]. Recommendation = [0.0, 1.1298], Current Cost = 669.75, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.2211]. Recommendation = [0.0, 1.1298], Current Cost = 681.30, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0682]. Recommendation = [0.0, 1.1298], Current Cost = 692.85, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0748]. Recommendation = [0.0, 1.1298], Current Cost = 704.40, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0606]. Recommendation = [0.0, 1.1298], Current Cost = 715.94, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0669]. Recommendation = [0.0, 1.1298], Current Cost = 727.49, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0556]. Recommendation = [0.0, 1.1298], Current Cost = 739.04, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.2454]. Recommendation = [0.0, 1.1298], Current Cost = 750.59, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.3492]. Recommendation = [0.0, 1.1298], Current Cost = 762.13, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0499]. Recommendation = [0.0, 1.1298], Current Cost = 773.68, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.2721]. Recommendation = [0.0, 1.1298], Current Cost = 785.23, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.2637]. Recommendation = [0.0, 1.1298], Current Cost = 796.78, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.3839]. Recommendation = [0.0, 1.1298], Current Cost = 808.32, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0596]. Recommendation = [0.0, 1.1298], Current Cost = 819.87, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0431]. Recommendation = [0.0, 1.1298], Current Cost = 831.42, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0467]. Recommendation = [0.0, 1.1298], Current Cost = 842.97, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.2836]. Recommendation = [0.0, 1.1298], Current Cost = 854.51, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0390]. Recommendation = [0.0, 1.1298], Current Cost = 866.06, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0322]. Recommendation = [0.0, 1.1298], Current Cost = 877.61, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.3137]. Recommendation = [0.0, 1.1298], Current Cost = 889.16, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.3308]. Recommendation = [0.0, 1.1298], Current Cost = 900.70, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0243]. Recommendation = [0.0, 1.1298], Current Cost = 912.25, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.2920]. Recommendation = [0.0, 1.1298], Current Cost = 923.80, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.3038]. Recommendation = [0.0, 1.1298], Current Cost = 935.35, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0307]. Recommendation = [0.0, 1.1298], Current Cost = 946.89, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0194]. Recommendation = [0.0, 1.1298], Current Cost = 958.44, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.4927]. Recommendation = [0.0, 1.1298], Current Cost = 969.99, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0127]. Recommendation = [0.0, 1.1298], Current Cost = 981.54, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.4477]. Recommendation = [0.0, 1.1298], Current Cost = 993.08, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.4141]. Recommendation = [0.0, 1.1298], Current Cost = 1004.63, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.6853]. Recommendation = [0.0, 1.1298], Current Cost = 1016.18, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.5566]. Recommendation = [0.0, 1.1298], Current Cost = 1027.73, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.3580]. Recommendation = [0.0, 1.1298], Current Cost = 1039.27, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.7921]. Recommendation = [0.0, 1.1298], Current Cost = 1050.82, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.2694]. Recommendation = [0.0, 1.1298], Current Cost = 1062.37, Rho = -1.230
(iter 41) [0.0, 1.1298] = 113.2995, sampling [0.0, 1.0075]. Recommendation = [0.0, 1.1298], Current Cost = 1073.92, Rho = -1.230
