(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.1835]. Recommendation = [0.0, 1.1777], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.1917]. Recommendation = [0.0, 1.1777], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.1847]. Recommendation = [0.0, 1.1777], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.1993]. Recommendation = [0.0, 1.1777], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.1937]. Recommendation = [0.0, 1.1777], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.2092]. Recommendation = [0.0, 1.1777], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.2227]. Recommendation = [0.0, 1.1777], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.2156]. Recommendation = [0.0, 1.1777], Current Cost = 138.57, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.2371]. Recommendation = [0.0, 1.1777], Current Cost = 150.12, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.2007]. Recommendation = [0.0, 1.1777], Current Cost = 161.66, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.1730]. Recommendation = [0.0, 1.1777], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 1.1730] = 113.2958, sampling [0.0, 1.1681]. Recommendation = [0.0, 1.1730], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 1.1681] = 113.2966, sampling [0.0, 1.1657]. Recommendation = [0.0, 1.1681], Current Cost = 196.31, Rho = -1.230
(iter 17) [0.0, 1.1657] = 113.2970, sampling [0.0, 1.1600]. Recommendation = [0.0, 1.1657], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 1.1600] = 113.2976, sampling [0.0, 1.1590]. Recommendation = [0.0, 1.1600], Current Cost = 219.40, Rho = -1.230
(iter 19) [0.0, 1.1590] = 113.2979, sampling [0.0, 1.1546]. Recommendation = [0.0, 1.1590], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.1546] = 113.2983, sampling [0.0, 1.1497]. Recommendation = [0.0, 1.1546], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 1.1497] = 113.2987, sampling [0.0, 1.1462]. Recommendation = [0.0, 1.1497], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 1.1462] = 113.2989, sampling [0.0, 1.1402]. Recommendation = [0.0, 1.1462], Current Cost = 265.59, Rho = -1.230
(iter 23) [0.0, 1.1402] = 113.2993, sampling [0.0, 1.1365]. Recommendation = [0.0, 1.1402], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.1365] = 113.2994, sampling [0.0, 1.1346]. Recommendation = [0.0, 1.1365], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.1346] = 113.2995, sampling [0.0, 1.1288]. Recommendation = [0.0, 1.1365], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.1255]. Recommendation = [0.0, 1.1346], Current Cost = 311.78, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.1205]. Recommendation = [0.0, 1.1288], Current Cost = 323.33, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.1174]. Recommendation = [0.0, 1.1288], Current Cost = 334.88, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.1146]. Recommendation = [0.0, 1.1288], Current Cost = 346.42, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.1114]. Recommendation = [0.0, 1.1288], Current Cost = 357.97, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.1059]. Recommendation = [0.0, 1.1288], Current Cost = 369.52, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.1039]. Recommendation = [0.0, 1.1288], Current Cost = 381.07, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0999]. Recommendation = [0.0, 1.1288], Current Cost = 392.61, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0952]. Recommendation = [0.0, 1.1288], Current Cost = 404.16, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0895]. Recommendation = [0.0, 1.1288], Current Cost = 415.71, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0877]. Recommendation = [0.0, 1.1288], Current Cost = 427.26, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.2605]. Recommendation = [0.0, 1.1288], Current Cost = 438.80, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0820]. Recommendation = [0.0, 1.1288], Current Cost = 450.35, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0764]. Recommendation = [0.0, 1.1288], Current Cost = 461.90, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0722]. Recommendation = [0.0, 1.1288], Current Cost = 473.45, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.2283]. Recommendation = [0.0, 1.1288], Current Cost = 484.99, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.2467]. Recommendation = [0.0, 1.1288], Current Cost = 496.54, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0667]. Recommendation = [0.0, 1.1288], Current Cost = 508.09, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.2829]. Recommendation = [0.0, 1.1288], Current Cost = 519.64, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.2076]. Recommendation = [0.0, 1.1288], Current Cost = 531.18, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0712]. Recommendation = [0.0, 1.1288], Current Cost = 542.73, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0609]. Recommendation = [0.0, 1.1288], Current Cost = 554.28, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.2181]. Recommendation = [0.0, 1.1288], Current Cost = 565.83, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0544]. Recommendation = [0.0, 1.1288], Current Cost = 577.37, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0566]. Recommendation = [0.0, 1.1288], Current Cost = 588.92, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0455]. Recommendation = [0.0, 1.1288], Current Cost = 600.47, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0510]. Recommendation = [0.0, 1.1288], Current Cost = 612.02, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.3011]. Recommendation = [0.0, 1.1288], Current Cost = 623.56, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.2685]. Recommendation = [0.0, 1.1288], Current Cost = 635.11, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.2540]. Recommendation = [0.0, 1.1288], Current Cost = 646.66, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.2416]. Recommendation = [0.0, 1.1288], Current Cost = 658.21, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0369]. Recommendation = [0.0, 1.1288], Current Cost = 669.75, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.2346]. Recommendation = [0.0, 1.1288], Current Cost = 681.30, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.2244]. Recommendation = [0.0, 1.1288], Current Cost = 692.85, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0271]. Recommendation = [0.0, 1.1288], Current Cost = 704.40, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0401]. Recommendation = [0.0, 1.1288], Current Cost = 715.94, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.3161]. Recommendation = [0.0, 1.1288], Current Cost = 727.49, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0165]. Recommendation = [0.0, 1.1288], Current Cost = 739.04, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.2506]. Recommendation = [0.0, 1.1288], Current Cost = 750.59, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.2728]. Recommendation = [0.0, 1.1288], Current Cost = 762.13, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.2917]. Recommendation = [0.0, 1.1288], Current Cost = 773.68, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0025]. Recommendation = [0.0, 1.1288], Current Cost = 785.23, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0351]. Recommendation = [0.0, 1.1288], Current Cost = 796.78, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0207]. Recommendation = [0.0, 1.1288], Current Cost = 808.32, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.2795]. Recommendation = [0.0, 1.1288], Current Cost = 819.87, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0112]. Recommendation = [0.0, 1.1288], Current Cost = 831.42, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 0.9865]. Recommendation = [0.0, 1.1288], Current Cost = 842.97, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.3079]. Recommendation = [0.0, 1.1288], Current Cost = 854.51, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.3253]. Recommendation = [0.0, 1.1288], Current Cost = 866.06, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.2590]. Recommendation = [0.0, 1.1288], Current Cost = 877.61, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.3565]. Recommendation = [0.0, 1.1288], Current Cost = 889.16, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.2859]. Recommendation = [0.0, 1.1288], Current Cost = 900.70, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.3454]. Recommendation = [0.0, 1.1288], Current Cost = 912.25, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.2967]. Recommendation = [0.0, 1.1288], Current Cost = 923.80, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.3817]. Recommendation = [0.0, 1.1288], Current Cost = 935.35, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.0284]. Recommendation = [0.0, 1.1288], Current Cost = 946.89, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 0.9958]. Recommendation = [0.0, 1.1288], Current Cost = 958.44, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 0.9706]. Recommendation = [0.0, 1.1288], Current Cost = 969.99, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.4156]. Recommendation = [0.0, 1.1288], Current Cost = 981.54, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.3663]. Recommendation = [0.0, 1.1288], Current Cost = 993.08, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.3966]. Recommendation = [0.0, 1.1288], Current Cost = 1004.63, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.4539]. Recommendation = [0.0, 1.1288], Current Cost = 1016.18, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 1.5067]. Recommendation = [0.0, 1.1288], Current Cost = 1027.73, Rho = -1.230
(iter 26) [0.0, 1.1288] = 113.2995, sampling [0.0, 0.9510]. Recommendation = [0.0, 1.1288], Current Cost = 1039.27, Rho = -1.230
