(iter 5) [0.0, 1.3341] = 113.2426, sampling [0.0, 1.3306]. Recommendation = [0.0, 1.3341], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.3306] = 113.2444, sampling [0.0, 1.3261]. Recommendation = [0.0, 1.3306], Current Cost = 69.28, Rho = -1.230
(iter 6) [0.0, 1.3261] = 113.2461, sampling [0.0, 1.3200]. Recommendation = [0.0, 1.3261], Current Cost = 80.83, Rho = -1.230
(iter 7) [0.0, 1.3200] = 113.2486, sampling [0.0, 1.3185]. Recommendation = [0.0, 1.3200], Current Cost = 92.38, Rho = -1.230
(iter 8) [0.0, 1.3185] = 113.2495, sampling [0.0, 1.3149]. Recommendation = [0.0, 1.3185], Current Cost = 103.93, Rho = -1.230
(iter 9) [0.0, 1.3149] = 113.2512, sampling [0.0, 1.3080]. Recommendation = [0.0, 1.3149], Current Cost = 115.47, Rho = -1.230
(iter 10) [0.0, 1.3080] = 113.2536, sampling [0.0, 1.3070]. Recommendation = [0.0, 1.3080], Current Cost = 127.02, Rho = -1.230
(iter 11) [0.0, 1.3070] = 113.2545, sampling [0.0, 1.3031]. Recommendation = [0.0, 1.3070], Current Cost = 138.57, Rho = -1.230
(iter 12) [0.0, 1.3031] = 113.2557, sampling [0.0, 1.2961]. Recommendation = [0.0, 1.3031], Current Cost = 150.12, Rho = -1.230
(iter 13) [0.0, 1.2961] = 113.2585, sampling [0.0, 1.2953]. Recommendation = [0.0, 1.2961], Current Cost = 161.66, Rho = -1.230
(iter 14) [0.0, 1.2953] = 113.2589, sampling [0.0, 1.2898]. Recommendation = [0.0, 1.2953], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 1.2898] = 113.2613, sampling [0.0, 1.2853]. Recommendation = [0.0, 1.2898], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 1.2853] = 113.2629, sampling [0.0, 1.2805]. Recommendation = [0.0, 1.2853], Current Cost = 196.31, Rho = -1.230
(iter 17) [0.0, 1.2805] = 113.2648, sampling [0.0, 1.2798]. Recommendation = [0.0, 1.2805], Current Cost = 207.85, Rho = -1.230
