(iter 5) [0.0, 1.0068] = 113.2545, sampling [0.0, 1.0282]. Recommendation = [0.0, 1.0068], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.0282] = 113.2708, sampling [0.0, 1.0523]. Recommendation = [0.0, 1.0282], Current Cost = 69.28, Rho = -1.230
(iter 6) [0.0, 1.0523] = 113.2838, sampling [0.0, 1.0789]. Recommendation = [0.0, 1.0523], Current Cost = 80.83, Rho = -1.230
(iter 7) [0.0, 1.0789] = 113.2930, sampling [0.0, 1.0651]. Recommendation = [0.0, 1.0789], Current Cost = 92.38, Rho = -1.230
(iter 7) [0.0, 1.0789] = 113.2930, sampling [0.0, 1.1078]. Recommendation = [0.0, 1.0789], Current Cost = 103.93, Rho = -1.230
(iter 9) [0.0, 1.1078] = 113.2984, sampling [0.0, 1.0945]. Recommendation = [0.0, 1.1078], Current Cost = 115.47, Rho = -1.230
(iter 9) [0.0, 1.1078] = 113.2984, sampling [0.0, 1.1396]. Recommendation = [0.0, 1.1078], Current Cost = 127.02, Rho = -1.230
(iter 11) [0.0, 1.1396] = 113.2993, sampling [0.0, 1.1227]. Recommendation = [0.0, 1.1396], Current Cost = 138.57, Rho = -1.230
(iter 12) [0.0, 1.1227] = 113.2994, sampling [0.0, 1.1751]. Recommendation = [0.0, 1.1227], Current Cost = 150.12, Rho = -1.230
(iter 12) [0.0, 1.1227] = 113.2994, sampling [0.0, 1.1563]. Recommendation = [0.0, 1.1227], Current Cost = 161.66, Rho = -1.230
(iter 12) [0.0, 1.1227] = 113.2994, sampling [0.0, 1.2176]. Recommendation = [0.0, 1.1227], Current Cost = 173.21, Rho = -1.230
(iter 12) [0.0, 1.1227] = 113.2994, sampling [0.0, 1.1922]. Recommendation = [0.0, 1.1227], Current Cost = 184.76, Rho = -1.230
(iter 12) [0.0, 1.1227] = 113.2994, sampling [0.0, 1.2637]. Recommendation = [0.0, 1.1227], Current Cost = 196.31, Rho = -1.230
(iter 12) [0.0, 1.1227] = 113.2994, sampling [0.0, 1.1292]. Recommendation = [0.0, 1.1227], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1486]. Recommendation = [0.0, 1.1292], Current Cost = 219.40, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.2370]. Recommendation = [0.0, 1.1292], Current Cost = 230.95, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1671]. Recommendation = [0.0, 1.1292], Current Cost = 242.50, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1156]. Recommendation = [0.0, 1.1292], Current Cost = 254.04, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.2035]. Recommendation = [0.0, 1.1292], Current Cost = 265.59, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.3014]. Recommendation = [0.0, 1.1292], Current Cost = 277.14, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1015]. Recommendation = [0.0, 1.1292], Current Cost = 288.69, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1825]. Recommendation = [0.0, 1.1292], Current Cost = 300.23, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.0868]. Recommendation = [0.0, 1.1292], Current Cost = 311.78, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1342]. Recommendation = [0.0, 1.1292], Current Cost = 323.33, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1442]. Recommendation = [0.0, 1.1292], Current Cost = 334.88, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1635]. Recommendation = [0.0, 1.1292], Current Cost = 346.42, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1190]. Recommendation = [0.0, 1.1292], Current Cost = 357.97, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.0708]. Recommendation = [0.0, 1.1292], Current Cost = 369.52, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.0981]. Recommendation = [0.0, 1.1292], Current Cost = 381.07, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.2271]. Recommendation = [0.0, 1.1292], Current Cost = 392.61, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1700]. Recommendation = [0.0, 1.1292], Current Cost = 404.16, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.2485]. Recommendation = [0.0, 1.1292], Current Cost = 415.71, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.0904]. Recommendation = [0.0, 1.1292], Current Cost = 427.26, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.2108]. Recommendation = [0.0, 1.1292], Current Cost = 438.80, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.0426]. Recommendation = [0.0, 1.1292], Current Cost = 450.35, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1882]. Recommendation = [0.0, 1.1292], Current Cost = 461.90, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1277]. Recommendation = [0.0, 1.1292], Current Cost = 473.45, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1964]. Recommendation = [0.0, 1.1292], Current Cost = 484.99, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1787]. Recommendation = [0.0, 1.1292], Current Cost = 496.54, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1093]. Recommendation = [0.0, 1.1292], Current Cost = 508.09, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.3309]. Recommendation = [0.0, 1.1292], Current Cost = 519.64, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.2825]. Recommendation = [0.0, 1.1292], Current Cost = 531.18, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1429]. Recommendation = [0.0, 1.1292], Current Cost = 542.73, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.0609]. Recommendation = [0.0, 1.1292], Current Cost = 554.28, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.0756]. Recommendation = [0.0, 1.1292], Current Cost = 565.83, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1861]. Recommendation = [0.0, 1.1292], Current Cost = 577.37, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.2061]. Recommendation = [0.0, 1.1292], Current Cost = 588.92, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.1557]. Recommendation = [0.0, 1.1292], Current Cost = 600.47, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.0574]. Recommendation = [0.0, 1.1292], Current Cost = 612.02, Rho = -1.230
(iter 18) [0.0, 1.1292] = 113.2995, sampling [0.0, 1.0801]. Recommendation = [0.0, 1.1292], Current Cost = 623.56, Rho = -1.230
