(iter 5) [0.0, 0.9971] = 113.2464, sampling [0.0, 1.0022]. Recommendation = [0.0, 0.9971], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.0022] = 113.2510, sampling [0.0, 1.0049]. Recommendation = [0.0, 1.0022], Current Cost = 69.28, Rho = -1.230
(iter 6) [0.0, 1.0049] = 113.2528, sampling [0.0, 1.0106]. Recommendation = [0.0, 1.0049], Current Cost = 80.83, Rho = -1.230
(iter 7) [0.0, 1.0106] = 113.2578, sampling [0.0, 1.0125]. Recommendation = [0.0, 1.0106], Current Cost = 92.38, Rho = -1.230
(iter 8) [0.0, 1.0125] = 113.2594, sampling [0.0, 1.0187]. Recommendation = [0.0, 1.0125], Current Cost = 103.93, Rho = -1.230
(iter 9) [0.0, 1.0187] = 113.2639, sampling [0.0, 1.0212]. Recommendation = [0.0, 1.0187], Current Cost = 115.47, Rho = -1.230
(iter 10) [0.0, 1.0212] = 113.2661, sampling [0.0, 1.0241]. Recommendation = [0.0, 1.0212], Current Cost = 127.02, Rho = -1.230
(iter 11) [0.0, 1.0241] = 113.2681, sampling [0.0, 1.0280]. Recommendation = [0.0, 1.0241], Current Cost = 138.57, Rho = -1.230
(iter 12) [0.0, 1.0280] = 113.2708, sampling [0.0, 1.0333]. Recommendation = [0.0, 1.0280], Current Cost = 150.12, Rho = -1.230
(iter 13) [0.0, 1.0333] = 113.2739, sampling [0.0, 1.0366]. Recommendation = [0.0, 1.0333], Current Cost = 161.66, Rho = -1.230
(iter 14) [0.0, 1.0366] = 113.2756, sampling [0.0, 1.0416]. Recommendation = [0.0, 1.0366], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 1.0416] = 113.2784, sampling [0.0, 1.0464]. Recommendation = [0.0, 1.0416], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 1.0464] = 113.2809, sampling [0.0, 1.0507]. Recommendation = [0.0, 1.0464], Current Cost = 196.31, Rho = -1.230
(iter 17) [0.0, 1.0507] = 113.2829, sampling [0.0, 1.0553]. Recommendation = [0.0, 1.0507], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 1.0553] = 113.2851, sampling [0.0, 1.0565]. Recommendation = [0.0, 1.0553], Current Cost = 219.40, Rho = -1.230
(iter 19) [0.0, 1.0565] = 113.2855, sampling [0.0, 1.0638]. Recommendation = [0.0, 1.0565], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.0638] = 113.2882, sampling [0.0, 1.0651]. Recommendation = [0.0, 1.0638], Current Cost = 242.50, Rho = -1.230
