(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.3280]. Recommendation = [0.0, 1.2722], Current Cost = 75.44, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.2939]. Recommendation = [0.0, 1.2722], Current Cost = 78.98, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.4038]. Recommendation = [0.0, 1.2722], Current Cost = 82.51, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.3605]. Recommendation = [0.0, 1.2722], Current Cost = 86.05, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.4905]. Recommendation = [0.0, 1.2722], Current Cost = 89.59, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.3082]. Recommendation = [0.0, 1.2722], Current Cost = 93.13, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.2821]. Recommendation = [0.0, 1.2722], Current Cost = 96.67, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.4421]. Recommendation = [0.0, 1.2722], Current Cost = 100.21, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.5631]. Recommendation = [0.0, 1.2722], Current Cost = 103.75, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.3420]. Recommendation = [0.0, 1.2722], Current Cost = 107.29, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.3813]. Recommendation = [0.0, 1.2722], Current Cost = 110.83, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.3189]. Recommendation = [0.0, 1.2722], Current Cost = 114.37, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.2766]. Recommendation = [0.0, 1.2722], Current Cost = 117.91, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.2883]. Recommendation = [0.0, 1.2722], Current Cost = 121.45, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.2999]. Recommendation = [0.0, 1.2722], Current Cost = 124.99, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.4216]. Recommendation = [0.0, 1.2722], Current Cost = 128.53, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.5229]. Recommendation = [0.0, 1.2722], Current Cost = 132.07, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.3134]. Recommendation = [0.0, 1.2722], Current Cost = 135.61, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.3528]. Recommendation = [0.0, 1.2722], Current Cost = 139.15, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.4634]. Recommendation = [0.0, 1.2722], Current Cost = 142.69, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.3354]. Recommendation = [0.0, 1.2722], Current Cost = 146.23, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.3041]. Recommendation = [0.0, 1.2722], Current Cost = 149.77, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.7310]. Recommendation = [0.0, 1.2722], Current Cost = 153.31, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.2664]. Recommendation = [0.0, 1.2722], Current Cost = 156.85, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.2702]. Recommendation = [0.0, 1.2664], Current Cost = 160.39, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.2624]. Recommendation = [0.0, 1.2664], Current Cost = 163.93, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.2567]. Recommendation = [0.0, 1.2624], Current Cost = 167.47, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.2520]. Recommendation = [0.0, 1.2567], Current Cost = 171.01, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.2536]. Recommendation = [0.0, 1.2520], Current Cost = 174.55, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.2463]. Recommendation = [0.0, 1.2520], Current Cost = 178.08, Rho = 0.993
(iter 10) [0.0, 1.2722] = 113.2679, sampling [1.0, 1.2398]. Recommendation = [0.0, 1.2463], Current Cost = 181.62, Rho = 0.993
