(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.3388]. Recommendation = [0.0, 1.3445], Current Cost = 75.44, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.3302]. Recommendation = [0.0, 1.3388], Current Cost = 78.98, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.3212]. Recommendation = [0.0, 1.3302], Current Cost = 82.51, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.3122]. Recommendation = [0.0, 1.3212], Current Cost = 86.05, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.3168]. Recommendation = [0.0, 1.3122], Current Cost = 89.59, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.3039]. Recommendation = [0.0, 1.3122], Current Cost = 93.13, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.2925]. Recommendation = [0.0, 1.3039], Current Cost = 96.67, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.2982]. Recommendation = [0.0, 1.2925], Current Cost = 100.21, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.2838]. Recommendation = [0.0, 1.2925], Current Cost = 103.75, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.2744]. Recommendation = [0.0, 1.2838], Current Cost = 107.29, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.2659]. Recommendation = [0.0, 1.2744], Current Cost = 110.83, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.2541]. Recommendation = [0.0, 1.2659], Current Cost = 114.37, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.2584]. Recommendation = [0.0, 1.2541], Current Cost = 117.91, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.2426]. Recommendation = [0.0, 1.2541], Current Cost = 121.45, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.2300]. Recommendation = [0.0, 1.2426], Current Cost = 124.99, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.2364]. Recommendation = [0.0, 1.2300], Current Cost = 128.53, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.2172]. Recommendation = [0.0, 1.2300], Current Cost = 132.07, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.2235]. Recommendation = [0.0, 1.2172], Current Cost = 135.61, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.2019]. Recommendation = [0.0, 1.2172], Current Cost = 139.15, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.2070]. Recommendation = [0.0, 1.2019], Current Cost = 142.69, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1854]. Recommendation = [0.0, 1.2019], Current Cost = 146.23, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1910]. Recommendation = [0.0, 1.1854], Current Cost = 149.77, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1709]. Recommendation = [0.0, 1.1854], Current Cost = 153.31, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1777]. Recommendation = [0.0, 1.1709], Current Cost = 156.85, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1557]. Recommendation = [0.0, 1.1709], Current Cost = 160.39, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1617]. Recommendation = [0.0, 1.1557], Current Cost = 163.93, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1382]. Recommendation = [0.0, 1.1557], Current Cost = 167.47, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1453]. Recommendation = [0.0, 1.1382], Current Cost = 171.01, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1209]. Recommendation = [0.0, 1.1382], Current Cost = 174.55, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1281]. Recommendation = [0.0, 1.1209], Current Cost = 178.08, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1022]. Recommendation = [0.0, 1.1281], Current Cost = 181.62, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1115]. Recommendation = [0.0, 1.1281], Current Cost = 185.16, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.0850]. Recommendation = [0.0, 1.1281], Current Cost = 188.70, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.0954]. Recommendation = [0.0, 1.1281], Current Cost = 192.24, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1504]. Recommendation = [0.0, 1.1281], Current Cost = 195.78, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1170]. Recommendation = [0.0, 1.1281], Current Cost = 199.32, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.0654]. Recommendation = [0.0, 1.1281], Current Cost = 202.86, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1077]. Recommendation = [0.0, 1.1281], Current Cost = 206.40, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1358]. Recommendation = [0.0, 1.1281], Current Cost = 209.94, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.0791]. Recommendation = [0.0, 1.1281], Current Cost = 213.48, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1427]. Recommendation = [0.0, 1.1281], Current Cost = 217.02, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1661]. Recommendation = [0.0, 1.1281], Current Cost = 220.56, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.0890]. Recommendation = [0.0, 1.1281], Current Cost = 224.10, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1153]. Recommendation = [0.0, 1.1281], Current Cost = 227.64, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.0442]. Recommendation = [0.0, 1.1281], Current Cost = 231.18, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1593]. Recommendation = [0.0, 1.1281], Current Cost = 234.72, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.0976]. Recommendation = [0.0, 1.1281], Current Cost = 238.26, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.0724]. Recommendation = [0.0, 1.1281], Current Cost = 241.80, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1271]. Recommendation = [0.0, 1.1281], Current Cost = 245.34, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1736]. Recommendation = [0.0, 1.1271], Current Cost = 248.88, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.0571]. Recommendation = [0.0, 1.1271], Current Cost = 252.42, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1815]. Recommendation = [0.0, 1.1271], Current Cost = 255.96, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.1959]. Recommendation = [0.0, 1.1271], Current Cost = 259.50, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.0246]. Recommendation = [0.0, 1.1271], Current Cost = 263.04, Rho = 0.981
(iter 10) [0.0, 1.3445] = 113.2383, sampling [1.0, 1.0835]. Recommendation = [0.0, 1.1271], Current Cost = 266.58, Rho = 0.981
