(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2681]. Recommendation = [0.0, 1.2405], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2538]. Recommendation = [0.0, 1.2405], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.3019]. Recommendation = [0.0, 1.2405], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2831]. Recommendation = [0.0, 1.2405], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2445]. Recommendation = [0.0, 1.2405], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.3415]. Recommendation = [0.0, 1.2405], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2490]. Recommendation = [0.0, 1.2405], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2622]. Recommendation = [0.0, 1.2405], Current Cost = 138.57, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.3192]. Recommendation = [0.0, 1.2405], Current Cost = 150.12, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.3783]. Recommendation = [0.0, 1.2405], Current Cost = 161.66, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2580]. Recommendation = [0.0, 1.2405], Current Cost = 173.21, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2727]. Recommendation = [0.0, 1.2405], Current Cost = 184.76, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2896]. Recommendation = [0.0, 1.2405], Current Cost = 196.31, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2784]. Recommendation = [0.0, 1.2405], Current Cost = 207.85, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2369]. Recommendation = [0.0, 1.2405], Current Cost = 219.40, Rho = -1.230
(iter 19) [0.0, 1.2369] = 113.2803, sampling [0.0, 1.2322]. Recommendation = [0.0, 1.2369], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.2322] = 113.2816, sampling [0.0, 1.2284]. Recommendation = [0.0, 1.2322], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 1.2284] = 113.2828, sampling [0.0, 1.2273]. Recommendation = [0.0, 1.2284], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 1.2273] = 113.2831, sampling [0.0, 1.2237]. Recommendation = [0.0, 1.2273], Current Cost = 265.59, Rho = -1.230
(iter 23) [0.0, 1.2237] = 113.2843, sampling [0.0, 1.2181]. Recommendation = [0.0, 1.2237], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.2181] = 113.2857, sampling [0.0, 1.2146]. Recommendation = [0.0, 1.2181], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.2146] = 113.2868, sampling [0.0, 1.2092]. Recommendation = [0.0, 1.2146], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.2092] = 113.2881, sampling [0.0, 1.2073]. Recommendation = [0.0, 1.2092], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.2073] = 113.2887, sampling [0.0, 1.2028]. Recommendation = [0.0, 1.2073], Current Cost = 323.33, Rho = -1.230
(iter 28) [0.0, 1.2028] = 113.2899, sampling [0.0, 1.1993]. Recommendation = [0.0, 1.2028], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.1993] = 113.2906, sampling [0.0, 1.1946]. Recommendation = [0.0, 1.1993], Current Cost = 346.42, Rho = -1.230
(iter 30) [0.0, 1.1946] = 113.2918, sampling [0.0, 1.1899]. Recommendation = [0.0, 1.1946], Current Cost = 357.97, Rho = -1.230
(iter 31) [0.0, 1.1899] = 113.2928, sampling [0.0, 1.1848]. Recommendation = [0.0, 1.1899], Current Cost = 369.52, Rho = -1.230
(iter 32) [0.0, 1.1848] = 113.2938, sampling [0.0, 1.1818]. Recommendation = [0.0, 1.1848], Current Cost = 381.07, Rho = -1.230
(iter 33) [0.0, 1.1818] = 113.2944, sampling [0.0, 1.1777]. Recommendation = [0.0, 1.1818], Current Cost = 392.61, Rho = -1.230
(iter 34) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.1730]. Recommendation = [0.0, 1.1777], Current Cost = 404.16, Rho = -1.230
(iter 35) [0.0, 1.1730] = 113.2958, sampling [0.0, 1.1705]. Recommendation = [0.0, 1.1730], Current Cost = 415.71, Rho = -1.230
(iter 36) [0.0, 1.1705] = 113.2963, sampling [0.0, 1.1673]. Recommendation = [0.0, 1.1705], Current Cost = 427.26, Rho = -1.230
(iter 37) [0.0, 1.1673] = 113.2967, sampling [0.0, 1.1624]. Recommendation = [0.0, 1.1673], Current Cost = 438.80, Rho = -1.230
(iter 38) [0.0, 1.1624] = 113.2974, sampling [0.0, 1.1569]. Recommendation = [0.0, 1.1624], Current Cost = 450.35, Rho = -1.230
(iter 39) [0.0, 1.1569] = 113.2981, sampling [0.0, 1.1559]. Recommendation = [0.0, 1.1569], Current Cost = 461.90, Rho = -1.230
(iter 40) [0.0, 1.1559] = 113.2982, sampling [0.0, 1.1506]. Recommendation = [0.0, 1.1559], Current Cost = 473.45, Rho = -1.230
(iter 41) [0.0, 1.1506] = 113.2986, sampling [0.0, 1.1455]. Recommendation = [0.0, 1.1506], Current Cost = 484.99, Rho = -1.230
(iter 42) [0.0, 1.1455] = 113.2990, sampling [0.0, 1.1431]. Recommendation = [0.0, 1.1455], Current Cost = 496.54, Rho = -1.230
(iter 43) [0.0, 1.1431] = 113.2991, sampling [0.0, 1.1395]. Recommendation = [0.0, 1.1431], Current Cost = 508.09, Rho = -1.230
(iter 44) [0.0, 1.1395] = 113.2993, sampling [0.0, 1.1357]. Recommendation = [0.0, 1.1395], Current Cost = 519.64, Rho = -1.230
(iter 45) [0.0, 1.1357] = 113.2995, sampling [0.0, 1.1290]. Recommendation = [0.0, 1.1357], Current Cost = 531.18, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.1249]. Recommendation = [0.0, 1.1290], Current Cost = 542.73, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.1221]. Recommendation = [0.0, 1.1290], Current Cost = 554.28, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.1200]. Recommendation = [0.0, 1.1290], Current Cost = 565.83, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.1131]. Recommendation = [0.0, 1.1290], Current Cost = 577.37, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.1084]. Recommendation = [0.0, 1.1290], Current Cost = 588.92, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.1049]. Recommendation = [0.0, 1.1290], Current Cost = 600.47, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.1023]. Recommendation = [0.0, 1.1290], Current Cost = 612.02, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0964]. Recommendation = [0.0, 1.1290], Current Cost = 623.56, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0941]. Recommendation = [0.0, 1.1290], Current Cost = 635.11, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0890]. Recommendation = [0.0, 1.1290], Current Cost = 646.66, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0870]. Recommendation = [0.0, 1.1290], Current Cost = 658.21, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0818]. Recommendation = [0.0, 1.1290], Current Cost = 669.75, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0786]. Recommendation = [0.0, 1.1290], Current Cost = 681.30, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0724]. Recommendation = [0.0, 1.1290], Current Cost = 692.85, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0696]. Recommendation = [0.0, 1.1290], Current Cost = 704.40, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0661]. Recommendation = [0.0, 1.1290], Current Cost = 715.94, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0608]. Recommendation = [0.0, 1.1290], Current Cost = 727.49, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0556]. Recommendation = [0.0, 1.1290], Current Cost = 739.04, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0577]. Recommendation = [0.0, 1.1290], Current Cost = 750.59, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.4088]. Recommendation = [0.0, 1.1290], Current Cost = 762.13, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0516]. Recommendation = [0.0, 1.1290], Current Cost = 773.68, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.3598]. Recommendation = [0.0, 1.1290], Current Cost = 785.23, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0459]. Recommendation = [0.0, 1.1290], Current Cost = 796.78, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0419]. Recommendation = [0.0, 1.1290], Current Cost = 808.32, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.3099]. Recommendation = [0.0, 1.1290], Current Cost = 819.87, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.3319]. Recommendation = [0.0, 1.1290], Current Cost = 831.42, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0342]. Recommendation = [0.0, 1.1290], Current Cost = 842.97, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0388]. Recommendation = [0.0, 1.1290], Current Cost = 854.51, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.5162]. Recommendation = [0.0, 1.1290], Current Cost = 866.06, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.2951]. Recommendation = [0.0, 1.1290], Current Cost = 877.61, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0278]. Recommendation = [0.0, 1.1290], Current Cost = 889.16, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0301]. Recommendation = [0.0, 1.1290], Current Cost = 900.70, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.5921]. Recommendation = [0.0, 1.1290], Current Cost = 912.25, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0219]. Recommendation = [0.0, 1.1290], Current Cost = 923.80, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.4772]. Recommendation = [0.0, 1.1290], Current Cost = 935.35, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.2660]. Recommendation = [0.0, 1.1290], Current Cost = 946.89, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0162]. Recommendation = [0.0, 1.1290], Current Cost = 958.44, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.3919]. Recommendation = [0.0, 1.1290], Current Cost = 969.99, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0078]. Recommendation = [0.0, 1.1290], Current Cost = 981.54, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0124]. Recommendation = [0.0, 1.1290], Current Cost = 993.08, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.3493]. Recommendation = [0.0, 1.1290], Current Cost = 1004.63, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.4249]. Recommendation = [0.0, 1.1290], Current Cost = 1016.18, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.2867]. Recommendation = [0.0, 1.1290], Current Cost = 1027.73, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.3271]. Recommendation = [0.0, 1.1290], Current Cost = 1039.27, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 0.9963]. Recommendation = [0.0, 1.1290], Current Cost = 1050.82, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.0023]. Recommendation = [0.0, 1.1290], Current Cost = 1062.37, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.3684]. Recommendation = [0.0, 1.1290], Current Cost = 1073.92, Rho = -1.230
(iter 46) [0.0, 1.1290] = 113.2995, sampling [0.0, 1.3137]. Recommendation = [0.0, 1.1290], Current Cost = 1085.46, Rho = -1.230
