(iter 5) [0.0, 1.1028] = 113.2978, sampling [0.0, 1.1204]. Recommendation = [0.0, 1.1028], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.1204] = 113.2993, sampling [0.0, 1.1125]. Recommendation = [0.0, 1.1204], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.1204] = 113.2993, sampling [0.0, 1.1411]. Recommendation = [0.0, 1.1204], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.1204] = 113.2993, sampling [0.0, 1.1308]. Recommendation = [0.0, 1.1204], Current Cost = 92.38, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.1630]. Recommendation = [0.0, 1.1308], Current Cost = 103.93, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.1498]. Recommendation = [0.0, 1.1308], Current Cost = 115.47, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.1879]. Recommendation = [0.0, 1.1308], Current Cost = 127.02, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.1747]. Recommendation = [0.0, 1.1308], Current Cost = 138.57, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.2159]. Recommendation = [0.0, 1.1308], Current Cost = 150.12, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.1990]. Recommendation = [0.0, 1.1308], Current Cost = 161.66, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.2459]. Recommendation = [0.0, 1.1308], Current Cost = 173.21, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.2300]. Recommendation = [0.0, 1.1308], Current Cost = 184.76, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.2853]. Recommendation = [0.0, 1.1308], Current Cost = 196.31, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.2637]. Recommendation = [0.0, 1.1308], Current Cost = 207.85, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.1540]. Recommendation = [0.0, 1.1308], Current Cost = 219.40, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.1262]. Recommendation = [0.0, 1.1308], Current Cost = 230.95, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.3340]. Recommendation = [0.0, 1.1308], Current Cost = 242.50, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.3067]. Recommendation = [0.0, 1.1308], Current Cost = 254.04, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.1685]. Recommendation = [0.0, 1.1308], Current Cost = 265.59, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.1802]. Recommendation = [0.0, 1.1308], Current Cost = 277.14, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.2059]. Recommendation = [0.0, 1.1308], Current Cost = 288.69, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.1070]. Recommendation = [0.0, 1.1308], Current Cost = 300.23, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.3992]. Recommendation = [0.0, 1.1308], Current Cost = 311.78, Rho = -1.230
(iter 8) [0.0, 1.1308] = 113.2995, sampling [0.0, 1.1383]. Recommendation = [0.0, 1.1308], Current Cost = 323.33, Rho = -1.230
