(iter 5) [0.0, 1.4962] = 113.1690, sampling [0.0, 1.5013]. Recommendation = [0.0, 1.4962], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.4962] = 113.1690, sampling [0.0, 1.5103]. Recommendation = [0.0, 1.4962], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.4962] = 113.1690, sampling [0.0, 1.5048]. Recommendation = [0.0, 1.4962], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.4962] = 113.1690, sampling [0.0, 1.5200]. Recommendation = [0.0, 1.4962], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.4962] = 113.1690, sampling [0.0, 1.4943]. Recommendation = [0.0, 1.4962], Current Cost = 103.93, Rho = -1.230
(iter 9) [0.0, 1.4943] = 113.1699, sampling [0.0, 1.4915]. Recommendation = [0.0, 1.4943], Current Cost = 115.47, Rho = -1.230
(iter 10) [0.0, 1.4915] = 113.1713, sampling [0.0, 1.4846]. Recommendation = [0.0, 1.4915], Current Cost = 127.02, Rho = -1.230
(iter 11) [0.0, 1.4846] = 113.1745, sampling [0.0, 1.4806]. Recommendation = [0.0, 1.4846], Current Cost = 138.57, Rho = -1.230
(iter 12) [0.0, 1.4806] = 113.1763, sampling [0.0, 1.4782]. Recommendation = [0.0, 1.4806], Current Cost = 150.12, Rho = -1.230
(iter 13) [0.0, 1.4782] = 113.1772, sampling [0.0, 1.4755]. Recommendation = [0.0, 1.4782], Current Cost = 161.66, Rho = -1.230
(iter 14) [0.0, 1.4755] = 113.1786, sampling [0.0, 1.4691]. Recommendation = [0.0, 1.4755], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 1.4691] = 113.1813, sampling [0.0, 1.4660]. Recommendation = [0.0, 1.4691], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 1.4660] = 113.1827, sampling [0.0, 1.4611]. Recommendation = [0.0, 1.4660], Current Cost = 196.31, Rho = -1.230
(iter 17) [0.0, 1.4611] = 113.1850, sampling [0.0, 1.4577]. Recommendation = [0.0, 1.4611], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 1.4577] = 113.1868, sampling [0.0, 1.4552]. Recommendation = [0.0, 1.4577], Current Cost = 219.40, Rho = -1.230
(iter 19) [0.0, 1.4552] = 113.1877, sampling [0.0, 1.4495]. Recommendation = [0.0, 1.4552], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.4495] = 113.1905, sampling [0.0, 1.4472]. Recommendation = [0.0, 1.4495], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 1.4472] = 113.1914, sampling [0.0, 1.4425]. Recommendation = [0.0, 1.4472], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 1.4425] = 113.1937, sampling [0.0, 1.4364]. Recommendation = [0.0, 1.4425], Current Cost = 265.59, Rho = -1.230
(iter 23) [0.0, 1.4364] = 113.1965, sampling [0.0, 1.4346]. Recommendation = [0.0, 1.4364], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.4346] = 113.1974, sampling [0.0, 1.4299]. Recommendation = [0.0, 1.4346], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.4299] = 113.1997, sampling [0.0, 1.4275]. Recommendation = [0.0, 1.4299], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.4275] = 113.2006, sampling [0.0, 1.4221]. Recommendation = [0.0, 1.4275], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.4221] = 113.2029, sampling [0.0, 1.4165]. Recommendation = [0.0, 1.4221], Current Cost = 323.33, Rho = -1.230
(iter 28) [0.0, 1.4165] = 113.2057, sampling [0.0, 1.4123]. Recommendation = [0.0, 1.4165], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.4123] = 113.2075, sampling [0.0, 1.4092]. Recommendation = [0.0, 1.4123], Current Cost = 346.42, Rho = -1.230
(iter 30) [0.0, 1.4092] = 113.2089, sampling [0.0, 1.4067]. Recommendation = [0.0, 1.4092], Current Cost = 357.97, Rho = -1.230
(iter 31) [0.0, 1.4067] = 113.2103, sampling [0.0, 1.4039]. Recommendation = [0.0, 1.4067], Current Cost = 369.52, Rho = -1.230
(iter 32) [0.0, 1.4039] = 113.2117, sampling [0.0, 1.3973]. Recommendation = [0.0, 1.4039], Current Cost = 381.07, Rho = -1.230
(iter 33) [0.0, 1.3973] = 113.2144, sampling [0.0, 1.3926]. Recommendation = [0.0, 1.3973], Current Cost = 392.61, Rho = -1.230
(iter 34) [0.0, 1.3926] = 113.2167, sampling [0.0, 1.3849]. Recommendation = [0.0, 1.3926], Current Cost = 404.16, Rho = -1.230
(iter 35) [0.0, 1.3849] = 113.2204, sampling [0.0, 1.3830]. Recommendation = [0.0, 1.3849], Current Cost = 415.71, Rho = -1.230
(iter 36) [0.0, 1.3830] = 113.2213, sampling [0.0, 1.3764]. Recommendation = [0.0, 1.3830], Current Cost = 427.26, Rho = -1.230
(iter 37) [0.0, 1.3764] = 113.2240, sampling [0.0, 1.3742]. Recommendation = [0.0, 1.3764], Current Cost = 438.80, Rho = -1.230
(iter 38) [0.0, 1.3742] = 113.2249, sampling [0.0, 1.3692]. Recommendation = [0.0, 1.3742], Current Cost = 450.35, Rho = -1.230
(iter 39) [0.0, 1.3692] = 113.2272, sampling [0.0, 1.3655]. Recommendation = [0.0, 1.3692], Current Cost = 461.90, Rho = -1.230
(iter 40) [0.0, 1.3655] = 113.2289, sampling [0.0, 1.3596]. Recommendation = [0.0, 1.3655], Current Cost = 473.45, Rho = -1.230
(iter 41) [0.0, 1.3596] = 113.2316, sampling [0.0, 1.3631]. Recommendation = [0.0, 1.3596], Current Cost = 484.99, Rho = -1.230
(iter 41) [0.0, 1.3596] = 113.2316, sampling [0.0, 1.3527]. Recommendation = [0.0, 1.3596], Current Cost = 496.54, Rho = -1.230
(iter 43) [0.0, 1.3527] = 113.2347, sampling [0.0, 1.3470]. Recommendation = [0.0, 1.3527], Current Cost = 508.09, Rho = -1.230
(iter 44) [0.0, 1.3470] = 113.2374, sampling [0.0, 1.3434]. Recommendation = [0.0, 1.3470], Current Cost = 519.64, Rho = -1.230
(iter 45) [0.0, 1.3434] = 113.2387, sampling [0.0, 1.3390]. Recommendation = [0.0, 1.3434], Current Cost = 531.18, Rho = -1.230
(iter 46) [0.0, 1.3390] = 113.2409, sampling [0.0, 1.3348]. Recommendation = [0.0, 1.3390], Current Cost = 542.73, Rho = -1.230
(iter 47) [0.0, 1.3348] = 113.2426, sampling [0.0, 1.3314]. Recommendation = [0.0, 1.3348], Current Cost = 554.28, Rho = -1.230
(iter 48) [0.0, 1.3314] = 113.2439, sampling [0.0, 1.3271]. Recommendation = [0.0, 1.3314], Current Cost = 565.83, Rho = -1.230
(iter 49) [0.0, 1.3271] = 113.2456, sampling [0.0, 1.3219]. Recommendation = [0.0, 1.3271], Current Cost = 577.37, Rho = -1.230
(iter 50) [0.0, 1.3219] = 113.2482, sampling [0.0, 1.3173]. Recommendation = [0.0, 1.3219], Current Cost = 588.92, Rho = -1.230
(iter 51) [0.0, 1.3173] = 113.2499, sampling [0.0, 1.3133]. Recommendation = [0.0, 1.3173], Current Cost = 600.47, Rho = -1.230
(iter 52) [0.0, 1.3133] = 113.2516, sampling [0.0, 1.3097]. Recommendation = [0.0, 1.3133], Current Cost = 612.02, Rho = -1.230
(iter 53) [0.0, 1.3097] = 113.2532, sampling [0.0, 1.3038]. Recommendation = [0.0, 1.3097], Current Cost = 623.56, Rho = -1.230
(iter 54) [0.0, 1.3038] = 113.2557, sampling [0.0, 1.3060]. Recommendation = [0.0, 1.3038], Current Cost = 635.11, Rho = -1.230
(iter 54) [0.0, 1.3038] = 113.2557, sampling [0.0, 1.2975]. Recommendation = [0.0, 1.3038], Current Cost = 646.66, Rho = -1.230
(iter 56) [0.0, 1.2975] = 113.2581, sampling [0.0, 1.2893]. Recommendation = [0.0, 1.2975], Current Cost = 658.21, Rho = -1.230
(iter 57) [0.0, 1.2893] = 113.2613, sampling [0.0, 1.2948]. Recommendation = [0.0, 1.2893], Current Cost = 669.75, Rho = -1.230
(iter 57) [0.0, 1.2893] = 113.2613, sampling [0.0, 1.2822]. Recommendation = [0.0, 1.2893], Current Cost = 681.30, Rho = -1.230
(iter 59) [0.0, 1.2822] = 113.2641, sampling [0.0, 1.2782]. Recommendation = [0.0, 1.2822], Current Cost = 692.85, Rho = -1.230
(iter 60) [0.0, 1.2782] = 113.2656, sampling [0.0, 1.2700]. Recommendation = [0.0, 1.2782], Current Cost = 704.40, Rho = -1.230
(iter 61) [0.0, 1.2700] = 113.2686, sampling [0.0, 1.2749]. Recommendation = [0.0, 1.2700], Current Cost = 715.94, Rho = -1.230
(iter 61) [0.0, 1.2700] = 113.2686, sampling [0.0, 1.2637]. Recommendation = [0.0, 1.2700], Current Cost = 727.49, Rho = -1.230
(iter 63) [0.0, 1.2637] = 113.2712, sampling [0.0, 1.2662]. Recommendation = [0.0, 1.2637], Current Cost = 739.04, Rho = -1.230
(iter 63) [0.0, 1.2637] = 113.2712, sampling [0.0, 1.2593]. Recommendation = [0.0, 1.2637], Current Cost = 750.59, Rho = -1.230
(iter 65) [0.0, 1.2593] = 113.2726, sampling [0.0, 1.2534]. Recommendation = [0.0, 1.2593], Current Cost = 762.13, Rho = -1.230
(iter 66) [0.0, 1.2534] = 113.2747, sampling [0.0, 1.2460]. Recommendation = [0.0, 1.2534], Current Cost = 773.68, Rho = -1.230
(iter 67) [0.0, 1.2460] = 113.2771, sampling [0.0, 1.2499]. Recommendation = [0.0, 1.2460], Current Cost = 785.23, Rho = -1.230
(iter 67) [0.0, 1.2460] = 113.2771, sampling [0.0, 1.2404]. Recommendation = [0.0, 1.2460], Current Cost = 796.78, Rho = -1.230
(iter 69) [0.0, 1.2404] = 113.2790, sampling [0.0, 1.2340]. Recommendation = [0.0, 1.2404], Current Cost = 808.32, Rho = -1.230
(iter 70) [0.0, 1.2340] = 113.2810, sampling [0.0, 1.2295]. Recommendation = [0.0, 1.2340], Current Cost = 819.87, Rho = -1.230
(iter 71) [0.0, 1.2295] = 113.2825, sampling [0.0, 1.2228]. Recommendation = [0.0, 1.2295], Current Cost = 831.42, Rho = -1.230
(iter 72) [0.0, 1.2228] = 113.2846, sampling [0.0, 1.2254]. Recommendation = [0.0, 1.2228], Current Cost = 842.97, Rho = -1.230
(iter 72) [0.0, 1.2228] = 113.2846, sampling [0.0, 1.2184]. Recommendation = [0.0, 1.2228], Current Cost = 854.51, Rho = -1.230
(iter 74) [0.0, 1.2184] = 113.2857, sampling [0.0, 1.2106]. Recommendation = [0.0, 1.2184], Current Cost = 866.06, Rho = -1.230
(iter 75) [0.0, 1.2106] = 113.2879, sampling [0.0, 1.2140]. Recommendation = [0.0, 1.2106], Current Cost = 877.61, Rho = -1.230
(iter 75) [0.0, 1.2106] = 113.2879, sampling [0.0, 1.2046]. Recommendation = [0.0, 1.2106], Current Cost = 889.16, Rho = -1.230
