(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 1.6753]. Recommendation = [0.0, 0.9174], Current Cost = 75.44, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 1.6492]. Recommendation = [0.0, 0.9174], Current Cost = 78.98, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 1.7194]. Recommendation = [0.0, 0.9174], Current Cost = 82.51, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 0.9210]. Recommendation = [0.0, 0.9174], Current Cost = 86.05, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 0.9248]. Recommendation = [0.0, 0.9210], Current Cost = 89.59, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 0.9316]. Recommendation = [0.0, 0.9248], Current Cost = 93.13, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 0.9373]. Recommendation = [0.0, 0.9316], Current Cost = 96.67, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 0.9430]. Recommendation = [0.0, 0.9373], Current Cost = 100.21, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 0.9476]. Recommendation = [0.0, 0.9430], Current Cost = 103.75, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 0.9492]. Recommendation = [0.0, 0.9476], Current Cost = 107.29, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 0.9557]. Recommendation = [0.0, 0.9492], Current Cost = 110.83, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 0.9636]. Recommendation = [0.0, 0.9557], Current Cost = 114.37, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 0.9672]. Recommendation = [0.0, 0.9636], Current Cost = 117.91, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 0.9700]. Recommendation = [0.0, 0.9672], Current Cost = 121.45, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 0.9734]. Recommendation = [0.0, 0.9700], Current Cost = 124.99, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 0.9799]. Recommendation = [0.0, 0.9734], Current Cost = 128.53, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 0.9849]. Recommendation = [0.0, 0.9799], Current Cost = 132.07, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 0.9917]. Recommendation = [0.0, 0.9849], Current Cost = 135.61, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 0.9941]. Recommendation = [0.0, 0.9917], Current Cost = 139.15, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 0.9991]. Recommendation = [0.0, 0.9941], Current Cost = 142.69, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 1.0024]. Recommendation = [0.0, 0.9991], Current Cost = 146.23, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 1.0060]. Recommendation = [0.0, 1.0024], Current Cost = 149.77, Rho = 0.989
(iter 10) [0.0, 0.9174] = 113.1305, sampling [1.0, 1.0092]. Recommendation = [0.0, 1.0060], Current Cost = 153.31, Rho = 0.989
