(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.2867]. Recommendation = [0.0, 1.2244], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.2527]. Recommendation = [0.0, 1.2244], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.3491]. Recommendation = [0.0, 1.2244], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.2368]. Recommendation = [0.0, 1.2244], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.3140]. Recommendation = [0.0, 1.2244], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.2685]. Recommendation = [0.0, 1.2244], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.3972]. Recommendation = [0.0, 1.2244], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.2308]. Recommendation = [0.0, 1.2244], Current Cost = 138.57, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.2462]. Recommendation = [0.0, 1.2244], Current Cost = 150.12, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.2986]. Recommendation = [0.0, 1.2244], Current Cost = 161.66, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.2590]. Recommendation = [0.0, 1.2244], Current Cost = 173.21, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.3302]. Recommendation = [0.0, 1.2244], Current Cost = 184.76, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.3717]. Recommendation = [0.0, 1.2244], Current Cost = 196.31, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.2798]. Recommendation = [0.0, 1.2244], Current Cost = 207.85, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.4282]. Recommendation = [0.0, 1.2244], Current Cost = 219.40, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.2401]. Recommendation = [0.0, 1.2244], Current Cost = 230.95, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.2334]. Recommendation = [0.0, 1.2244], Current Cost = 242.50, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.2737]. Recommendation = [0.0, 1.2244], Current Cost = 254.04, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.2618]. Recommendation = [0.0, 1.2244], Current Cost = 265.59, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.3044]. Recommendation = [0.0, 1.2244], Current Cost = 277.14, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.2481]. Recommendation = [0.0, 1.2244], Current Cost = 288.69, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.2928]. Recommendation = [0.0, 1.2244], Current Cost = 300.23, Rho = -1.230
(iter 5) [0.0, 1.2244] = 113.2840, sampling [0.0, 1.2185]. Recommendation = [0.0, 1.2244], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.2185] = 113.2857, sampling [0.0, 1.2231]. Recommendation = [0.0, 1.2185], Current Cost = 323.33, Rho = -1.230
(iter 27) [0.0, 1.2185] = 113.2857, sampling [0.0, 1.2148]. Recommendation = [0.0, 1.2185], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.2148] = 113.2868, sampling [0.0, 1.2081]. Recommendation = [0.0, 1.2148], Current Cost = 346.42, Rho = -1.230
(iter 30) [0.0, 1.2081] = 113.2884, sampling [0.0, 1.2008]. Recommendation = [0.0, 1.2081], Current Cost = 357.97, Rho = -1.230
(iter 31) [0.0, 1.2008] = 113.2904, sampling [0.0, 1.2066]. Recommendation = [0.0, 1.2008], Current Cost = 369.52, Rho = -1.230
(iter 31) [0.0, 1.2008] = 113.2904, sampling [0.0, 1.1976]. Recommendation = [0.0, 1.2008], Current Cost = 381.07, Rho = -1.230
(iter 33) [0.0, 1.1976] = 113.2911, sampling [0.0, 1.1930]. Recommendation = [0.0, 1.1976], Current Cost = 392.61, Rho = -1.230
(iter 34) [0.0, 1.1930] = 113.2922, sampling [0.0, 1.1906]. Recommendation = [0.0, 1.1930], Current Cost = 404.16, Rho = -1.230
(iter 35) [0.0, 1.1906] = 113.2926, sampling [0.0, 1.1848]. Recommendation = [0.0, 1.1906], Current Cost = 415.71, Rho = -1.230
(iter 36) [0.0, 1.1848] = 113.2938, sampling [0.0, 1.1828]. Recommendation = [0.0, 1.1848], Current Cost = 427.26, Rho = -1.230
(iter 37) [0.0, 1.1828] = 113.2942, sampling [0.0, 1.1763]. Recommendation = [0.0, 1.1828], Current Cost = 438.80, Rho = -1.230
(iter 38) [0.0, 1.1763] = 113.2953, sampling [0.0, 1.1725]. Recommendation = [0.0, 1.1763], Current Cost = 450.35, Rho = -1.230
(iter 39) [0.0, 1.1725] = 113.2960, sampling [0.0, 1.1654]. Recommendation = [0.0, 1.1725], Current Cost = 461.90, Rho = -1.230
