(iter 5) [0.0, 1.3162] = 113.2503, sampling [0.0, 1.3124]. Recommendation = [0.0, 1.3162], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.3124] = 113.2520, sampling [0.0, 1.3083]. Recommendation = [0.0, 1.3124], Current Cost = 69.28, Rho = -1.230
(iter 6) [0.0, 1.3083] = 113.2536, sampling [0.0, 1.3075]. Recommendation = [0.0, 1.3083], Current Cost = 80.83, Rho = -1.230
(iter 7) [0.0, 1.3075] = 113.2541, sampling [0.0, 1.3006]. Recommendation = [0.0, 1.3075], Current Cost = 92.38, Rho = -1.230
(iter 8) [0.0, 1.3006] = 113.2569, sampling [0.0, 1.2987]. Recommendation = [0.0, 1.3006], Current Cost = 103.93, Rho = -1.230
(iter 9) [0.0, 1.2987] = 113.2577, sampling [0.0, 1.2945]. Recommendation = [0.0, 1.2987], Current Cost = 115.47, Rho = -1.230
(iter 10) [0.0, 1.2945] = 113.2593, sampling [0.0, 1.2886]. Recommendation = [0.0, 1.2945], Current Cost = 127.02, Rho = -1.230
(iter 11) [0.0, 1.2886] = 113.2617, sampling [0.0, 1.2861]. Recommendation = [0.0, 1.2886], Current Cost = 138.57, Rho = -1.230
(iter 12) [0.0, 1.2861] = 113.2625, sampling [0.0, 1.2831]. Recommendation = [0.0, 1.2861], Current Cost = 150.12, Rho = -1.230
(iter 13) [0.0, 1.2831] = 113.2637, sampling [0.0, 1.2774]. Recommendation = [0.0, 1.2831], Current Cost = 161.66, Rho = -1.230
(iter 14) [0.0, 1.2774] = 113.2660, sampling [0.0, 1.2721]. Recommendation = [0.0, 1.2774], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 1.2721] = 113.2679, sampling [0.0, 1.2692]. Recommendation = [0.0, 1.2721], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 1.2692] = 113.2690, sampling [0.0, 1.2643]. Recommendation = [0.0, 1.2692], Current Cost = 196.31, Rho = -1.230
(iter 17) [0.0, 1.2643] = 113.2708, sampling [0.0, 1.2607]. Recommendation = [0.0, 1.2643], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 1.2607] = 113.2722, sampling [0.0, 1.2585]. Recommendation = [0.0, 1.2607], Current Cost = 219.40, Rho = -1.230
(iter 19) [0.0, 1.2585] = 113.2729, sampling [0.0, 1.2536]. Recommendation = [0.0, 1.2585], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.2536] = 113.2747, sampling [0.0, 1.2496]. Recommendation = [0.0, 1.2536], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 1.2496] = 113.2761, sampling [0.0, 1.2441]. Recommendation = [0.0, 1.2496], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 1.2441] = 113.2777, sampling [0.0, 1.2430]. Recommendation = [0.0, 1.2441], Current Cost = 265.59, Rho = -1.230
(iter 23) [0.0, 1.2430] = 113.2781, sampling [0.0, 1.2385]. Recommendation = [0.0, 1.2430], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.2385] = 113.2797, sampling [0.0, 1.2348]. Recommendation = [0.0, 1.2385], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.2348] = 113.2810, sampling [0.0, 1.2291]. Recommendation = [0.0, 1.2348], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.2291] = 113.2825, sampling [0.0, 1.2270]. Recommendation = [0.0, 1.2291], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.2270] = 113.2834, sampling [0.0, 1.2212]. Recommendation = [0.0, 1.2270], Current Cost = 323.33, Rho = -1.230
