(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.1973]. Recommendation = [0.0, 1.1057], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.1488]. Recommendation = [0.0, 1.1057], Current Cost = 78.98, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.2532]. Recommendation = [0.0, 1.1488], Current Cost = 82.51, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.1733]. Recommendation = [0.0, 1.1488], Current Cost = 86.05, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.1278]. Recommendation = [0.0, 1.1488], Current Cost = 89.59, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.2217]. Recommendation = [0.0, 1.1278], Current Cost = 93.13, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.2842]. Recommendation = [0.0, 1.1278], Current Cost = 96.67, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.1624]. Recommendation = [0.0, 1.1278], Current Cost = 100.21, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.1390]. Recommendation = [0.0, 1.1278], Current Cost = 103.75, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.1871]. Recommendation = [0.0, 1.1278], Current Cost = 107.29, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.1139]. Recommendation = [0.0, 1.1278], Current Cost = 110.83, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.2357]. Recommendation = [0.0, 1.1278], Current Cost = 114.37, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.2085]. Recommendation = [0.0, 1.1278], Current Cost = 117.91, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.3017]. Recommendation = [0.0, 1.1278], Current Cost = 121.45, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.2683]. Recommendation = [0.0, 1.1278], Current Cost = 124.99, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.1200]. Recommendation = [0.0, 1.1278], Current Cost = 128.53, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.1797]. Recommendation = [0.0, 1.1278], Current Cost = 132.07, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.3789]. Recommendation = [0.0, 1.1278], Current Cost = 135.61, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.3493]. Recommendation = [0.0, 1.1278], Current Cost = 139.15, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.1525]. Recommendation = [0.0, 1.1278], Current Cost = 142.69, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.1680]. Recommendation = [0.0, 1.1278], Current Cost = 146.23, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.1356]. Recommendation = [0.0, 1.1278], Current Cost = 149.77, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.1428]. Recommendation = [0.0, 1.1356], Current Cost = 153.31, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.4485]. Recommendation = [0.0, 1.1356], Current Cost = 156.85, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.4106]. Recommendation = [0.0, 1.1356], Current Cost = 160.39, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.1590]. Recommendation = [0.0, 1.1356], Current Cost = 163.93, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.5492]. Recommendation = [0.0, 1.1356], Current Cost = 167.47, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.2421]. Recommendation = [0.0, 1.1356], Current Cost = 171.01, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.1235]. Recommendation = [0.0, 1.1356], Current Cost = 174.55, Rho = 1.000
(iter 10) [0.0, 1.1057] = 113.2981, sampling [1.0, 1.2033]. Recommendation = [0.0, 1.1356], Current Cost = 178.08, Rho = 1.000
