(iter 5) [0.0, 1.0898] = 113.2956, sampling [0.0, 1.2172]. Recommendation = [0.0, 1.0898], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.0898] = 113.2956, sampling [0.0, 1.1529]. Recommendation = [0.0, 1.0898], Current Cost = 69.28, Rho = -1.230
(iter 6) [0.0, 1.1529] = 113.2985, sampling [0.0, 1.3006]. Recommendation = [0.0, 1.1529], Current Cost = 80.83, Rho = -1.230
(iter 6) [0.0, 1.1529] = 113.2985, sampling [0.0, 1.1213]. Recommendation = [0.0, 1.1529], Current Cost = 92.38, Rho = -1.230
(iter 8) [0.0, 1.1213] = 113.2994, sampling [0.0, 1.2578]. Recommendation = [0.0, 1.1213], Current Cost = 103.93, Rho = -1.230
(iter 8) [0.0, 1.1213] = 113.2994, sampling [0.0, 1.1833]. Recommendation = [0.0, 1.1213], Current Cost = 115.47, Rho = -1.230
(iter 8) [0.0, 1.1213] = 113.2994, sampling [0.0, 1.3560]. Recommendation = [0.0, 1.1213], Current Cost = 127.02, Rho = -1.230
(iter 8) [0.0, 1.1213] = 113.2994, sampling [0.0, 1.1361]. Recommendation = [0.0, 1.1213], Current Cost = 138.57, Rho = -1.230
(iter 12) [0.0, 1.1361] = 113.2994, sampling [0.0, 1.1049]. Recommendation = [0.0, 1.1361], Current Cost = 150.12, Rho = -1.230
(iter 12) [0.0, 1.1361] = 113.2994, sampling [0.0, 1.5415]. Recommendation = [0.0, 1.1361], Current Cost = 161.66, Rho = -1.230
(iter 12) [0.0, 1.1361] = 113.2994, sampling [0.0, 1.4759]. Recommendation = [0.0, 1.1361], Current Cost = 173.21, Rho = -1.230
(iter 12) [0.0, 1.1361] = 113.2994, sampling [0.0, 1.2379]. Recommendation = [0.0, 1.1361], Current Cost = 184.76, Rho = -1.230
(iter 12) [0.0, 1.1361] = 113.2994, sampling [0.0, 1.6863]. Recommendation = [0.0, 1.1361], Current Cost = 196.31, Rho = -1.230
(iter 12) [0.0, 1.1361] = 113.2994, sampling [0.0, 1.1982]. Recommendation = [0.0, 1.1361], Current Cost = 207.85, Rho = -1.230
(iter 12) [0.0, 1.1361] = 113.2994, sampling [0.0, 1.1656]. Recommendation = [0.0, 1.1361], Current Cost = 219.40, Rho = -1.230
(iter 12) [0.0, 1.1361] = 113.2994, sampling [0.0, 1.3285]. Recommendation = [0.0, 1.1361], Current Cost = 230.95, Rho = -1.230
(iter 12) [0.0, 1.1361] = 113.2994, sampling [0.0, 1.2769]. Recommendation = [0.0, 1.1361], Current Cost = 242.50, Rho = -1.230
(iter 12) [0.0, 1.1361] = 113.2994, sampling [0.0, 1.3853]. Recommendation = [0.0, 1.1361], Current Cost = 254.04, Rho = -1.230
(iter 12) [0.0, 1.1361] = 113.2994, sampling [0.0, 1.6071]. Recommendation = [0.0, 1.1361], Current Cost = 265.59, Rho = -1.230
(iter 12) [0.0, 1.1361] = 113.2994, sampling [0.0, 1.7966]. Recommendation = [0.0, 1.1361], Current Cost = 277.14, Rho = -1.230
(iter 12) [0.0, 1.1361] = 113.2994, sampling [0.0, 1.1445]. Recommendation = [0.0, 1.1361], Current Cost = 288.69, Rho = -1.230
(iter 12) [0.0, 1.1361] = 113.2994, sampling [0.0, 1.1742]. Recommendation = [0.0, 1.1361], Current Cost = 300.23, Rho = -1.230
