(iter 10) [0.0, 1.0461] = 113.2809, sampling [1.0, 1.0509]. Recommendation = [0.0, 1.0461], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 1.0461] = 113.2809, sampling [1.0, 1.0575]. Recommendation = [0.0, 1.0461], Current Cost = 78.98, Rho = 1.000
(iter 10) [0.0, 1.0461] = 113.2809, sampling [1.0, 1.0531]. Recommendation = [0.0, 1.0461], Current Cost = 82.51, Rho = 1.000
(iter 10) [0.0, 1.0461] = 113.2809, sampling [0.0, 1.0575]. Recommendation = [0.0, 1.0461], Current Cost = 86.05, Rho = 1.000
(iter 13) [0.0, 1.0575] = 113.2859, sampling [1.0, 1.0631]. Recommendation = [0.0, 1.0575], Current Cost = 97.60, Rho = 1.000
(iter 13) [0.0, 1.0575] = 113.2859, sampling [1.0, 1.0663]. Recommendation = [0.0, 1.0575], Current Cost = 101.14, Rho = 1.000
(iter 13) [0.0, 1.0575] = 113.2859, sampling [0.0, 1.0663]. Recommendation = [0.0, 1.0575], Current Cost = 104.68, Rho = 1.000
(iter 16) [0.0, 1.0663] = 113.2893, sampling [1.0, 1.0692]. Recommendation = [0.0, 1.0663], Current Cost = 116.23, Rho = 1.000
(iter 16) [0.0, 1.0663] = 113.2893, sampling [1.0, 1.0746]. Recommendation = [0.0, 1.0663], Current Cost = 119.77, Rho = 1.000
(iter 16) [0.0, 1.0663] = 113.2893, sampling [0.0, 1.0746]. Recommendation = [0.0, 1.0663], Current Cost = 123.31, Rho = 1.000
(iter 19) [0.0, 1.0746] = 113.2919, sampling [1.0, 1.0779]. Recommendation = [0.0, 1.0746], Current Cost = 134.86, Rho = 1.000
(iter 19) [0.0, 1.0746] = 113.2919, sampling [1.0, 1.0816]. Recommendation = [0.0, 1.0746], Current Cost = 138.40, Rho = 1.000
(iter 19) [0.0, 1.0746] = 113.2919, sampling [0.0, 1.0816]. Recommendation = [0.0, 1.0746], Current Cost = 141.93, Rho = 1.000
(iter 22) [0.0, 1.0816] = 113.2938, sampling [1.0, 1.0841]. Recommendation = [0.0, 1.0816], Current Cost = 153.48, Rho = 1.000
(iter 22) [0.0, 1.0816] = 113.2938, sampling [1.0, 1.0912]. Recommendation = [0.0, 1.0816], Current Cost = 157.02, Rho = 1.000
(iter 22) [0.0, 1.0816] = 113.2938, sampling [0.0, 1.0912]. Recommendation = [0.0, 1.0816], Current Cost = 160.56, Rho = 1.000
(iter 25) [0.0, 1.0912] = 113.2960, sampling [1.0, 1.0956]. Recommendation = [0.0, 1.0912], Current Cost = 172.11, Rho = 1.000
(iter 25) [0.0, 1.0912] = 113.2960, sampling [1.0, 1.1007]. Recommendation = [0.0, 1.0912], Current Cost = 175.65, Rho = 1.000
(iter 25) [0.0, 1.0912] = 113.2960, sampling [0.0, 1.0990]. Recommendation = [0.0, 1.0912], Current Cost = 179.19, Rho = 1.000
(iter 28) [0.0, 1.0990] = 113.2972, sampling [1.0, 1.0990]. Recommendation = [0.0, 1.0990], Current Cost = 190.74, Rho = 1.000
(iter 28) [0.0, 1.0990] = 113.2972, sampling [1.0, 1.1043]. Recommendation = [0.0, 1.0990], Current Cost = 194.28, Rho = 1.000
(iter 28) [0.0, 1.0990] = 113.2972, sampling [1.0, 1.1088]. Recommendation = [0.0, 1.0990], Current Cost = 197.82, Rho = 1.000
(iter 28) [0.0, 1.0990] = 113.2972, sampling [0.0, 1.1088]. Recommendation = [0.0, 1.0990], Current Cost = 201.35, Rho = 1.000
(iter 32) [0.0, 1.1088] = 113.2985, sampling [1.0, 1.1131]. Recommendation = [0.0, 1.1088], Current Cost = 212.90, Rho = 1.000
(iter 32) [0.0, 1.1088] = 113.2985, sampling [1.0, 1.1194]. Recommendation = [0.0, 1.1088], Current Cost = 216.44, Rho = 1.000
(iter 32) [0.0, 1.1088] = 113.2985, sampling [0.0, 1.1194]. Recommendation = [0.0, 1.1088], Current Cost = 219.98, Rho = 1.000
(iter 35) [0.0, 1.1194] = 113.2993, sampling [1.0, 1.1214]. Recommendation = [0.0, 1.1194], Current Cost = 231.53, Rho = 1.000
(iter 35) [0.0, 1.1194] = 113.2993, sampling [1.0, 1.1253]. Recommendation = [0.0, 1.1194], Current Cost = 235.07, Rho = 1.000
(iter 35) [0.0, 1.1194] = 113.2993, sampling [1.0, 1.1314]. Recommendation = [0.0, 1.1194], Current Cost = 238.61, Rho = 1.000
(iter 35) [0.0, 1.1194] = 113.2993, sampling [0.0, 1.1131]. Recommendation = [0.0, 1.1194], Current Cost = 242.15, Rho = 1.000
(iter 35) [0.0, 1.1194] = 113.2993, sampling [0.0, 1.1314]. Recommendation = [0.0, 1.1194], Current Cost = 253.70, Rho = 1.000
(iter 40) [0.0, 1.1314] = 113.2995, sampling [1.0, 1.1345]. Recommendation = [0.0, 1.1314], Current Cost = 265.24, Rho = 1.000
(iter 40) [0.0, 1.1314] = 113.2995, sampling [1.0, 1.1410]. Recommendation = [0.0, 1.1314], Current Cost = 268.78, Rho = 1.000
