(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.6622]. Recommendation = [0.0, 0.9261], Current Cost = 75.44, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.6256]. Recommendation = [0.0, 0.9261], Current Cost = 78.98, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.7384]. Recommendation = [0.0, 0.9261], Current Cost = 82.51, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 0.9411]. Recommendation = [0.0, 0.9261], Current Cost = 86.05, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 0.9571]. Recommendation = [0.0, 0.9411], Current Cost = 89.59, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 0.9707]. Recommendation = [0.0, 0.9571], Current Cost = 93.13, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 0.9871]. Recommendation = [0.0, 0.9707], Current Cost = 96.67, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.0039]. Recommendation = [0.0, 0.9871], Current Cost = 100.21, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.0184]. Recommendation = [0.0, 1.0039], Current Cost = 103.75, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.0345]. Recommendation = [0.0, 1.0184], Current Cost = 107.29, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.0263]. Recommendation = [0.0, 1.0345], Current Cost = 110.83, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.0483]. Recommendation = [0.0, 1.0345], Current Cost = 114.37, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.0679]. Recommendation = [0.0, 1.0483], Current Cost = 117.91, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.0577]. Recommendation = [0.0, 1.0679], Current Cost = 121.45, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.0864]. Recommendation = [0.0, 1.0679], Current Cost = 124.99, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.0783]. Recommendation = [0.0, 1.0864], Current Cost = 128.53, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.1060]. Recommendation = [0.0, 1.0864], Current Cost = 132.07, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.0963]. Recommendation = [0.0, 1.1060], Current Cost = 135.61, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.1250]. Recommendation = [0.0, 1.1060], Current Cost = 139.15, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.1153]. Recommendation = [0.0, 1.1250], Current Cost = 142.69, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.1453]. Recommendation = [0.0, 1.1153], Current Cost = 146.23, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.1345]. Recommendation = [0.0, 1.1153], Current Cost = 149.77, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.1682]. Recommendation = [0.0, 1.1153], Current Cost = 153.31, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.1541]. Recommendation = [0.0, 1.1153], Current Cost = 156.85, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.1944]. Recommendation = [0.0, 1.1153], Current Cost = 160.39, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.1839]. Recommendation = [0.0, 1.1153], Current Cost = 163.93, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.2278]. Recommendation = [0.0, 1.1153], Current Cost = 167.47, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.2096]. Recommendation = [0.0, 1.1153], Current Cost = 171.01, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.2685]. Recommendation = [0.0, 1.1153], Current Cost = 174.55, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.2444]. Recommendation = [0.0, 1.1153], Current Cost = 178.08, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.3280]. Recommendation = [0.0, 1.1153], Current Cost = 181.62, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.2954]. Recommendation = [0.0, 1.1153], Current Cost = 185.16, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.1622]. Recommendation = [0.0, 1.1153], Current Cost = 188.70, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.1756]. Recommendation = [0.0, 1.1153], Current Cost = 192.24, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.1385]. Recommendation = [0.0, 1.1153], Current Cost = 195.78, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.4030]. Recommendation = [0.0, 1.1153], Current Cost = 199.32, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.1190]. Recommendation = [0.0, 1.1153], Current Cost = 202.86, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.1098]. Recommendation = [0.0, 1.1190], Current Cost = 206.40, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.1310]. Recommendation = [0.0, 1.1190], Current Cost = 209.94, Rho = 0.994
(iter 10) [0.0, 0.9261] = 113.1483, sampling [1.0, 1.0925]. Recommendation = [0.0, 1.1190], Current Cost = 213.48, Rho = 0.994
