(iter 10) [0.0, 1.2938] = 113.2597, sampling [1.0, 1.3074]. Recommendation = [0.0, 1.2938], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 1.2938] = 113.2597, sampling [1.0, 1.2980]. Recommendation = [0.0, 1.2938], Current Cost = 78.98, Rho = 1.000
(iter 10) [0.0, 1.2938] = 113.2597, sampling [1.0, 1.3288]. Recommendation = [0.0, 1.2938], Current Cost = 82.51, Rho = 1.000
(iter 10) [0.0, 1.2938] = 113.2597, sampling [0.0, 1.3195]. Recommendation = [0.0, 1.2938], Current Cost = 86.05, Rho = 1.000
(iter 10) [0.0, 1.2938] = 113.2597, sampling [1.0, 1.3011]. Recommendation = [0.0, 1.2938], Current Cost = 97.60, Rho = 1.000
(iter 10) [0.0, 1.2938] = 113.2597, sampling [0.0, 1.3480]. Recommendation = [0.0, 1.2938], Current Cost = 101.14, Rho = 1.000
(iter 10) [0.0, 1.2938] = 113.2597, sampling [0.0, 1.3111]. Recommendation = [0.0, 1.2938], Current Cost = 112.69, Rho = 1.000
(iter 10) [0.0, 1.2938] = 113.2597, sampling [0.0, 1.3011]. Recommendation = [0.0, 1.2938], Current Cost = 124.24, Rho = 1.000
(iter 10) [0.0, 1.2938] = 113.2597, sampling [1.0, 1.2882]. Recommendation = [0.0, 1.2938], Current Cost = 135.78, Rho = 1.000
(iter 10) [0.0, 1.2938] = 113.2597, sampling [0.0, 1.3353]. Recommendation = [0.0, 1.2938], Current Cost = 139.32, Rho = 1.000
(iter 10) [0.0, 1.2938] = 113.2597, sampling [0.0, 1.2882]. Recommendation = [0.0, 1.2938], Current Cost = 150.87, Rho = 1.000
(iter 20) [0.0, 1.2882] = 113.2617, sampling [1.0, 1.2872]. Recommendation = [0.0, 1.2882], Current Cost = 162.42, Rho = 1.000
(iter 20) [0.0, 1.2882] = 113.2617, sampling [0.0, 1.3765]. Recommendation = [0.0, 1.2882], Current Cost = 165.96, Rho = 1.000
(iter 20) [0.0, 1.2882] = 113.2617, sampling [1.0, 1.2807]. Recommendation = [0.0, 1.2882], Current Cost = 177.51, Rho = 1.000
(iter 20) [0.0, 1.2882] = 113.2617, sampling [0.0, 1.2807]. Recommendation = [0.0, 1.2882], Current Cost = 181.05, Rho = 1.000
(iter 24) [0.0, 1.2807] = 113.2648, sampling [1.0, 1.2763]. Recommendation = [0.0, 1.2807], Current Cost = 192.59, Rho = 1.000
(iter 24) [0.0, 1.2807] = 113.2648, sampling [0.0, 1.2763]. Recommendation = [0.0, 1.2807], Current Cost = 196.13, Rho = 1.000
(iter 26) [0.0, 1.2763] = 113.2663, sampling [1.0, 1.2723]. Recommendation = [0.0, 1.2763], Current Cost = 207.68, Rho = 1.000
(iter 26) [0.0, 1.2763] = 113.2663, sampling [0.0, 1.2723]. Recommendation = [0.0, 1.2763], Current Cost = 211.22, Rho = 1.000
(iter 28) [0.0, 1.2723] = 113.2679, sampling [1.0, 1.2681]. Recommendation = [0.0, 1.2723], Current Cost = 222.77, Rho = 1.000
(iter 28) [0.0, 1.2723] = 113.2679, sampling [0.0, 1.2681]. Recommendation = [0.0, 1.2723], Current Cost = 226.31, Rho = 1.000
(iter 30) [0.0, 1.2681] = 113.2693, sampling [1.0, 1.2663]. Recommendation = [0.0, 1.2681], Current Cost = 237.85, Rho = 1.000
(iter 30) [0.0, 1.2681] = 113.2693, sampling [1.0, 1.2606]. Recommendation = [0.0, 1.2681], Current Cost = 241.39, Rho = 1.000
(iter 30) [0.0, 1.2681] = 113.2693, sampling [0.0, 1.2606]. Recommendation = [0.0, 1.2681], Current Cost = 244.93, Rho = 1.000
(iter 33) [0.0, 1.2606] = 113.2722, sampling [1.0, 1.2589]. Recommendation = [0.0, 1.2606], Current Cost = 256.48, Rho = 1.000
(iter 33) [0.0, 1.2606] = 113.2722, sampling [1.0, 1.2534]. Recommendation = [0.0, 1.2606], Current Cost = 260.02, Rho = 1.000
(iter 33) [0.0, 1.2606] = 113.2722, sampling [0.0, 1.2534]. Recommendation = [0.0, 1.2606], Current Cost = 263.56, Rho = 1.000
(iter 36) [0.0, 1.2534] = 113.2747, sampling [1.0, 1.2516]. Recommendation = [0.0, 1.2534], Current Cost = 275.11, Rho = 1.000
(iter 36) [0.0, 1.2534] = 113.2747, sampling [1.0, 1.2468]. Recommendation = [0.0, 1.2534], Current Cost = 278.65, Rho = 1.000
(iter 36) [0.0, 1.2534] = 113.2747, sampling [0.0, 1.2468]. Recommendation = [0.0, 1.2534], Current Cost = 282.19, Rho = 1.000
(iter 39) [0.0, 1.2468] = 113.2771, sampling [1.0, 1.2428]. Recommendation = [0.0, 1.2468], Current Cost = 293.73, Rho = 1.000
(iter 39) [0.0, 1.2468] = 113.2771, sampling [0.0, 1.2428]. Recommendation = [0.0, 1.2468], Current Cost = 297.27, Rho = 1.000
(iter 41) [0.0, 1.2428] = 113.2784, sampling [1.0, 1.2397]. Recommendation = [0.0, 1.2428], Current Cost = 308.82, Rho = 1.000
(iter 41) [0.0, 1.2428] = 113.2784, sampling [0.0, 1.2397]. Recommendation = [0.0, 1.2428], Current Cost = 312.36, Rho = 1.000
(iter 43) [0.0, 1.2397] = 113.2794, sampling [1.0, 1.2348]. Recommendation = [0.0, 1.2397], Current Cost = 323.91, Rho = 1.000
(iter 43) [0.0, 1.2397] = 113.2794, sampling [0.0, 1.2348]. Recommendation = [0.0, 1.2397], Current Cost = 327.45, Rho = 1.000
(iter 45) [0.0, 1.2348] = 113.2810, sampling [1.0, 1.2317]. Recommendation = [0.0, 1.2348], Current Cost = 339.00, Rho = 1.000
(iter 45) [0.0, 1.2348] = 113.2810, sampling [0.0, 1.2317]. Recommendation = [0.0, 1.2348], Current Cost = 342.54, Rho = 1.000
(iter 47) [0.0, 1.2317] = 113.2819, sampling [1.0, 1.2263]. Recommendation = [0.0, 1.2317], Current Cost = 354.08, Rho = 1.000
(iter 47) [0.0, 1.2317] = 113.2819, sampling [0.0, 1.2263]. Recommendation = [0.0, 1.2317], Current Cost = 357.62, Rho = 1.000
(iter 49) [0.0, 1.2263] = 113.2834, sampling [1.0, 1.2221]. Recommendation = [0.0, 1.2263], Current Cost = 369.17, Rho = 1.000
(iter 49) [0.0, 1.2263] = 113.2834, sampling [0.0, 1.2221]. Recommendation = [0.0, 1.2263], Current Cost = 372.71, Rho = 1.000
(iter 51) [0.0, 1.2221] = 113.2846, sampling [1.0, 1.2181]. Recommendation = [0.0, 1.2221], Current Cost = 384.26, Rho = 1.000
(iter 51) [0.0, 1.2221] = 113.2846, sampling [0.0, 1.2158]. Recommendation = [0.0, 1.2221], Current Cost = 387.80, Rho = 1.000
(iter 53) [0.0, 1.2158] = 113.2865, sampling [1.0, 1.2158]. Recommendation = [0.0, 1.2158], Current Cost = 399.34, Rho = 1.000
(iter 53) [0.0, 1.2158] = 113.2865, sampling [1.0, 1.2084]. Recommendation = [0.0, 1.2158], Current Cost = 402.88, Rho = 1.000
(iter 53) [0.0, 1.2158] = 113.2865, sampling [0.0, 1.2084]. Recommendation = [0.0, 1.2158], Current Cost = 406.42, Rho = 1.000
(iter 56) [0.0, 1.2084] = 113.2884, sampling [1.0, 1.2060]. Recommendation = [0.0, 1.2084], Current Cost = 417.97, Rho = 1.000
(iter 56) [0.0, 1.2084] = 113.2884, sampling [1.0, 1.2011]. Recommendation = [0.0, 1.2084], Current Cost = 421.51, Rho = 1.000
(iter 56) [0.0, 1.2084] = 113.2884, sampling [0.0, 1.2011]. Recommendation = [0.0, 1.2084], Current Cost = 425.05, Rho = 1.000
(iter 59) [0.0, 1.2011] = 113.2901, sampling [1.0, 1.1980]. Recommendation = [0.0, 1.2011], Current Cost = 436.60, Rho = 1.000
(iter 59) [0.0, 1.2011] = 113.2901, sampling [0.0, 1.1941]. Recommendation = [0.0, 1.2011], Current Cost = 440.14, Rho = 1.000
(iter 61) [0.0, 1.1941] = 113.2918, sampling [1.0, 1.1941]. Recommendation = [0.0, 1.1941], Current Cost = 451.69, Rho = 1.000
(iter 61) [0.0, 1.1941] = 113.2918, sampling [1.0, 1.1893]. Recommendation = [0.0, 1.1941], Current Cost = 455.22, Rho = 1.000
(iter 61) [0.0, 1.1941] = 113.2918, sampling [0.0, 1.1893]. Recommendation = [0.0, 1.1941], Current Cost = 458.76, Rho = 1.000
(iter 64) [0.0, 1.1893] = 113.2928, sampling [1.0, 1.1867]. Recommendation = [0.0, 1.1893], Current Cost = 470.31, Rho = 1.000
(iter 64) [0.0, 1.1893] = 113.2928, sampling [1.0, 1.1834]. Recommendation = [0.0, 1.1893], Current Cost = 473.85, Rho = 1.000
(iter 64) [0.0, 1.1893] = 113.2928, sampling [0.0, 1.1834]. Recommendation = [0.0, 1.1893], Current Cost = 477.39, Rho = 1.000
(iter 67) [0.0, 1.1834] = 113.2940, sampling [1.0, 1.1763]. Recommendation = [0.0, 1.1834], Current Cost = 488.94, Rho = 1.000
(iter 67) [0.0, 1.1834] = 113.2940, sampling [0.0, 1.1763]. Recommendation = [0.0, 1.1834], Current Cost = 492.48, Rho = 1.000
(iter 69) [0.0, 1.1763] = 113.2953, sampling [1.0, 1.1752]. Recommendation = [0.0, 1.1763], Current Cost = 504.03, Rho = 1.000
(iter 69) [0.0, 1.1763] = 113.2953, sampling [1.0, 1.1712]. Recommendation = [0.0, 1.1763], Current Cost = 507.57, Rho = 1.000
(iter 69) [0.0, 1.1763] = 113.2953, sampling [0.0, 1.1712]. Recommendation = [0.0, 1.1763], Current Cost = 511.11, Rho = 1.000
(iter 72) [0.0, 1.1712] = 113.2961, sampling [1.0, 1.1656]. Recommendation = [0.0, 1.1712], Current Cost = 522.65, Rho = 1.000
(iter 72) [0.0, 1.1712] = 113.2961, sampling [0.0, 1.1656]. Recommendation = [0.0, 1.1712], Current Cost = 526.19, Rho = 1.000
(iter 74) [0.0, 1.1656] = 113.2970, sampling [1.0, 1.1624]. Recommendation = [0.0, 1.1656], Current Cost = 537.74, Rho = 1.000
(iter 74) [0.0, 1.1656] = 113.2970, sampling [0.0, 1.1624]. Recommendation = [0.0, 1.1656], Current Cost = 541.28, Rho = 1.000
(iter 76) [0.0, 1.1624] = 113.2974, sampling [1.0, 1.1566]. Recommendation = [0.0, 1.1624], Current Cost = 552.83, Rho = 1.000
(iter 76) [0.0, 1.1624] = 113.2974, sampling [0.0, 1.1566]. Recommendation = [0.0, 1.1624], Current Cost = 556.37, Rho = 1.000
(iter 78) [0.0, 1.1566] = 113.2981, sampling [1.0, 1.1551]. Recommendation = [0.0, 1.1566], Current Cost = 567.91, Rho = 1.000
(iter 78) [0.0, 1.1566] = 113.2981, sampling [1.0, 1.1510]. Recommendation = [0.0, 1.1566], Current Cost = 571.45, Rho = 1.000
(iter 78) [0.0, 1.1566] = 113.2981, sampling [0.0, 1.1510]. Recommendation = [0.0, 1.1566], Current Cost = 574.99, Rho = 1.000
(iter 81) [0.0, 1.1510] = 113.2986, sampling [1.0, 1.1478]. Recommendation = [0.0, 1.1510], Current Cost = 586.54, Rho = 1.000
(iter 81) [0.0, 1.1510] = 113.2986, sampling [0.0, 1.1478]. Recommendation = [0.0, 1.1510], Current Cost = 590.08, Rho = 1.000
(iter 83) [0.0, 1.1478] = 113.2989, sampling [1.0, 1.1428]. Recommendation = [0.0, 1.1478], Current Cost = 601.63, Rho = 1.000
(iter 83) [0.0, 1.1478] = 113.2989, sampling [0.0, 1.1428]. Recommendation = [0.0, 1.1478], Current Cost = 605.17, Rho = 1.000
(iter 85) [0.0, 1.1428] = 113.2992, sampling [1.0, 1.1388]. Recommendation = [0.0, 1.1428], Current Cost = 616.72, Rho = 1.000
(iter 85) [0.0, 1.1428] = 113.2992, sampling [0.0, 1.1388]. Recommendation = [0.0, 1.1428], Current Cost = 620.25, Rho = 1.000
(iter 87) [0.0, 1.1388] = 113.2994, sampling [1.0, 1.1348]. Recommendation = [0.0, 1.1388], Current Cost = 631.80, Rho = 1.000
(iter 87) [0.0, 1.1388] = 113.2994, sampling [0.0, 1.1348]. Recommendation = [0.0, 1.1388], Current Cost = 635.34, Rho = 1.000
(iter 89) [0.0, 1.1348] = 113.2995, sampling [1.0, 1.1285]. Recommendation = [0.0, 1.1348], Current Cost = 646.89, Rho = 1.000
