(iter 5) [0.0, 0.9254] = 113.1464, sampling [0.0, 0.9212]. Recommendation = [0.0, 0.9254], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 0.9254] = 113.1464, sampling [0.0, 0.9296]. Recommendation = [0.0, 0.9254], Current Cost = 69.28, Rho = -1.230
(iter 6) [0.0, 0.9296] = 113.1539, sampling [0.0, 0.9341]. Recommendation = [0.0, 0.9296], Current Cost = 80.83, Rho = -1.230
(iter 7) [0.0, 0.9341] = 113.1630, sampling [0.0, 0.9373]. Recommendation = [0.0, 0.9341], Current Cost = 92.38, Rho = -1.230
(iter 8) [0.0, 0.9373] = 113.1682, sampling [0.0, 0.9417]. Recommendation = [0.0, 0.9373], Current Cost = 103.93, Rho = -1.230
(iter 9) [0.0, 0.9417] = 113.1749, sampling [0.0, 0.9449]. Recommendation = [0.0, 0.9417], Current Cost = 115.47, Rho = -1.230
(iter 10) [0.0, 0.9449] = 113.1798, sampling [0.0, 0.9515]. Recommendation = [0.0, 0.9449], Current Cost = 127.02, Rho = -1.230
(iter 11) [0.0, 0.9515] = 113.1908, sampling [0.0, 0.9549]. Recommendation = [0.0, 0.9515], Current Cost = 138.57, Rho = -1.230
(iter 12) [0.0, 0.9549] = 113.1952, sampling [0.0, 0.9564]. Recommendation = [0.0, 0.9549], Current Cost = 150.12, Rho = -1.230
(iter 13) [0.0, 0.9564] = 113.1981, sampling [0.0, 0.9614]. Recommendation = [0.0, 0.9564], Current Cost = 161.66, Rho = -1.230
(iter 14) [0.0, 0.9614] = 113.2052, sampling [0.0, 0.9663]. Recommendation = [0.0, 0.9614], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 0.9663] = 113.2118, sampling [0.0, 0.9702]. Recommendation = [0.0, 0.9663], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 0.9702] = 113.2170, sampling [0.0, 0.9738]. Recommendation = [0.0, 0.9702], Current Cost = 196.31, Rho = -1.230
(iter 17) [0.0, 0.9738] = 113.2207, sampling [0.0, 0.9788]. Recommendation = [0.0, 0.9738], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 0.9788] = 113.2266, sampling [0.0, 0.9812]. Recommendation = [0.0, 0.9788], Current Cost = 219.40, Rho = -1.230
(iter 19) [0.0, 0.9812] = 113.2300, sampling [0.0, 0.9874]. Recommendation = [0.0, 0.9812], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 0.9874] = 113.2365, sampling [0.0, 0.9898]. Recommendation = [0.0, 0.9874], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 0.9898] = 113.2386, sampling [0.0, 0.9952]. Recommendation = [0.0, 0.9898], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 0.9952] = 113.2445, sampling [0.0, 0.9962]. Recommendation = [0.0, 0.9952], Current Cost = 265.59, Rho = -1.230
(iter 23) [0.0, 0.9962] = 113.2455, sampling [0.0, 1.0035]. Recommendation = [0.0, 0.9962], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.0035] = 113.2519, sampling [0.0, 1.0049]. Recommendation = [0.0, 1.0035], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.0049] = 113.2528, sampling [0.0, 1.0090]. Recommendation = [0.0, 1.0049], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.0090] = 113.2570, sampling [0.0, 1.0145]. Recommendation = [0.0, 1.0090], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.0145] = 113.2609, sampling [0.0, 1.0182]. Recommendation = [0.0, 1.0145], Current Cost = 323.33, Rho = -1.230
(iter 28) [0.0, 1.0182] = 113.2639, sampling [0.0, 1.0239]. Recommendation = [0.0, 1.0182], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.0239] = 113.2675, sampling [0.0, 1.0240]. Recommendation = [0.0, 1.0239], Current Cost = 346.42, Rho = -1.230
(iter 30) [0.0, 1.0240] = 113.2681, sampling [0.0, 1.0283]. Recommendation = [0.0, 1.0240], Current Cost = 357.97, Rho = -1.230
(iter 31) [0.0, 1.0283] = 113.2708, sampling [0.0, 1.0326]. Recommendation = [0.0, 1.0283], Current Cost = 369.52, Rho = -1.230
(iter 32) [0.0, 1.0326] = 113.2733, sampling [0.0, 1.0366]. Recommendation = [0.0, 1.0326], Current Cost = 381.07, Rho = -1.230
(iter 33) [0.0, 1.0366] = 113.2756, sampling [0.0, 1.0422]. Recommendation = [0.0, 1.0366], Current Cost = 392.61, Rho = -1.230
(iter 34) [0.0, 1.0422] = 113.2789, sampling [0.0, 1.0463]. Recommendation = [0.0, 1.0422], Current Cost = 404.16, Rho = -1.230
(iter 35) [0.0, 1.0463] = 113.2809, sampling [0.0, 1.0486]. Recommendation = [0.0, 1.0463], Current Cost = 415.71, Rho = -1.230
(iter 36) [0.0, 1.0486] = 113.2819, sampling [0.0, 1.0551]. Recommendation = [0.0, 1.0486], Current Cost = 427.26, Rho = -1.230
(iter 37) [0.0, 1.0551] = 113.2851, sampling [0.0, 1.0592]. Recommendation = [0.0, 1.0551], Current Cost = 438.80, Rho = -1.230
(iter 38) [0.0, 1.0592] = 113.2867, sampling [0.0, 1.0602]. Recommendation = [0.0, 1.0592], Current Cost = 450.35, Rho = -1.230
(iter 39) [0.0, 1.0602] = 113.2871, sampling [0.0, 1.0664]. Recommendation = [0.0, 1.0602], Current Cost = 461.90, Rho = -1.230
(iter 40) [0.0, 1.0664] = 113.2893, sampling [0.0, 1.0719]. Recommendation = [0.0, 1.0664], Current Cost = 473.45, Rho = -1.230
(iter 41) [0.0, 1.0719] = 113.2910, sampling [0.0, 1.0742]. Recommendation = [0.0, 1.0719], Current Cost = 484.99, Rho = -1.230
(iter 42) [0.0, 1.0742] = 113.2919, sampling [0.0, 1.0772]. Recommendation = [0.0, 1.0742], Current Cost = 496.54, Rho = -1.230
(iter 43) [0.0, 1.0772] = 113.2927, sampling [0.0, 1.0801]. Recommendation = [0.0, 1.0772], Current Cost = 508.09, Rho = -1.230
(iter 44) [0.0, 1.0801] = 113.2935, sampling [0.0, 1.0866]. Recommendation = [0.0, 1.0801], Current Cost = 519.64, Rho = -1.230
(iter 45) [0.0, 1.0866] = 113.2950, sampling [0.0, 1.0901]. Recommendation = [0.0, 1.0866], Current Cost = 531.18, Rho = -1.230
(iter 46) [0.0, 1.0901] = 113.2958, sampling [0.0, 1.0950]. Recommendation = [0.0, 1.0901], Current Cost = 542.73, Rho = -1.230
(iter 47) [0.0, 1.0950] = 113.2966, sampling [0.0, 1.0968]. Recommendation = [0.0, 1.0950], Current Cost = 554.28, Rho = -1.230
(iter 48) [0.0, 1.0968] = 113.2969, sampling [0.0, 1.1001]. Recommendation = [0.0, 1.0968], Current Cost = 565.83, Rho = -1.230
(iter 49) [0.0, 1.1001] = 113.2975, sampling [0.0, 1.1063]. Recommendation = [0.0, 1.1001], Current Cost = 577.37, Rho = -1.230
(iter 50) [0.0, 1.1063] = 113.2983, sampling [0.0, 1.1087]. Recommendation = [0.0, 1.1063], Current Cost = 588.92, Rho = -1.230
(iter 51) [0.0, 1.1087] = 113.2985, sampling [0.0, 1.1158]. Recommendation = [0.0, 1.1063], Current Cost = 600.47, Rho = -1.230
(iter 52) [0.0, 1.1158] = 113.2991, sampling [0.0, 1.1199]. Recommendation = [0.0, 1.1158], Current Cost = 612.02, Rho = -1.230
(iter 53) [0.0, 1.1199] = 113.2993, sampling [0.0, 1.1238]. Recommendation = [0.0, 1.1158], Current Cost = 623.56, Rho = -1.230
(iter 54) [0.0, 1.1238] = 113.2994, sampling [0.0, 1.1268]. Recommendation = [0.0, 1.1199], Current Cost = 635.11, Rho = -1.230
(iter 55) [0.0, 1.1268] = 113.2995, sampling [0.0, 1.1281]. Recommendation = [0.0, 1.1238], Current Cost = 646.66, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1333]. Recommendation = [0.0, 1.1268], Current Cost = 658.21, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1373]. Recommendation = [0.0, 1.1281], Current Cost = 669.75, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1434]. Recommendation = [0.0, 1.1281], Current Cost = 681.30, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1449]. Recommendation = [0.0, 1.1281], Current Cost = 692.85, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1491]. Recommendation = [0.0, 1.1281], Current Cost = 704.40, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1555]. Recommendation = [0.0, 1.1281], Current Cost = 715.94, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1563]. Recommendation = [0.0, 1.1281], Current Cost = 727.49, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1612]. Recommendation = [0.0, 1.1281], Current Cost = 739.04, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1663]. Recommendation = [0.0, 1.1281], Current Cost = 750.59, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1711]. Recommendation = [0.0, 1.1281], Current Cost = 762.13, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1731]. Recommendation = [0.0, 1.1281], Current Cost = 773.68, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1789]. Recommendation = [0.0, 1.1281], Current Cost = 785.23, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1833]. Recommendation = [0.0, 1.1281], Current Cost = 796.78, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1876]. Recommendation = [0.0, 1.1281], Current Cost = 808.32, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1920]. Recommendation = [0.0, 1.1281], Current Cost = 819.87, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1883]. Recommendation = [0.0, 1.1281], Current Cost = 831.42, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.1990]. Recommendation = [0.0, 1.1281], Current Cost = 842.97, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2012]. Recommendation = [0.0, 1.1281], Current Cost = 854.51, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2079]. Recommendation = [0.0, 1.1281], Current Cost = 866.06, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2124]. Recommendation = [0.0, 1.1281], Current Cost = 877.61, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2188]. Recommendation = [0.0, 1.1281], Current Cost = 889.16, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2277]. Recommendation = [0.0, 1.1281], Current Cost = 900.70, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2208]. Recommendation = [0.0, 1.1281], Current Cost = 912.25, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2331]. Recommendation = [0.0, 1.1281], Current Cost = 923.80, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2391]. Recommendation = [0.0, 1.1281], Current Cost = 935.35, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2449]. Recommendation = [0.0, 1.1281], Current Cost = 946.89, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2305]. Recommendation = [0.0, 1.1281], Current Cost = 958.44, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2555]. Recommendation = [0.0, 1.1281], Current Cost = 969.99, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2511]. Recommendation = [0.0, 1.1281], Current Cost = 981.54, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2117]. Recommendation = [0.0, 1.1281], Current Cost = 993.08, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2673]. Recommendation = [0.0, 1.1281], Current Cost = 1004.63, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2596]. Recommendation = [0.0, 1.1281], Current Cost = 1016.18, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2794]. Recommendation = [0.0, 1.1281], Current Cost = 1027.73, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2953]. Recommendation = [0.0, 1.1281], Current Cost = 1039.27, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2723]. Recommendation = [0.0, 1.1281], Current Cost = 1050.82, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2431]. Recommendation = [0.0, 1.1281], Current Cost = 1062.37, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.3137]. Recommendation = [0.0, 1.1281], Current Cost = 1073.92, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2841]. Recommendation = [0.0, 1.1281], Current Cost = 1085.46, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2625]. Recommendation = [0.0, 1.1281], Current Cost = 1097.01, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.3385]. Recommendation = [0.0, 1.1281], Current Cost = 1108.56, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.3018]. Recommendation = [0.0, 1.1281], Current Cost = 1120.11, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.3266]. Recommendation = [0.0, 1.1281], Current Cost = 1131.65, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.3676]. Recommendation = [0.0, 1.1281], Current Cost = 1143.20, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2902]. Recommendation = [0.0, 1.1281], Current Cost = 1154.75, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.4059]. Recommendation = [0.0, 1.1281], Current Cost = 1166.30, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.3489]. Recommendation = [0.0, 1.1281], Current Cost = 1177.84, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.4544]. Recommendation = [0.0, 1.1281], Current Cost = 1189.39, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.3850]. Recommendation = [0.0, 1.1281], Current Cost = 1200.94, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.3080]. Recommendation = [0.0, 1.1281], Current Cost = 1212.49, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2694]. Recommendation = [0.0, 1.1281], Current Cost = 1224.03, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.5145]. Recommendation = [0.0, 1.1281], Current Cost = 1235.58, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.3194]. Recommendation = [0.0, 1.1281], Current Cost = 1247.13, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.4294]. Recommendation = [0.0, 1.1281], Current Cost = 1258.68, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.3580]. Recommendation = [0.0, 1.1281], Current Cost = 1270.22, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2816]. Recommendation = [0.0, 1.1281], Current Cost = 1281.77, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.3320]. Recommendation = [0.0, 1.1281], Current Cost = 1293.32, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.5648]. Recommendation = [0.0, 1.1281], Current Cost = 1304.87, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.4817]. Recommendation = [0.0, 1.1281], Current Cost = 1316.41, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.2971]. Recommendation = [0.0, 1.1281], Current Cost = 1327.96, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.3765]. Recommendation = [0.0, 1.1281], Current Cost = 1339.51, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.3958]. Recommendation = [0.0, 1.1281], Current Cost = 1351.06, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.3425]. Recommendation = [0.0, 1.1281], Current Cost = 1362.60, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.4152]. Recommendation = [0.0, 1.1281], Current Cost = 1374.15, Rho = -1.230
(iter 56) [0.0, 1.1281] = 113.2995, sampling [0.0, 1.6005]. Recommendation = [0.0, 1.1281], Current Cost = 1385.70, Rho = -1.230
