(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.1811]. Recommendation = [0.0, 1.1777], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.1861]. Recommendation = [0.0, 1.1777], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.1900]. Recommendation = [0.0, 1.1777], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.1938]. Recommendation = [0.0, 1.1777], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.1999]. Recommendation = [0.0, 1.1777], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.2046]. Recommendation = [0.0, 1.1777], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.2119]. Recommendation = [0.0, 1.1777], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.2017]. Recommendation = [0.0, 1.1777], Current Cost = 138.57, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.2191]. Recommendation = [0.0, 1.1777], Current Cost = 150.12, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.2145]. Recommendation = [0.0, 1.1777], Current Cost = 161.66, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.2292]. Recommendation = [0.0, 1.1777], Current Cost = 173.21, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.2229]. Recommendation = [0.0, 1.1777], Current Cost = 184.76, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.2420]. Recommendation = [0.0, 1.1777], Current Cost = 196.31, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.2371]. Recommendation = [0.0, 1.1777], Current Cost = 207.85, Rho = -1.230
(iter 5) [0.0, 1.1777] = 113.2951, sampling [0.0, 1.1721]. Recommendation = [0.0, 1.1777], Current Cost = 219.40, Rho = -1.230
(iter 19) [0.0, 1.1721] = 113.2960, sampling [0.0, 1.1687]. Recommendation = [0.0, 1.1721], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.1687] = 113.2966, sampling [0.0, 1.1648]. Recommendation = [0.0, 1.1687], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 1.1648] = 113.2971, sampling [0.0, 1.1634]. Recommendation = [0.0, 1.1648], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 1.1634] = 113.2973, sampling [0.0, 1.2580]. Recommendation = [0.0, 1.1634], Current Cost = 265.59, Rho = -1.230
(iter 22) [0.0, 1.1634] = 113.2973, sampling [0.0, 1.2497]. Recommendation = [0.0, 1.1634], Current Cost = 277.14, Rho = -1.230
(iter 22) [0.0, 1.1634] = 113.2973, sampling [0.0, 1.1565]. Recommendation = [0.0, 1.1634], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.1565] = 113.2981, sampling [0.0, 1.1547]. Recommendation = [0.0, 1.1565], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.1547] = 113.2983, sampling [0.0, 1.1484]. Recommendation = [0.0, 1.1547], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.1484] = 113.2988, sampling [0.0, 1.1457]. Recommendation = [0.0, 1.1484], Current Cost = 323.33, Rho = -1.230
(iter 28) [0.0, 1.1457] = 113.2990, sampling [0.0, 1.1421]. Recommendation = [0.0, 1.1457], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.1421] = 113.2992, sampling [0.0, 1.1373]. Recommendation = [0.0, 1.1421], Current Cost = 346.42, Rho = -1.230
(iter 30) [0.0, 1.1373] = 113.2994, sampling [0.0, 1.1328]. Recommendation = [0.0, 1.1373], Current Cost = 357.97, Rho = -1.230
(iter 31) [0.0, 1.1328] = 113.2995, sampling [0.0, 1.1318]. Recommendation = [0.0, 1.1328], Current Cost = 369.52, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1268]. Recommendation = [0.0, 1.1328], Current Cost = 381.07, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1202]. Recommendation = [0.0, 1.1318], Current Cost = 392.61, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1180]. Recommendation = [0.0, 1.1318], Current Cost = 404.16, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1147]. Recommendation = [0.0, 1.1318], Current Cost = 415.71, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1089]. Recommendation = [0.0, 1.1318], Current Cost = 427.26, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1056]. Recommendation = [0.0, 1.1318], Current Cost = 438.80, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.1007]. Recommendation = [0.0, 1.1318], Current Cost = 450.35, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.0998]. Recommendation = [0.0, 1.1318], Current Cost = 461.90, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.0943]. Recommendation = [0.0, 1.1318], Current Cost = 473.45, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.0908]. Recommendation = [0.0, 1.1318], Current Cost = 484.99, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.0857]. Recommendation = [0.0, 1.1318], Current Cost = 496.54, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.0808]. Recommendation = [0.0, 1.1318], Current Cost = 508.09, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.0791]. Recommendation = [0.0, 1.1318], Current Cost = 519.64, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.2769]. Recommendation = [0.0, 1.1318], Current Cost = 531.18, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.0740]. Recommendation = [0.0, 1.1318], Current Cost = 542.73, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.0708]. Recommendation = [0.0, 1.1318], Current Cost = 554.28, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.2652]. Recommendation = [0.0, 1.1318], Current Cost = 565.83, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.3016]. Recommendation = [0.0, 1.1318], Current Cost = 577.37, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.2323]. Recommendation = [0.0, 1.1318], Current Cost = 588.92, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.2263]. Recommendation = [0.0, 1.1318], Current Cost = 600.47, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.2872]. Recommendation = [0.0, 1.1318], Current Cost = 612.02, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.0644]. Recommendation = [0.0, 1.1318], Current Cost = 623.56, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.3321]. Recommendation = [0.0, 1.1318], Current Cost = 635.11, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.0578]. Recommendation = [0.0, 1.1318], Current Cost = 646.66, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.0527]. Recommendation = [0.0, 1.1318], Current Cost = 658.21, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.3157]. Recommendation = [0.0, 1.1318], Current Cost = 669.75, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.3745]. Recommendation = [0.0, 1.1318], Current Cost = 681.30, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.2456]. Recommendation = [0.0, 1.1318], Current Cost = 692.85, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.0484]. Recommendation = [0.0, 1.1318], Current Cost = 704.40, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.0428]. Recommendation = [0.0, 1.1318], Current Cost = 715.94, Rho = -1.230
(iter 32) [0.0, 1.1318] = 113.2995, sampling [0.0, 1.0467]. Recommendation = [0.0, 1.1318], Current Cost = 727.49, Rho = -1.230
