(iter 10) [0.0, 1.5486] = 113.1458, sampling [1.0, 1.5625]. Recommendation = [0.0, 1.5486], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 1.5486] = 113.1458, sampling [1.0, 1.5551]. Recommendation = [0.0, 1.5486], Current Cost = 78.98, Rho = 1.000
(iter 10) [0.0, 1.5486] = 113.1458, sampling [1.0, 1.5427]. Recommendation = [0.0, 1.5486], Current Cost = 82.51, Rho = 1.000
(iter 10) [0.0, 1.5486] = 113.1458, sampling [1.0, 1.5448]. Recommendation = [0.0, 1.5486], Current Cost = 86.05, Rho = 1.000
(iter 10) [0.0, 1.5486] = 113.1458, sampling [1.0, 1.5805]. Recommendation = [0.0, 1.5486], Current Cost = 89.59, Rho = 1.000
(iter 10) [0.0, 1.5486] = 113.1458, sampling [1.0, 1.5349]. Recommendation = [0.0, 1.5486], Current Cost = 93.13, Rho = 1.000
(iter 10) [0.0, 1.5486] = 113.1458, sampling [1.0, 1.5376]. Recommendation = [0.0, 1.5486], Current Cost = 96.67, Rho = 1.000
(iter 10) [0.0, 1.5486] = 113.1458, sampling [1.0, 1.5274]. Recommendation = [0.0, 1.5486], Current Cost = 100.21, Rho = 1.000
(iter 10) [0.0, 1.5486] = 113.1458, sampling [1.0, 1.5687]. Recommendation = [0.0, 1.5486], Current Cost = 103.75, Rho = 1.000
(iter 10) [0.0, 1.5486] = 113.1458, sampling [1.0, 1.5179]. Recommendation = [0.0, 1.5486], Current Cost = 107.29, Rho = 1.000
(iter 10) [0.0, 1.5486] = 113.1458, sampling [0.0, 1.5216]. Recommendation = [0.0, 1.5486], Current Cost = 110.83, Rho = 1.000
(iter 20) [0.0, 1.5216] = 113.1577, sampling [1.0, 1.5216]. Recommendation = [0.0, 1.5216], Current Cost = 122.38, Rho = 1.000
(iter 20) [0.0, 1.5216] = 113.1577, sampling [1.0, 1.5110]. Recommendation = [0.0, 1.5216], Current Cost = 125.92, Rho = 1.000
(iter 20) [0.0, 1.5216] = 113.1577, sampling [1.0, 1.5016]. Recommendation = [0.0, 1.5216], Current Cost = 129.46, Rho = 1.000
(iter 20) [0.0, 1.5216] = 113.1577, sampling [1.0, 1.5126]. Recommendation = [0.0, 1.5216], Current Cost = 133.00, Rho = 1.000
(iter 20) [0.0, 1.5216] = 113.1577, sampling [1.0, 1.5042]. Recommendation = [0.0, 1.5216], Current Cost = 136.54, Rho = 1.000
(iter 20) [0.0, 1.5216] = 113.1577, sampling [1.0, 1.4919]. Recommendation = [0.0, 1.5216], Current Cost = 140.08, Rho = 1.000
(iter 20) [0.0, 1.5216] = 113.1577, sampling [0.0, 1.4964]. Recommendation = [0.0, 1.5216], Current Cost = 143.62, Rho = 1.000
(iter 27) [0.0, 1.4964] = 113.1690, sampling [1.0, 1.4964]. Recommendation = [0.0, 1.4964], Current Cost = 155.16, Rho = 1.000
(iter 27) [0.0, 1.4964] = 113.1690, sampling [1.0, 1.4846]. Recommendation = [0.0, 1.4964], Current Cost = 158.70, Rho = 1.000
(iter 27) [0.0, 1.4964] = 113.1690, sampling [1.0, 1.4756]. Recommendation = [0.0, 1.4964], Current Cost = 162.24, Rho = 1.000
(iter 27) [0.0, 1.4964] = 113.1690, sampling [1.0, 1.4932]. Recommendation = [0.0, 1.4964], Current Cost = 165.78, Rho = 1.000
(iter 27) [0.0, 1.4964] = 113.1690, sampling [1.0, 1.4825]. Recommendation = [0.0, 1.4964], Current Cost = 169.32, Rho = 1.000
(iter 27) [0.0, 1.4964] = 113.1690, sampling [1.0, 1.4617]. Recommendation = [0.0, 1.4964], Current Cost = 172.86, Rho = 1.000
(iter 27) [0.0, 1.4964] = 113.1690, sampling [1.0, 1.4677]. Recommendation = [0.0, 1.4964], Current Cost = 176.40, Rho = 1.000
(iter 27) [0.0, 1.4964] = 113.1690, sampling [0.0, 1.4713]. Recommendation = [0.0, 1.4964], Current Cost = 179.94, Rho = 1.000
(iter 35) [0.0, 1.4713] = 113.1804, sampling [1.0, 1.4713]. Recommendation = [0.0, 1.4713], Current Cost = 191.49, Rho = 1.000
(iter 35) [0.0, 1.4713] = 113.1804, sampling [1.0, 1.4520]. Recommendation = [0.0, 1.4713], Current Cost = 195.03, Rho = 1.000
(iter 35) [0.0, 1.4713] = 113.1804, sampling [1.0, 1.4555]. Recommendation = [0.0, 1.4713], Current Cost = 198.57, Rho = 1.000
(iter 35) [0.0, 1.4713] = 113.1804, sampling [1.0, 1.4405]. Recommendation = [0.0, 1.4713], Current Cost = 202.11, Rho = 1.000
(iter 35) [0.0, 1.4713] = 113.1804, sampling [1.0, 1.4479]. Recommendation = [0.0, 1.4713], Current Cost = 205.65, Rho = 1.000
(iter 35) [0.0, 1.4713] = 113.1804, sampling [1.0, 1.4591]. Recommendation = [0.0, 1.4713], Current Cost = 209.19, Rho = 1.000
(iter 35) [0.0, 1.4713] = 113.1804, sampling [1.0, 1.4766]. Recommendation = [0.0, 1.4713], Current Cost = 212.73, Rho = 1.000
(iter 35) [0.0, 1.4713] = 113.1804, sampling [1.0, 1.4249]. Recommendation = [0.0, 1.4713], Current Cost = 216.27, Rho = 1.000
(iter 35) [0.0, 1.4713] = 113.1804, sampling [1.0, 1.4350]. Recommendation = [0.0, 1.4713], Current Cost = 219.81, Rho = 1.000
(iter 35) [0.0, 1.4713] = 113.1804, sampling [0.0, 1.4304]. Recommendation = [0.0, 1.4713], Current Cost = 223.35, Rho = 1.000
(iter 45) [0.0, 1.4304] = 113.1993, sampling [1.0, 1.4158]. Recommendation = [0.0, 1.4304], Current Cost = 234.89, Rho = 1.000
(iter 45) [0.0, 1.4304] = 113.1993, sampling [1.0, 1.4304]. Recommendation = [0.0, 1.4304], Current Cost = 238.43, Rho = 1.000
(iter 45) [0.0, 1.4304] = 113.1993, sampling [1.0, 1.4217]. Recommendation = [0.0, 1.4304], Current Cost = 241.97, Rho = 1.000
(iter 45) [0.0, 1.4304] = 113.1993, sampling [1.0, 1.4036]. Recommendation = [0.0, 1.4304], Current Cost = 245.51, Rho = 1.000
(iter 45) [0.0, 1.4304] = 113.1993, sampling [1.0, 1.4101]. Recommendation = [0.0, 1.4304], Current Cost = 249.05, Rho = 1.000
(iter 45) [0.0, 1.4304] = 113.1993, sampling [1.0, 1.3882]. Recommendation = [0.0, 1.4304], Current Cost = 252.59, Rho = 1.000
(iter 45) [0.0, 1.4304] = 113.1993, sampling [1.0, 1.3990]. Recommendation = [0.0, 1.4304], Current Cost = 256.13, Rho = 1.000
(iter 45) [0.0, 1.4304] = 113.1993, sampling [0.0, 1.3931]. Recommendation = [0.0, 1.4304], Current Cost = 259.67, Rho = 1.000
(iter 53) [0.0, 1.3931] = 113.2163, sampling [1.0, 1.3765]. Recommendation = [0.0, 1.3931], Current Cost = 271.22, Rho = 1.000
(iter 53) [0.0, 1.3931] = 113.2163, sampling [1.0, 1.3931]. Recommendation = [0.0, 1.3931], Current Cost = 274.76, Rho = 1.000
(iter 53) [0.0, 1.3931] = 113.2163, sampling [1.0, 1.3800]. Recommendation = [0.0, 1.3931], Current Cost = 278.30, Rho = 1.000
(iter 53) [0.0, 1.3931] = 113.2163, sampling [1.0, 1.3860]. Recommendation = [0.0, 1.3931], Current Cost = 281.84, Rho = 1.000
(iter 53) [0.0, 1.3931] = 113.2163, sampling [1.0, 1.3613]. Recommendation = [0.0, 1.3931], Current Cost = 285.38, Rho = 1.000
(iter 53) [0.0, 1.3931] = 113.2163, sampling [1.0, 1.3711]. Recommendation = [0.0, 1.3931], Current Cost = 288.92, Rho = 1.000
(iter 53) [0.0, 1.3931] = 113.2163, sampling [1.0, 1.3452]. Recommendation = [0.0, 1.3931], Current Cost = 292.46, Rho = 1.000
(iter 53) [0.0, 1.3931] = 113.2163, sampling [1.0, 1.3520]. Recommendation = [0.0, 1.3931], Current Cost = 296.00, Rho = 1.000
(iter 53) [0.0, 1.3931] = 113.2163, sampling [1.0, 1.3672]. Recommendation = [0.0, 1.3931], Current Cost = 299.54, Rho = 1.000
(iter 53) [0.0, 1.3931] = 113.2163, sampling [0.0, 1.3573]. Recommendation = [0.0, 1.3931], Current Cost = 303.08, Rho = 1.000
(iter 63) [0.0, 1.3573] = 113.2325, sampling [1.0, 1.3282]. Recommendation = [0.0, 1.3573], Current Cost = 314.62, Rho = 1.000
(iter 63) [0.0, 1.3573] = 113.2325, sampling [1.0, 1.3372]. Recommendation = [0.0, 1.3573], Current Cost = 318.16, Rho = 1.000
(iter 63) [0.0, 1.3573] = 113.2325, sampling [1.0, 1.3095]. Recommendation = [0.0, 1.3573], Current Cost = 321.70, Rho = 1.000
(iter 63) [0.0, 1.3573] = 113.2325, sampling [1.0, 1.3189]. Recommendation = [0.0, 1.3573], Current Cost = 325.24, Rho = 1.000
(iter 63) [0.0, 1.3573] = 113.2325, sampling [0.0, 1.3131]. Recommendation = [0.0, 1.3573], Current Cost = 328.78, Rho = 1.000
(iter 68) [0.0, 1.3131] = 113.2516, sampling [1.0, 1.2972]. Recommendation = [0.0, 1.3131], Current Cost = 340.33, Rho = 1.000
(iter 68) [0.0, 1.3131] = 113.2516, sampling [1.0, 1.3042]. Recommendation = [0.0, 1.3131], Current Cost = 343.87, Rho = 1.000
(iter 68) [0.0, 1.3131] = 113.2516, sampling [1.0, 1.2811]. Recommendation = [0.0, 1.3131], Current Cost = 347.41, Rho = 1.000
(iter 68) [0.0, 1.3131] = 113.2516, sampling [1.0, 1.2884]. Recommendation = [0.0, 1.3131], Current Cost = 350.95, Rho = 1.000
(iter 68) [0.0, 1.3131] = 113.2516, sampling [1.0, 1.2602]. Recommendation = [0.0, 1.3131], Current Cost = 354.49, Rho = 1.000
(iter 68) [0.0, 1.3131] = 113.2516, sampling [1.0, 1.2685]. Recommendation = [0.0, 1.3131], Current Cost = 358.03, Rho = 1.000
(iter 68) [0.0, 1.3131] = 113.2516, sampling [1.0, 1.3131]. Recommendation = [0.0, 1.3131], Current Cost = 361.57, Rho = 1.000
(iter 68) [0.0, 1.3131] = 113.2516, sampling [1.0, 1.2382]. Recommendation = [0.0, 1.3131], Current Cost = 365.11, Rho = 1.000
(iter 68) [0.0, 1.3131] = 113.2516, sampling [1.0, 1.2498]. Recommendation = [0.0, 1.3131], Current Cost = 368.65, Rho = 1.000
(iter 68) [0.0, 1.3131] = 113.2516, sampling [0.0, 1.2402]. Recommendation = [0.0, 1.3131], Current Cost = 372.19, Rho = 1.000
(iter 78) [0.0, 1.2402] = 113.2790, sampling [1.0, 1.2209]. Recommendation = [0.0, 1.2402], Current Cost = 383.73, Rho = 1.000
(iter 78) [0.0, 1.2402] = 113.2790, sampling [1.0, 1.2288]. Recommendation = [0.0, 1.2402], Current Cost = 387.27, Rho = 1.000
(iter 78) [0.0, 1.2402] = 113.2790, sampling [1.0, 1.2010]. Recommendation = [0.0, 1.2402], Current Cost = 390.81, Rho = 1.000
(iter 78) [0.0, 1.2402] = 113.2790, sampling [1.0, 1.2150]. Recommendation = [0.0, 1.2402], Current Cost = 394.35, Rho = 1.000
(iter 78) [0.0, 1.2402] = 113.2790, sampling [1.0, 1.1768]. Recommendation = [0.0, 1.2402], Current Cost = 397.89, Rho = 1.000
(iter 78) [0.0, 1.2402] = 113.2790, sampling [1.0, 1.1891]. Recommendation = [0.0, 1.2402], Current Cost = 401.43, Rho = 1.000
(iter 78) [0.0, 1.2402] = 113.2790, sampling [1.0, 1.2337]. Recommendation = [0.0, 1.2402], Current Cost = 404.97, Rho = 1.000
(iter 78) [0.0, 1.2402] = 113.2790, sampling [1.0, 1.1486]. Recommendation = [0.0, 1.2402], Current Cost = 408.51, Rho = 1.000
(iter 78) [0.0, 1.2402] = 113.2790, sampling [0.0, 1.1634]. Recommendation = [0.0, 1.2402], Current Cost = 412.05, Rho = 1.000
(iter 87) [0.0, 1.1634] = 113.2973, sampling [1.0, 1.1233]. Recommendation = [0.0, 1.1634], Current Cost = 423.60, Rho = 1.000
