(iter 5) [0.0, 1.2964] = 113.2585, sampling [0.0, 1.3036]. Recommendation = [0.0, 1.2964], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.2964] = 113.2585, sampling [0.0, 1.3103]. Recommendation = [0.0, 1.2964], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.2964] = 113.2585, sampling [0.0, 1.3202]. Recommendation = [0.0, 1.2964], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.2964] = 113.2585, sampling [0.0, 1.3144]. Recommendation = [0.0, 1.2964], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.2964] = 113.2585, sampling [0.0, 1.3327]. Recommendation = [0.0, 1.2964], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.2964] = 113.2585, sampling [0.0, 1.3266]. Recommendation = [0.0, 1.2964], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.2964] = 113.2585, sampling [0.0, 1.3450]. Recommendation = [0.0, 1.2964], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.2964] = 113.2585, sampling [0.0, 1.3044]. Recommendation = [0.0, 1.2964], Current Cost = 138.57, Rho = -1.230
(iter 5) [0.0, 1.2964] = 113.2585, sampling [0.0, 1.2932]. Recommendation = [0.0, 1.2964], Current Cost = 150.12, Rho = -1.230
(iter 13) [0.0, 1.2932] = 113.2597, sampling [0.0, 1.2905]. Recommendation = [0.0, 1.2932], Current Cost = 161.66, Rho = -1.230
(iter 14) [0.0, 1.2905] = 113.2609, sampling [0.0, 1.2863]. Recommendation = [0.0, 1.2905], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 1.2863] = 113.2625, sampling [0.0, 1.2817]. Recommendation = [0.0, 1.2863], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 1.2817] = 113.2644, sampling [0.0, 1.2761]. Recommendation = [0.0, 1.2817], Current Cost = 196.31, Rho = -1.230
(iter 17) [0.0, 1.2761] = 113.2663, sampling [0.0, 1.2723]. Recommendation = [0.0, 1.2761], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 1.2723] = 113.2679, sampling [0.0, 1.2710]. Recommendation = [0.0, 1.2723], Current Cost = 219.40, Rho = -1.230
(iter 19) [0.0, 1.2710] = 113.2682, sampling [0.0, 1.2646]. Recommendation = [0.0, 1.2710], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.2646] = 113.2708, sampling [0.0, 1.2620]. Recommendation = [0.0, 1.2646], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 1.2620] = 113.2719, sampling [0.0, 1.2571]. Recommendation = [0.0, 1.2620], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 1.2571] = 113.2733, sampling [0.0, 1.2535]. Recommendation = [0.0, 1.2571], Current Cost = 265.59, Rho = -1.230
(iter 23) [0.0, 1.2535] = 113.2747, sampling [0.0, 1.2501]. Recommendation = [0.0, 1.2535], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.2501] = 113.2757, sampling [0.0, 1.2480]. Recommendation = [0.0, 1.2501], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.2480] = 113.2767, sampling [0.0, 1.2438]. Recommendation = [0.0, 1.2480], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.2438] = 113.2781, sampling [0.0, 1.2384]. Recommendation = [0.0, 1.2438], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.2384] = 113.2797, sampling [0.0, 1.2323]. Recommendation = [0.0, 1.2384], Current Cost = 323.33, Rho = -1.230
(iter 28) [0.0, 1.2323] = 113.2816, sampling [0.0, 1.2308]. Recommendation = [0.0, 1.2323], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.2308] = 113.2822, sampling [0.0, 1.2241]. Recommendation = [0.0, 1.2308], Current Cost = 346.42, Rho = -1.230
(iter 30) [0.0, 1.2241] = 113.2840, sampling [0.0, 1.2189]. Recommendation = [0.0, 1.2241], Current Cost = 357.97, Rho = -1.230
