(iter 5) [0.0, 1.0313] = 113.2727, sampling [0.0, 1.0877]. Recommendation = [0.0, 1.0313], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.0877] = 113.2952, sampling [0.0, 1.0633]. Recommendation = [0.0, 1.0877], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.0877] = 113.2952, sampling [0.0, 1.1496]. Recommendation = [0.0, 1.0877], Current Cost = 80.83, Rho = -1.230
(iter 7) [0.0, 1.1496] = 113.2987, sampling [0.0, 1.1184]. Recommendation = [0.0, 1.1496], Current Cost = 92.38, Rho = -1.230
(iter 8) [0.0, 1.1184] = 113.2992, sampling [0.0, 1.2231]. Recommendation = [0.0, 1.1184], Current Cost = 103.93, Rho = -1.230
(iter 8) [0.0, 1.1184] = 113.2992, sampling [0.0, 1.1858]. Recommendation = [0.0, 1.1184], Current Cost = 115.47, Rho = -1.230
(iter 8) [0.0, 1.1184] = 113.2992, sampling [0.0, 1.3163]. Recommendation = [0.0, 1.1184], Current Cost = 127.02, Rho = -1.230
(iter 8) [0.0, 1.1184] = 113.2992, sampling [0.0, 1.2676]. Recommendation = [0.0, 1.1184], Current Cost = 138.57, Rho = -1.230
(iter 8) [0.0, 1.1184] = 113.2992, sampling [0.0, 1.4280]. Recommendation = [0.0, 1.1184], Current Cost = 150.12, Rho = -1.230
(iter 8) [0.0, 1.1184] = 113.2992, sampling [0.0, 1.3671]. Recommendation = [0.0, 1.1184], Current Cost = 161.66, Rho = -1.230
(iter 8) [0.0, 1.1184] = 113.2992, sampling [0.0, 1.5200]. Recommendation = [0.0, 1.1184], Current Cost = 173.21, Rho = -1.230
(iter 8) [0.0, 1.1184] = 113.2992, sampling [0.0, 1.1659]. Recommendation = [0.0, 1.1184], Current Cost = 184.76, Rho = -1.230
(iter 8) [0.0, 1.1184] = 113.2992, sampling [0.0, 1.1333]. Recommendation = [0.0, 1.1184], Current Cost = 196.31, Rho = -1.230
(iter 17) [0.0, 1.1333] = 113.2995, sampling [0.0, 1.2032]. Recommendation = [0.0, 1.1333], Current Cost = 207.85, Rho = -1.230
