(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2652]. Recommendation = [0.0, 1.2405], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2513]. Recommendation = [0.0, 1.2405], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2996]. Recommendation = [0.0, 1.2405], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2800]. Recommendation = [0.0, 1.2405], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.3448]. Recommendation = [0.0, 1.2405], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.3192]. Recommendation = [0.0, 1.2405], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.4007]. Recommendation = [0.0, 1.2405], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2468]. Recommendation = [0.0, 1.2405], Current Cost = 138.57, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2593]. Recommendation = [0.0, 1.2405], Current Cost = 150.12, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2708]. Recommendation = [0.0, 1.2405], Current Cost = 161.66, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2895]. Recommendation = [0.0, 1.2405], Current Cost = 173.21, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.3719]. Recommendation = [0.0, 1.2405], Current Cost = 184.76, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.4603]. Recommendation = [0.0, 1.2405], Current Cost = 196.31, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2546]. Recommendation = [0.0, 1.2405], Current Cost = 207.85, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.3088]. Recommendation = [0.0, 1.2405], Current Cost = 219.40, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.3297]. Recommendation = [0.0, 1.2405], Current Cost = 230.95, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2744]. Recommendation = [0.0, 1.2405], Current Cost = 242.50, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2848]. Recommendation = [0.0, 1.2405], Current Cost = 254.04, Rho = -1.230
(iter 5) [0.0, 1.2405] = 113.2790, sampling [0.0, 1.2361]. Recommendation = [0.0, 1.2405], Current Cost = 265.59, Rho = -1.230
(iter 23) [0.0, 1.2361] = 113.2803, sampling [0.0, 1.2340]. Recommendation = [0.0, 1.2361], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.2340] = 113.2813, sampling [0.0, 1.2309]. Recommendation = [0.0, 1.2340], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.2309] = 113.2822, sampling [0.0, 1.2245]. Recommendation = [0.0, 1.2309], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.2245] = 113.2840, sampling [0.0, 1.2228]. Recommendation = [0.0, 1.2245], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.2228] = 113.2846, sampling [0.0, 1.2175]. Recommendation = [0.0, 1.2228], Current Cost = 323.33, Rho = -1.230
(iter 28) [0.0, 1.2175] = 113.2860, sampling [0.0, 1.2156]. Recommendation = [0.0, 1.2175], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.2156] = 113.2865, sampling [0.0, 1.2105]. Recommendation = [0.0, 1.2156], Current Cost = 346.42, Rho = -1.230
(iter 30) [0.0, 1.2105] = 113.2879, sampling [0.0, 1.2054]. Recommendation = [0.0, 1.2105], Current Cost = 357.97, Rho = -1.230
(iter 31) [0.0, 1.2054] = 113.2892, sampling [0.0, 1.2023]. Recommendation = [0.0, 1.2054], Current Cost = 369.52, Rho = -1.230
(iter 32) [0.0, 1.2023] = 113.2899, sampling [0.0, 1.1968]. Recommendation = [0.0, 1.2023], Current Cost = 381.07, Rho = -1.230
