(iter 5) [0.0, 0.9604] = 113.2038, sampling [0.0, 0.9598]. Recommendation = [0.0, 0.9604], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 0.9604] = 113.2038, sampling [0.0, 0.9555]. Recommendation = [0.0, 0.9604], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 0.9604] = 113.2038, sampling [0.0, 0.9665]. Recommendation = [0.0, 0.9604], Current Cost = 80.83, Rho = -1.230
(iter 7) [0.0, 0.9665] = 113.2118, sampling [0.0, 0.9687]. Recommendation = [0.0, 0.9665], Current Cost = 92.38, Rho = -1.230
(iter 8) [0.0, 0.9687] = 113.2144, sampling [0.0, 0.9753]. Recommendation = [0.0, 0.9687], Current Cost = 103.93, Rho = -1.230
(iter 9) [0.0, 0.9753] = 113.2231, sampling [0.0, 0.9787]. Recommendation = [0.0, 0.9753], Current Cost = 115.47, Rho = -1.230
(iter 10) [0.0, 0.9787] = 113.2266, sampling [0.0, 0.9824]. Recommendation = [0.0, 0.9787], Current Cost = 127.02, Rho = -1.230
(iter 11) [0.0, 0.9824] = 113.2311, sampling [0.0, 0.9844]. Recommendation = [0.0, 0.9824], Current Cost = 138.57, Rho = -1.230
(iter 12) [0.0, 0.9844] = 113.2333, sampling [0.0, 0.9891]. Recommendation = [0.0, 0.9844], Current Cost = 150.12, Rho = -1.230
(iter 13) [0.0, 0.9891] = 113.2386, sampling [0.0, 0.9929]. Recommendation = [0.0, 0.9891], Current Cost = 161.66, Rho = -1.230
(iter 14) [0.0, 0.9929] = 113.2416, sampling [0.0, 0.9973]. Recommendation = [0.0, 0.9929], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 0.9973] = 113.2464, sampling [0.0, 1.0038]. Recommendation = [0.0, 0.9973], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 1.0038] = 113.2519, sampling [0.0, 1.0058]. Recommendation = [0.0, 1.0038], Current Cost = 196.31, Rho = -1.230
(iter 17) [0.0, 1.0058] = 113.2536, sampling [0.0, 1.0098]. Recommendation = [0.0, 1.0058], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 1.0098] = 113.2570, sampling [0.0, 1.0141]. Recommendation = [0.0, 1.0098], Current Cost = 219.40, Rho = -1.230
(iter 19) [0.0, 1.0141] = 113.2609, sampling [0.0, 1.0186]. Recommendation = [0.0, 1.0141], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.0186] = 113.2639, sampling [0.0, 1.0214]. Recommendation = [0.0, 1.0186], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 1.0214] = 113.2661, sampling [0.0, 1.0274]. Recommendation = [0.0, 1.0214], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 1.0274] = 113.2701, sampling [0.0, 1.0300]. Recommendation = [0.0, 1.0274], Current Cost = 265.59, Rho = -1.230
(iter 23) [0.0, 1.0300] = 113.2714, sampling [0.0, 1.0353]. Recommendation = [0.0, 1.0300], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.0353] = 113.2750, sampling [0.0, 1.0368]. Recommendation = [0.0, 1.0353], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.0368] = 113.2756, sampling [0.0, 1.0405]. Recommendation = [0.0, 1.0368], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.0405] = 113.2778, sampling [0.0, 1.0459]. Recommendation = [0.0, 1.0405], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.0459] = 113.2804, sampling [0.0, 1.0500]. Recommendation = [0.0, 1.0459], Current Cost = 323.33, Rho = -1.230
(iter 28) [0.0, 1.0500] = 113.2824, sampling [0.0, 1.0531]. Recommendation = [0.0, 1.0500], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.0531] = 113.2842, sampling [0.0, 1.0566]. Recommendation = [0.0, 1.0531], Current Cost = 346.42, Rho = -1.230
(iter 30) [0.0, 1.0566] = 113.2855, sampling [0.0, 1.0635]. Recommendation = [0.0, 1.0566], Current Cost = 357.97, Rho = -1.230
(iter 31) [0.0, 1.0635] = 113.2882, sampling [0.0, 1.0652]. Recommendation = [0.0, 1.0635], Current Cost = 369.52, Rho = -1.230
(iter 32) [0.0, 1.0652] = 113.2890, sampling [0.0, 1.0702]. Recommendation = [0.0, 1.0652], Current Cost = 381.07, Rho = -1.230
(iter 33) [0.0, 1.0702] = 113.2906, sampling [0.0, 1.0750]. Recommendation = [0.0, 1.0702], Current Cost = 392.61, Rho = -1.230
(iter 34) [0.0, 1.0750] = 113.2919, sampling [0.0, 1.0782]. Recommendation = [0.0, 1.0750], Current Cost = 404.16, Rho = -1.230
(iter 35) [0.0, 1.0782] = 113.2930, sampling [0.0, 1.0829]. Recommendation = [0.0, 1.0782], Current Cost = 415.71, Rho = -1.230
(iter 36) [0.0, 1.0829] = 113.2940, sampling [0.0, 1.0847]. Recommendation = [0.0, 1.0829], Current Cost = 427.26, Rho = -1.230
(iter 37) [0.0, 1.0847] = 113.2945, sampling [0.0, 1.0917]. Recommendation = [0.0, 1.0847], Current Cost = 438.80, Rho = -1.230
(iter 38) [0.0, 1.0917] = 113.2960, sampling [0.0, 1.0949]. Recommendation = [0.0, 1.0917], Current Cost = 450.35, Rho = -1.230
(iter 39) [0.0, 1.0949] = 113.2966, sampling [0.0, 1.0996]. Recommendation = [0.0, 1.0949], Current Cost = 461.90, Rho = -1.230
(iter 40) [0.0, 1.0996] = 113.2974, sampling [0.0, 1.1037]. Recommendation = [0.0, 1.0996], Current Cost = 473.45, Rho = -1.230
(iter 41) [0.0, 1.1037] = 113.2979, sampling [0.0, 1.1068]. Recommendation = [0.0, 1.1037], Current Cost = 484.99, Rho = -1.230
(iter 42) [0.0, 1.1068] = 113.2983, sampling [0.0, 1.1098]. Recommendation = [0.0, 1.1068], Current Cost = 496.54, Rho = -1.230
(iter 43) [0.0, 1.1098] = 113.2986, sampling [0.0, 1.1133]. Recommendation = [0.0, 1.1098], Current Cost = 508.09, Rho = -1.230
(iter 44) [0.0, 1.1133] = 113.2989, sampling [0.0, 1.1191]. Recommendation = [0.0, 1.1133], Current Cost = 519.64, Rho = -1.230
(iter 45) [0.0, 1.1191] = 113.2993, sampling [0.0, 1.1218]. Recommendation = [0.0, 1.1191], Current Cost = 531.18, Rho = -1.230
(iter 46) [0.0, 1.1218] = 113.2994, sampling [0.0, 1.1271]. Recommendation = [0.0, 1.1191], Current Cost = 542.73, Rho = -1.230
(iter 47) [0.0, 1.1271] = 113.2995, sampling [0.0, 1.1294]. Recommendation = [0.0, 1.1218], Current Cost = 554.28, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.1353]. Recommendation = [0.0, 1.1271], Current Cost = 565.83, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.1376]. Recommendation = [0.0, 1.1294], Current Cost = 577.37, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.1439]. Recommendation = [0.0, 1.1294], Current Cost = 588.92, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.1462]. Recommendation = [0.0, 1.1294], Current Cost = 600.47, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.1493]. Recommendation = [0.0, 1.1294], Current Cost = 612.02, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.1538]. Recommendation = [0.0, 1.1294], Current Cost = 623.56, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.1568]. Recommendation = [0.0, 1.1294], Current Cost = 635.11, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.1608]. Recommendation = [0.0, 1.1294], Current Cost = 646.66, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.1676]. Recommendation = [0.0, 1.1294], Current Cost = 658.21, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.1702]. Recommendation = [0.0, 1.1294], Current Cost = 669.75, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.1758]. Recommendation = [0.0, 1.1294], Current Cost = 681.30, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.1781]. Recommendation = [0.0, 1.1294], Current Cost = 692.85, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.1835]. Recommendation = [0.0, 1.1294], Current Cost = 704.40, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.1890]. Recommendation = [0.0, 1.1294], Current Cost = 715.94, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.1848]. Recommendation = [0.0, 1.1294], Current Cost = 727.49, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.1936]. Recommendation = [0.0, 1.1294], Current Cost = 739.04, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.1972]. Recommendation = [0.0, 1.1294], Current Cost = 750.59, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2006]. Recommendation = [0.0, 1.1294], Current Cost = 762.13, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2059]. Recommendation = [0.0, 1.1294], Current Cost = 773.68, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2114]. Recommendation = [0.0, 1.1294], Current Cost = 785.23, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2179]. Recommendation = [0.0, 1.1294], Current Cost = 796.78, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2261]. Recommendation = [0.0, 1.1294], Current Cost = 808.32, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2139]. Recommendation = [0.0, 1.1294], Current Cost = 819.87, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2208]. Recommendation = [0.0, 1.1294], Current Cost = 831.42, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2370]. Recommendation = [0.0, 1.1294], Current Cost = 842.97, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2302]. Recommendation = [0.0, 1.1294], Current Cost = 854.51, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2516]. Recommendation = [0.0, 1.1294], Current Cost = 866.06, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2451]. Recommendation = [0.0, 1.1294], Current Cost = 877.61, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2648]. Recommendation = [0.0, 1.1294], Current Cost = 889.16, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2803]. Recommendation = [0.0, 1.1294], Current Cost = 900.70, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2408]. Recommendation = [0.0, 1.1294], Current Cost = 912.25, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2325]. Recommendation = [0.0, 1.1294], Current Cost = 923.80, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2567]. Recommendation = [0.0, 1.1294], Current Cost = 935.35, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.3032]. Recommendation = [0.0, 1.1294], Current Cost = 946.89, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2722]. Recommendation = [0.0, 1.1294], Current Cost = 958.44, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2908]. Recommendation = [0.0, 1.1294], Current Cost = 969.99, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.3347]. Recommendation = [0.0, 1.1294], Current Cost = 981.54, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.3170]. Recommendation = [0.0, 1.1294], Current Cost = 993.08, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.3727]. Recommendation = [0.0, 1.1294], Current Cost = 1004.63, Rho = -1.230
(iter 48) [0.0, 1.1294] = 113.2995, sampling [0.0, 1.2615]. Recommendation = [0.0, 1.1294], Current Cost = 1016.18, Rho = -1.230
