(iter 10) [0.0, 1.3699] = 113.2272, sampling [1.0, 1.3612]. Recommendation = [0.0, 1.3699], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 1.3699] = 113.2272, sampling [1.0, 1.3664]. Recommendation = [0.0, 1.3699], Current Cost = 78.98, Rho = 1.000
(iter 10) [0.0, 1.3699] = 113.2272, sampling [1.0, 0.9830]. Recommendation = [0.0, 1.3699], Current Cost = 82.51, Rho = 1.000
(iter 10) [0.0, 1.3699] = 113.2272, sampling [1.0, 1.3744]. Recommendation = [0.0, 1.3699], Current Cost = 86.05, Rho = 1.000
(iter 10) [0.0, 1.3699] = 113.2272, sampling [1.0, 1.3491]. Recommendation = [0.0, 1.3699], Current Cost = 89.59, Rho = 1.000
(iter 10) [0.0, 1.3699] = 113.2272, sampling [0.0, 1.3544]. Recommendation = [0.0, 1.3699], Current Cost = 93.13, Rho = 1.000
(iter 15) [0.0, 1.3544] = 113.2339, sampling [1.0, 1.3544]. Recommendation = [0.0, 1.3544], Current Cost = 104.68, Rho = 1.000
(iter 15) [0.0, 1.3544] = 113.2339, sampling [1.0, 1.3585]. Recommendation = [0.0, 1.3544], Current Cost = 108.22, Rho = 1.000
(iter 15) [0.0, 1.3544] = 113.2339, sampling [1.0, 1.3403]. Recommendation = [0.0, 1.3544], Current Cost = 111.76, Rho = 1.000
(iter 15) [0.0, 1.3544] = 113.2339, sampling [1.0, 1.3471]. Recommendation = [0.0, 1.3544], Current Cost = 115.30, Rho = 1.000
(iter 15) [0.0, 1.3544] = 113.2339, sampling [1.0, 1.3282]. Recommendation = [0.0, 1.3544], Current Cost = 118.84, Rho = 1.000
(iter 15) [0.0, 1.3544] = 113.2339, sampling [0.0, 1.3335]. Recommendation = [0.0, 1.3544], Current Cost = 122.38, Rho = 1.000
(iter 21) [0.0, 1.3335] = 113.2431, sampling [1.0, 1.3335]. Recommendation = [0.0, 1.3335], Current Cost = 133.93, Rho = 1.000
(iter 21) [0.0, 1.3335] = 113.2431, sampling [1.0, 1.3368]. Recommendation = [0.0, 1.3335], Current Cost = 137.47, Rho = 1.000
(iter 21) [0.0, 1.3335] = 113.2431, sampling [1.0, 1.3188]. Recommendation = [0.0, 1.3335], Current Cost = 141.01, Rho = 1.000
(iter 21) [0.0, 1.3335] = 113.2431, sampling [1.0, 1.3238]. Recommendation = [0.0, 1.3335], Current Cost = 144.55, Rho = 1.000
(iter 21) [0.0, 1.3335] = 113.2431, sampling [1.0, 1.3069]. Recommendation = [0.0, 1.3335], Current Cost = 148.09, Rho = 1.000
(iter 21) [0.0, 1.3335] = 113.2431, sampling [0.0, 1.3119]. Recommendation = [0.0, 1.3335], Current Cost = 151.63, Rho = 1.000
(iter 27) [0.0, 1.3119] = 113.2524, sampling [1.0, 1.3119]. Recommendation = [0.0, 1.3119], Current Cost = 163.17, Rho = 1.000
(iter 27) [0.0, 1.3119] = 113.2524, sampling [1.0, 1.3156]. Recommendation = [0.0, 1.3119], Current Cost = 166.71, Rho = 1.000
(iter 27) [0.0, 1.3119] = 113.2524, sampling [1.0, 1.2991]. Recommendation = [0.0, 1.3119], Current Cost = 170.25, Rho = 1.000
(iter 27) [0.0, 1.3119] = 113.2524, sampling [1.0, 1.2874]. Recommendation = [0.0, 1.3119], Current Cost = 173.79, Rho = 1.000
