(iter 10) [0.0, 1.2442] = 113.2777, sampling [1.0, 1.2802]. Recommendation = [0.0, 1.2442], Current Cost = 75.44, Rho = 0.994
(iter 10) [0.0, 1.2442] = 113.2777, sampling [1.0, 1.2598]. Recommendation = [0.0, 1.2442], Current Cost = 78.98, Rho = 0.994
(iter 10) [0.0, 1.2442] = 113.2777, sampling [1.0, 1.3139]. Recommendation = [0.0, 1.2442], Current Cost = 82.51, Rho = 0.994
(iter 10) [0.0, 1.2442] = 113.2777, sampling [1.0, 1.2512]. Recommendation = [0.0, 1.2442], Current Cost = 86.05, Rho = 0.994
(iter 10) [0.0, 1.2442] = 113.2777, sampling [1.0, 1.2683]. Recommendation = [0.0, 1.2442], Current Cost = 89.59, Rho = 0.994
(iter 10) [0.0, 1.2442] = 113.2777, sampling [1.0, 1.2971]. Recommendation = [0.0, 1.2442], Current Cost = 93.13, Rho = 0.994
(iter 10) [0.0, 1.2442] = 113.2777, sampling [1.0, 1.3379]. Recommendation = [0.0, 1.2442], Current Cost = 96.67, Rho = 0.994
(iter 10) [0.0, 1.2442] = 113.2777, sampling [1.0, 1.2559]. Recommendation = [0.0, 1.2442], Current Cost = 100.21, Rho = 0.994
(iter 10) [0.0, 1.2442] = 113.2777, sampling [1.0, 1.2873]. Recommendation = [0.0, 1.2442], Current Cost = 103.75, Rho = 0.994
(iter 10) [0.0, 1.2442] = 113.2777, sampling [1.0, 1.2747]. Recommendation = [0.0, 1.2442], Current Cost = 107.29, Rho = 0.994
(iter 10) [0.0, 1.2442] = 113.2777, sampling [1.0, 1.2619]. Recommendation = [0.0, 1.2442], Current Cost = 110.83, Rho = 0.994
(iter 10) [0.0, 1.2442] = 113.2777, sampling [1.0, 1.3559]. Recommendation = [0.0, 1.2442], Current Cost = 114.37, Rho = 0.994
(iter 10) [0.0, 1.2442] = 113.2777, sampling [1.0, 1.3057]. Recommendation = [0.0, 1.2442], Current Cost = 117.91, Rho = 0.994
