(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.2607]. Recommendation = [0.0, 1.2099], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.2350]. Recommendation = [0.0, 1.2099], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.3268]. Recommendation = [0.0, 1.2099], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.2881]. Recommendation = [0.0, 1.2099], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.3935]. Recommendation = [0.0, 1.2099], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.2212]. Recommendation = [0.0, 1.2099], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.2456]. Recommendation = [0.0, 1.2099], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.3589]. Recommendation = [0.0, 1.2099], Current Cost = 138.57, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.2724]. Recommendation = [0.0, 1.2099], Current Cost = 150.12, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.3048]. Recommendation = [0.0, 1.2099], Current Cost = 161.66, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.2274]. Recommendation = [0.0, 1.2099], Current Cost = 173.21, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.2149]. Recommendation = [0.0, 1.2099], Current Cost = 184.76, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.4450]. Recommendation = [0.0, 1.2099], Current Cost = 196.31, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.2520]. Recommendation = [0.0, 1.2099], Current Cost = 207.85, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.2406]. Recommendation = [0.0, 1.2099], Current Cost = 219.40, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.2188]. Recommendation = [0.0, 1.2099], Current Cost = 230.95, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.3415]. Recommendation = [0.0, 1.2099], Current Cost = 242.50, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.2811]. Recommendation = [0.0, 1.2099], Current Cost = 254.04, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.3163]. Recommendation = [0.0, 1.2099], Current Cost = 265.59, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.2291]. Recommendation = [0.0, 1.2099], Current Cost = 277.14, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.2975]. Recommendation = [0.0, 1.2099], Current Cost = 288.69, Rho = -1.230
(iter 5) [0.0, 1.2099] = 113.2881, sampling [0.0, 1.2643]. Recommendation = [0.0, 1.2099], Current Cost = 300.23, Rho = -1.230
