(iter 5) [0.0, 0.9598] = 113.2024, sampling [0.0, 0.9613]. Recommendation = [0.0, 0.9598], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 0.9613] = 113.2052, sampling [0.0, 0.9673]. Recommendation = [0.0, 0.9613], Current Cost = 69.28, Rho = -1.230
(iter 6) [0.0, 0.9673] = 113.2131, sampling [0.0, 0.9701]. Recommendation = [0.0, 0.9673], Current Cost = 80.83, Rho = -1.230
(iter 7) [0.0, 0.9701] = 113.2170, sampling [0.0, 0.9752]. Recommendation = [0.0, 0.9701], Current Cost = 92.38, Rho = -1.230
(iter 8) [0.0, 0.9752] = 113.2231, sampling [0.0, 0.9792]. Recommendation = [0.0, 0.9752], Current Cost = 103.93, Rho = -1.230
(iter 9) [0.0, 0.9792] = 113.2277, sampling [0.0, 0.9808]. Recommendation = [0.0, 0.9792], Current Cost = 115.47, Rho = -1.230
(iter 10) [0.0, 0.9808] = 113.2289, sampling [0.0, 0.9866]. Recommendation = [0.0, 0.9808], Current Cost = 127.02, Rho = -1.230
(iter 11) [0.0, 0.9866] = 113.2355, sampling [0.0, 0.9915]. Recommendation = [0.0, 0.9866], Current Cost = 138.57, Rho = -1.230
(iter 12) [0.0, 0.9915] = 113.2406, sampling [0.0, 0.9936]. Recommendation = [0.0, 0.9915], Current Cost = 150.12, Rho = -1.230
(iter 13) [0.0, 0.9936] = 113.2426, sampling [0.0, 0.9975]. Recommendation = [0.0, 0.9936], Current Cost = 161.66, Rho = -1.230
(iter 14) [0.0, 0.9975] = 113.2464, sampling [0.0, 1.0025]. Recommendation = [0.0, 0.9975], Current Cost = 173.21, Rho = -1.230
(iter 15) [0.0, 1.0025] = 113.2510, sampling [0.0, 1.0067]. Recommendation = [0.0, 1.0025], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 1.0067] = 113.2545, sampling [0.0, 1.0085]. Recommendation = [0.0, 1.0067], Current Cost = 196.31, Rho = -1.230
(iter 17) [0.0, 1.0085] = 113.2562, sampling [0.0, 1.0159]. Recommendation = [0.0, 1.0085], Current Cost = 207.85, Rho = -1.230
(iter 18) [0.0, 1.0159] = 113.2617, sampling [0.0, 1.0187]. Recommendation = [0.0, 1.0159], Current Cost = 219.40, Rho = -1.230
(iter 19) [0.0, 1.0187] = 113.2639, sampling [0.0, 1.0222]. Recommendation = [0.0, 1.0187], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.0222] = 113.2668, sampling [0.0, 1.0277]. Recommendation = [0.0, 1.0222], Current Cost = 242.50, Rho = -1.230
(iter 21) [0.0, 1.0277] = 113.2701, sampling [0.0, 1.0309]. Recommendation = [0.0, 1.0277], Current Cost = 254.04, Rho = -1.230
(iter 22) [0.0, 1.0309] = 113.2720, sampling [0.0, 1.0354]. Recommendation = [0.0, 1.0309], Current Cost = 265.59, Rho = -1.230
(iter 23) [0.0, 1.0354] = 113.2750, sampling [0.0, 1.0384]. Recommendation = [0.0, 1.0354], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.0384] = 113.2768, sampling [0.0, 1.0438]. Recommendation = [0.0, 1.0384], Current Cost = 288.69, Rho = -1.230
