(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0221]. Recommendation = [0.0, 1.0266], Current Cost = 75.44, Rho = 0.938
(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0178]. Recommendation = [0.0, 1.0266], Current Cost = 78.98, Rho = 0.938
(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0303]. Recommendation = [0.0, 1.0266], Current Cost = 82.51, Rho = 0.938
(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0353]. Recommendation = [0.0, 1.0303], Current Cost = 86.05, Rho = 0.938
(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0370]. Recommendation = [0.0, 1.0353], Current Cost = 89.59, Rho = 0.938
(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0409]. Recommendation = [0.0, 1.0370], Current Cost = 93.13, Rho = 0.938
(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0441]. Recommendation = [0.0, 1.0409], Current Cost = 96.67, Rho = 0.938
(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0511]. Recommendation = [0.0, 1.0441], Current Cost = 100.21, Rho = 0.938
(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0537]. Recommendation = [0.0, 1.0511], Current Cost = 103.75, Rho = 0.938
(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0569]. Recommendation = [0.0, 1.0537], Current Cost = 107.29, Rho = 0.938
(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0623]. Recommendation = [0.0, 1.0569], Current Cost = 110.83, Rho = 0.938
(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0649]. Recommendation = [0.0, 1.0623], Current Cost = 114.37, Rho = 0.938
(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0696]. Recommendation = [0.0, 1.0649], Current Cost = 117.91, Rho = 0.938
(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0736]. Recommendation = [0.0, 1.0696], Current Cost = 121.45, Rho = 0.938
(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0793]. Recommendation = [0.0, 1.0736], Current Cost = 124.99, Rho = 0.938
(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0834]. Recommendation = [0.0, 1.0793], Current Cost = 128.53, Rho = 0.938
(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0875]. Recommendation = [0.0, 1.0834], Current Cost = 132.07, Rho = 0.938
(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0911]. Recommendation = [0.0, 1.0875], Current Cost = 135.61, Rho = 0.938
(iter 10) [0.0, 1.0266] = 113.2695, sampling [1.0, 1.0960]. Recommendation = [0.0, 1.0911], Current Cost = 139.15, Rho = 0.938
