(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.3315]. Recommendation = [0.0, 1.3385], Current Cost = 75.44, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.3346]. Recommendation = [0.0, 1.3315], Current Cost = 78.98, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.3242]. Recommendation = [0.0, 1.3315], Current Cost = 82.51, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.3175]. Recommendation = [0.0, 1.3242], Current Cost = 86.05, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.3117]. Recommendation = [0.0, 1.3175], Current Cost = 89.59, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.3008]. Recommendation = [0.0, 1.3117], Current Cost = 93.13, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.3078]. Recommendation = [0.0, 1.3008], Current Cost = 96.67, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.2941]. Recommendation = [0.0, 1.3008], Current Cost = 100.21, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.2846]. Recommendation = [0.0, 1.2941], Current Cost = 103.75, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.2756]. Recommendation = [0.0, 1.2846], Current Cost = 107.29, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.2795]. Recommendation = [0.0, 1.2756], Current Cost = 110.83, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.2671]. Recommendation = [0.0, 1.2756], Current Cost = 114.37, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.2571]. Recommendation = [0.0, 1.2671], Current Cost = 117.91, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.2442]. Recommendation = [0.0, 1.2571], Current Cost = 121.45, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.2510]. Recommendation = [0.0, 1.2442], Current Cost = 124.99, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.2339]. Recommendation = [0.0, 1.2442], Current Cost = 128.53, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.2392]. Recommendation = [0.0, 1.2339], Current Cost = 132.07, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.2228]. Recommendation = [0.0, 1.2339], Current Cost = 135.61, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.2274]. Recommendation = [0.0, 1.2228], Current Cost = 139.15, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.2100]. Recommendation = [0.0, 1.2228], Current Cost = 142.69, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.2151]. Recommendation = [0.0, 1.2100], Current Cost = 146.23, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.1989]. Recommendation = [0.0, 1.2100], Current Cost = 149.77, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.2046]. Recommendation = [0.0, 1.1989], Current Cost = 153.31, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.1863]. Recommendation = [0.0, 1.1989], Current Cost = 156.85, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.1910]. Recommendation = [0.0, 1.1863], Current Cost = 160.39, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.1745]. Recommendation = [0.0, 1.1863], Current Cost = 163.93, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.1601]. Recommendation = [0.0, 1.1745], Current Cost = 167.47, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.1656]. Recommendation = [0.0, 1.1601], Current Cost = 171.01, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.1452]. Recommendation = [0.0, 1.1601], Current Cost = 174.55, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.1525]. Recommendation = [0.0, 1.1452], Current Cost = 178.08, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.1309]. Recommendation = [0.0, 1.1452], Current Cost = 181.62, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.1385]. Recommendation = [0.0, 1.1309], Current Cost = 185.16, Rho = 0.986
(iter 10) [0.0, 1.3385] = 113.2409, sampling [1.0, 1.1189]. Recommendation = [0.0, 1.1309], Current Cost = 188.70, Rho = 0.986
