(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.2179]. Recommendation = [0.0, 1.1243], Current Cost = 75.44, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.1690]. Recommendation = [0.0, 1.1243], Current Cost = 78.98, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.2972]. Recommendation = [0.0, 1.1243], Current Cost = 82.51, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.2544]. Recommendation = [0.0, 1.1243], Current Cost = 86.05, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.1444]. Recommendation = [0.0, 1.1243], Current Cost = 89.59, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.1931]. Recommendation = [0.0, 1.1243], Current Cost = 93.13, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.3499]. Recommendation = [0.0, 1.1243], Current Cost = 96.67, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.1573]. Recommendation = [0.0, 1.1243], Current Cost = 100.21, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.2348]. Recommendation = [0.0, 1.1243], Current Cost = 103.75, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.1814]. Recommendation = [0.0, 1.1243], Current Cost = 107.29, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.5270]. Recommendation = [0.0, 1.1243], Current Cost = 110.83, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.2722]. Recommendation = [0.0, 1.1243], Current Cost = 114.37, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.1322]. Recommendation = [0.0, 1.1243], Current Cost = 117.91, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.2031]. Recommendation = [0.0, 1.1322], Current Cost = 121.45, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.3227]. Recommendation = [0.0, 1.1322], Current Cost = 124.99, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.3814]. Recommendation = [0.0, 1.1322], Current Cost = 128.53, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.1501]. Recommendation = [0.0, 1.1322], Current Cost = 132.07, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.4676]. Recommendation = [0.0, 1.1322], Current Cost = 135.61, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.1385]. Recommendation = [0.0, 1.1322], Current Cost = 139.15, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.6150]. Recommendation = [0.0, 1.1322], Current Cost = 142.69, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.1638]. Recommendation = [0.0, 1.1322], Current Cost = 146.23, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.1740]. Recommendation = [0.0, 1.1322], Current Cost = 149.77, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.2439]. Recommendation = [0.0, 1.1322], Current Cost = 153.31, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.2272]. Recommendation = [0.0, 1.1322], Current Cost = 156.85, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.2085]. Recommendation = [0.0, 1.1322], Current Cost = 160.39, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.1855]. Recommendation = [0.0, 1.1322], Current Cost = 163.93, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.2857]. Recommendation = [0.0, 1.1322], Current Cost = 167.47, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.1286]. Recommendation = [0.0, 1.1322], Current Cost = 171.01, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.1539]. Recommendation = [0.0, 1.1322], Current Cost = 174.55, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.1992]. Recommendation = [0.0, 1.1322], Current Cost = 178.08, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.2610]. Recommendation = [0.0, 1.1322], Current Cost = 181.62, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.3118]. Recommendation = [0.0, 1.1322], Current Cost = 185.16, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.2141]. Recommendation = [0.0, 1.1322], Current Cost = 188.70, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.3351]. Recommendation = [0.0, 1.1322], Current Cost = 192.24, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.1401]. Recommendation = [0.0, 1.1322], Current Cost = 195.78, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.2231]. Recommendation = [0.0, 1.1322], Current Cost = 199.32, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.1909]. Recommendation = [0.0, 1.1322], Current Cost = 202.86, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.4019]. Recommendation = [0.0, 1.1322], Current Cost = 206.40, Rho = 0.993
(iter 10) [0.0, 1.1243] = 113.2995, sampling [1.0, 1.3640]. Recommendation = [0.0, 1.1322], Current Cost = 209.94, Rho = 0.993
