(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0743]. Recommendation = [0.0, 1.0240], Current Cost = 75.44, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0542]. Recommendation = [0.0, 1.0743], Current Cost = 78.98, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1296]. Recommendation = [0.0, 1.0743], Current Cost = 82.51, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1016]. Recommendation = [0.0, 1.1296], Current Cost = 86.05, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1956]. Recommendation = [0.0, 1.1296], Current Cost = 89.59, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1638]. Recommendation = [0.0, 1.1296], Current Cost = 93.13, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2756]. Recommendation = [0.0, 1.1296], Current Cost = 96.67, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2320]. Recommendation = [0.0, 1.1296], Current Cost = 100.21, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.3700]. Recommendation = [0.0, 1.1296], Current Cost = 103.75, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.3177]. Recommendation = [0.0, 1.1296], Current Cost = 107.29, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1479]. Recommendation = [0.0, 1.1296], Current Cost = 110.83, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.4528]. Recommendation = [0.0, 1.1296], Current Cost = 114.37, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1790]. Recommendation = [0.0, 1.1296], Current Cost = 117.91, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1146]. Recommendation = [0.0, 1.1296], Current Cost = 121.45, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2133]. Recommendation = [0.0, 1.1296], Current Cost = 124.99, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0888]. Recommendation = [0.0, 1.1296], Current Cost = 128.53, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2516]. Recommendation = [0.0, 1.1296], Current Cost = 132.07, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1377]. Recommendation = [0.0, 1.1296], Current Cost = 135.61, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0394]. Recommendation = [0.0, 1.1296], Current Cost = 139.15, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2948]. Recommendation = [0.0, 1.1296], Current Cost = 142.69, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.4055]. Recommendation = [0.0, 1.1296], Current Cost = 146.23, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1207]. Recommendation = [0.0, 1.1296], Current Cost = 149.77, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0663]. Recommendation = [0.0, 1.1296], Current Cost = 153.31, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1534]. Recommendation = [0.0, 1.1296], Current Cost = 156.85, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1869]. Recommendation = [0.0, 1.1296], Current Cost = 160.39, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.3404]. Recommendation = [0.0, 1.1296], Current Cost = 163.93, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.5065]. Recommendation = [0.0, 1.1296], Current Cost = 167.47, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1731]. Recommendation = [0.0, 1.1296], Current Cost = 171.01, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2044]. Recommendation = [0.0, 1.1296], Current Cost = 174.55, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1099]. Recommendation = [0.0, 1.1296], Current Cost = 178.08, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0808]. Recommendation = [0.0, 1.1296], Current Cost = 181.62, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0939]. Recommendation = [0.0, 1.1296], Current Cost = 185.16, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2212]. Recommendation = [0.0, 1.1296], Current Cost = 188.70, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2620]. Recommendation = [0.0, 1.1296], Current Cost = 192.24, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.7002]. Recommendation = [0.0, 1.1296], Current Cost = 195.78, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1589]. Recommendation = [0.0, 1.1296], Current Cost = 199.32, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2432]. Recommendation = [0.0, 1.1296], Current Cost = 202.86, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1412]. Recommendation = [0.0, 1.1296], Current Cost = 206.40, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1340]. Recommendation = [0.0, 1.1296], Current Cost = 209.94, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1692]. Recommendation = [0.0, 1.1296], Current Cost = 213.48, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0478]. Recommendation = [0.0, 1.1296], Current Cost = 217.02, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0606]. Recommendation = [0.0, 1.1296], Current Cost = 220.56, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1047]. Recommendation = [0.0, 1.1296], Current Cost = 224.10, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1271]. Recommendation = [0.0, 1.1296], Current Cost = 227.64, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0979]. Recommendation = [0.0, 1.1296], Current Cost = 231.18, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1903]. Recommendation = [0.0, 1.1296], Current Cost = 234.72, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0861]. Recommendation = [0.0, 1.1296], Current Cost = 238.26, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1838]. Recommendation = [0.0, 1.1296], Current Cost = 241.80, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0699]. Recommendation = [0.0, 1.1296], Current Cost = 245.34, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2009]. Recommendation = [0.0, 1.1296], Current Cost = 248.88, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2852]. Recommendation = [0.0, 1.1296], Current Cost = 252.42, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.3057]. Recommendation = [0.0, 1.1296], Current Cost = 255.96, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0300]. Recommendation = [0.0, 1.1296], Current Cost = 259.50, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2083]. Recommendation = [0.0, 1.1296], Current Cost = 263.04, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2276]. Recommendation = [0.0, 1.1296], Current Cost = 266.58, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.6314]. Recommendation = [0.0, 1.1296], Current Cost = 270.12, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.7962]. Recommendation = [0.0, 1.1296], Current Cost = 273.65, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2383]. Recommendation = [0.0, 1.1296], Current Cost = 277.19, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0784]. Recommendation = [0.0, 1.1296], Current Cost = 280.73, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.4271]. Recommendation = [0.0, 1.1296], Current Cost = 284.27, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.3548]. Recommendation = [0.0, 1.1296], Current Cost = 287.81, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.3867]. Recommendation = [0.0, 1.1296], Current Cost = 291.35, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1196]. Recommendation = [0.0, 1.1296], Current Cost = 294.89, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2675]. Recommendation = [0.0, 1.1296], Current Cost = 298.43, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.3305]. Recommendation = [0.0, 1.1296], Current Cost = 301.97, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.4792]. Recommendation = [0.0, 1.1296], Current Cost = 305.51, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.5386]. Recommendation = [0.0, 1.1296], Current Cost = 309.05, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1988]. Recommendation = [0.0, 1.1296], Current Cost = 312.59, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0344]. Recommendation = [0.0, 1.1296], Current Cost = 316.13, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2559]. Recommendation = [0.0, 1.1296], Current Cost = 319.67, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0583]. Recommendation = [0.0, 1.1296], Current Cost = 323.21, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2472]. Recommendation = [0.0, 1.1296], Current Cost = 326.75, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1486]. Recommendation = [0.0, 1.1296], Current Cost = 330.29, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0417]. Recommendation = [0.0, 1.1296], Current Cost = 333.83, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2342]. Recommendation = [0.0, 1.1296], Current Cost = 337.37, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2198]. Recommendation = [0.0, 1.1296], Current Cost = 340.91, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.1643]. Recommendation = [0.0, 1.1296], Current Cost = 344.45, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 2.0590]. Recommendation = [0.0, 1.1296], Current Cost = 347.99, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2713]. Recommendation = [0.0, 1.1296], Current Cost = 351.53, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.3109]. Recommendation = [0.0, 1.1296], Current Cost = 355.07, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2820]. Recommendation = [0.0, 1.1296], Current Cost = 358.61, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.3245]. Recommendation = [0.0, 1.1296], Current Cost = 362.15, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.3017]. Recommendation = [0.0, 1.1296], Current Cost = 365.69, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0490]. Recommendation = [0.0, 1.1296], Current Cost = 369.22, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0149]. Recommendation = [0.0, 1.1296], Current Cost = 372.76, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0190]. Recommendation = [0.0, 1.1296], Current Cost = 376.30, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2580]. Recommendation = [0.0, 1.1296], Current Cost = 379.84, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2880]. Recommendation = [0.0, 1.1296], Current Cost = 383.38, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.3469]. Recommendation = [0.0, 1.1296], Current Cost = 386.92, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0056]. Recommendation = [0.0, 1.1296], Current Cost = 390.46, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0094]. Recommendation = [0.0, 1.1296], Current Cost = 394.00, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.8543]. Recommendation = [0.0, 1.1296], Current Cost = 397.54, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.7455]. Recommendation = [0.0, 1.1296], Current Cost = 401.08, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.6024]. Recommendation = [0.0, 1.1296], Current Cost = 404.62, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.4379]. Recommendation = [0.0, 1.1296], Current Cost = 408.16, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.4158]. Recommendation = [0.0, 1.1296], Current Cost = 411.70, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.3639]. Recommendation = [0.0, 1.1296], Current Cost = 415.24, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.3962]. Recommendation = [0.0, 1.1296], Current Cost = 418.78, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 0.9993]. Recommendation = [0.0, 1.1296], Current Cost = 422.32, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.6633]. Recommendation = [0.0, 1.1296], Current Cost = 425.86, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.3762]. Recommendation = [0.0, 1.1296], Current Cost = 429.40, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 0.9904]. Recommendation = [0.0, 1.1296], Current Cost = 432.94, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 0.9937]. Recommendation = [0.0, 1.1296], Current Cost = 436.48, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.0217]. Recommendation = [0.0, 1.1296], Current Cost = 440.02, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.9801]. Recommendation = [0.0, 1.1296], Current Cost = 443.56, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.4676]. Recommendation = [0.0, 1.1296], Current Cost = 447.10, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 0.9806]. Recommendation = [0.0, 1.1296], Current Cost = 450.64, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 0.9862]. Recommendation = [0.0, 1.1296], Current Cost = 454.18, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.3349]. Recommendation = [0.0, 1.1296], Current Cost = 457.72, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 2.1623]. Recommendation = [0.0, 1.1296], Current Cost = 461.26, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [1.0, 1.2971]. Recommendation = [0.0, 1.1296], Current Cost = 464.79, Rho = 0.993
(iter 10) [0.0, 1.0240] = 113.2681, sampling [0.0, 1.1838]. Recommendation = [0.0, 1.1296], Current Cost = 468.33, Rho = 0.993
(iter 121) [0.0, 1.1838] = 113.2940, sampling [1.0, 1.5215]. Recommendation = [0.0, 1.1296], Current Cost = 479.88, Rho = 0.993
(iter 121) [0.0, 1.1838] = 113.2940, sampling [1.0, 1.5566]. Recommendation = [0.0, 1.1296], Current Cost = 483.42, Rho = 0.993
(iter 121) [0.0, 1.1838] = 113.2940, sampling [1.0, 1.0015]. Recommendation = [0.0, 1.1296], Current Cost = 486.96, Rho = 0.993
(iter 121) [0.0, 1.1838] = 113.2940, sampling [1.0, 0.9698]. Recommendation = [0.0, 1.1296], Current Cost = 490.50, Rho = 0.993
(iter 121) [0.0, 1.1838] = 113.2940, sampling [1.0, 0.9748]. Recommendation = [0.0, 1.1296], Current Cost = 494.04, Rho = 0.993
(iter 121) [0.0, 1.1838] = 113.2940, sampling [0.0, 1.1146]. Recommendation = [0.0, 1.1296], Current Cost = 497.58, Rho = 0.993
(iter 127) [0.0, 1.1146] = 113.2990, sampling [1.0, 1.4900]. Recommendation = [0.0, 1.1340], Current Cost = 509.13, Rho = 0.993
(iter 127) [0.0, 1.1146] = 113.2990, sampling [1.0, 1.3148]. Recommendation = [0.0, 1.1340], Current Cost = 512.67, Rho = 0.993
(iter 127) [0.0, 1.1146] = 113.2990, sampling [0.0, 1.2767]. Recommendation = [0.0, 1.1340], Current Cost = 516.21, Rho = 0.993
(iter 127) [0.0, 1.1146] = 113.2990, sampling [1.0, 1.3208]. Recommendation = [0.0, 1.1340], Current Cost = 527.75, Rho = 0.993
(iter 127) [0.0, 1.1146] = 113.2990, sampling [1.0, 0.9568]. Recommendation = [0.0, 1.1340], Current Cost = 531.29, Rho = 0.993
(iter 127) [0.0, 1.1146] = 113.2990, sampling [1.0, 0.9624]. Recommendation = [0.0, 1.1340], Current Cost = 534.83, Rho = 0.993
(iter 127) [0.0, 1.1146] = 113.2990, sampling [0.0, 1.1479]. Recommendation = [0.0, 1.1340], Current Cost = 538.37, Rho = 0.993
(iter 127) [0.0, 1.1146] = 113.2990, sampling [0.0, 1.0861]. Recommendation = [0.0, 1.1340], Current Cost = 549.92, Rho = 0.993
(iter 127) [0.0, 1.1146] = 113.2990, sampling [1.0, 1.3577]. Recommendation = [0.0, 1.1340], Current Cost = 561.47, Rho = 0.993
(iter 127) [0.0, 1.1146] = 113.2990, sampling [1.0, 1.3827]. Recommendation = [0.0, 1.1340], Current Cost = 565.01, Rho = 0.993
(iter 127) [0.0, 1.1146] = 113.2990, sampling [1.0, 0.9459]. Recommendation = [0.0, 1.1340], Current Cost = 568.55, Rho = 0.993
(iter 127) [0.0, 1.1146] = 113.2990, sampling [0.0, 1.1296]. Recommendation = [0.0, 1.1340], Current Cost = 572.09, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 0.9521]. Recommendation = [0.0, 1.1340], Current Cost = 583.63, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.2198]. Recommendation = [0.0, 1.1340], Current Cost = 587.17, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.3490]. Recommendation = [0.0, 1.1340], Current Cost = 598.72, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.1638]. Recommendation = [0.0, 1.1340], Current Cost = 610.27, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.4470]. Recommendation = [0.0, 1.1340], Current Cost = 621.82, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 0.9774]. Recommendation = [0.0, 1.1340], Current Cost = 625.36, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 0.9667]. Recommendation = [0.0, 1.1340], Current Cost = 628.90, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.3905]. Recommendation = [0.0, 1.1340], Current Cost = 632.44, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.1016]. Recommendation = [0.0, 1.1340], Current Cost = 635.98, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.3371]. Recommendation = [0.0, 1.1340], Current Cost = 647.52, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 0.9337]. Recommendation = [0.0, 1.1340], Current Cost = 651.06, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.4101]. Recommendation = [0.0, 1.1340], Current Cost = 654.60, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.1377]. Recommendation = [0.0, 1.1340], Current Cost = 658.14, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.4220]. Recommendation = [0.0, 1.1340], Current Cost = 669.69, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.0663]. Recommendation = [0.0, 1.1340], Current Cost = 673.23, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.4617]. Recommendation = [0.0, 1.1340], Current Cost = 684.78, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 0.9391]. Recommendation = [0.0, 1.1340], Current Cost = 688.32, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.1207]. Recommendation = [0.0, 1.1340], Current Cost = 691.86, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.5900]. Recommendation = [0.0, 1.1340], Current Cost = 703.40, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.8857]. Recommendation = [0.0, 1.1340], Current Cost = 706.94, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.1534]. Recommendation = [0.0, 1.1340], Current Cost = 710.48, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.8244]. Recommendation = [0.0, 1.1340], Current Cost = 722.03, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.4979]. Recommendation = [0.0, 1.1340], Current Cost = 725.57, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.7228]. Recommendation = [0.0, 1.1340], Current Cost = 729.11, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.2767]. Recommendation = [0.0, 1.1340], Current Cost = 732.65, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.4323]. Recommendation = [0.0, 1.1340], Current Cost = 736.19, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.3668]. Recommendation = [0.0, 1.1340], Current Cost = 739.73, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.1099]. Recommendation = [0.0, 1.1340], Current Cost = 743.27, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.1731]. Recommendation = [0.0, 1.1340], Current Cost = 754.82, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.7690]. Recommendation = [0.0, 1.1340], Current Cost = 766.36, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.1988]. Recommendation = [0.0, 1.1340], Current Cost = 769.90, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.6175]. Recommendation = [0.0, 1.1340], Current Cost = 781.45, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.4023]. Recommendation = [0.0, 1.1340], Current Cost = 784.99, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 0.9209]. Recommendation = [0.0, 1.1340], Current Cost = 788.53, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.1412]. Recommendation = [0.0, 1.1340], Current Cost = 792.07, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.1340]. Recommendation = [0.0, 1.1340], Current Cost = 803.62, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.0939]. Recommendation = [0.0, 1.1296], Current Cost = 815.16, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.6802]. Recommendation = [0.0, 1.1296], Current Cost = 826.71, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.1271]. Recommendation = [0.0, 1.1296], Current Cost = 830.25, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.6463]. Recommendation = [0.0, 1.1296], Current Cost = 841.80, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.1589]. Recommendation = [0.0, 1.1296], Current Cost = 845.34, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 2.1108]. Recommendation = [0.0, 1.1296], Current Cost = 856.89, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 2.2233]. Recommendation = [0.0, 1.1296], Current Cost = 860.43, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 0.9272]. Recommendation = [0.0, 1.1296], Current Cost = 863.96, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.5304]. Recommendation = [0.0, 1.1296], Current Cost = 875.51, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.1047]. Recommendation = [0.0, 1.1296], Current Cost = 879.05, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.0784]. Recommendation = [0.0, 1.1296], Current Cost = 890.60, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.3932]. Recommendation = [0.0, 1.1296], Current Cost = 902.15, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 2.0172]. Recommendation = [0.0, 1.1296], Current Cost = 913.69, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.5465]. Recommendation = [0.0, 1.1296], Current Cost = 917.23, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [1.0, 1.9479]. Recommendation = [0.0, 1.1296], Current Cost = 920.77, Rho = 0.993
(iter 139) [0.0, 1.1296] = 113.2995, sampling [0.0, 1.1692]. Recommendation = [0.0, 1.1296], Current Cost = 924.31, Rho = 0.993
