(iter 5) [0.0, 1.1607] = 113.2976, sampling [0.0, 1.1660]. Recommendation = [0.0, 1.1607], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 1.1607] = 113.2976, sampling [0.0, 1.1703]. Recommendation = [0.0, 1.1607], Current Cost = 69.28, Rho = -1.230
(iter 5) [0.0, 1.1607] = 113.2976, sampling [0.0, 1.1743]. Recommendation = [0.0, 1.1607], Current Cost = 80.83, Rho = -1.230
(iter 5) [0.0, 1.1607] = 113.2976, sampling [0.0, 1.1794]. Recommendation = [0.0, 1.1607], Current Cost = 92.38, Rho = -1.230
(iter 5) [0.0, 1.1607] = 113.2976, sampling [0.0, 1.1854]. Recommendation = [0.0, 1.1607], Current Cost = 103.93, Rho = -1.230
(iter 5) [0.0, 1.1607] = 113.2976, sampling [0.0, 1.1832]. Recommendation = [0.0, 1.1607], Current Cost = 115.47, Rho = -1.230
(iter 5) [0.0, 1.1607] = 113.2976, sampling [0.0, 1.1933]. Recommendation = [0.0, 1.1607], Current Cost = 127.02, Rho = -1.230
(iter 5) [0.0, 1.1607] = 113.2976, sampling [0.0, 1.1888]. Recommendation = [0.0, 1.1607], Current Cost = 138.57, Rho = -1.230
(iter 5) [0.0, 1.1607] = 113.2976, sampling [0.0, 1.1988]. Recommendation = [0.0, 1.1607], Current Cost = 150.12, Rho = -1.230
(iter 5) [0.0, 1.1607] = 113.2976, sampling [0.0, 1.2073]. Recommendation = [0.0, 1.1607], Current Cost = 161.66, Rho = -1.230
(iter 5) [0.0, 1.1607] = 113.2976, sampling [0.0, 1.2038]. Recommendation = [0.0, 1.1607], Current Cost = 173.21, Rho = -1.230
(iter 5) [0.0, 1.1607] = 113.2976, sampling [0.0, 1.1591]. Recommendation = [0.0, 1.1607], Current Cost = 184.76, Rho = -1.230
(iter 16) [0.0, 1.1591] = 113.2978, sampling [0.0, 1.2165]. Recommendation = [0.0, 1.1591], Current Cost = 196.31, Rho = -1.230
(iter 16) [0.0, 1.1591] = 113.2978, sampling [0.0, 1.2123]. Recommendation = [0.0, 1.1591], Current Cost = 207.85, Rho = -1.230
(iter 16) [0.0, 1.1591] = 113.2978, sampling [0.0, 1.2300]. Recommendation = [0.0, 1.1591], Current Cost = 219.40, Rho = -1.230
(iter 16) [0.0, 1.1591] = 113.2978, sampling [0.0, 1.2219]. Recommendation = [0.0, 1.1591], Current Cost = 230.95, Rho = -1.230
(iter 16) [0.0, 1.1591] = 113.2978, sampling [0.0, 1.2440]. Recommendation = [0.0, 1.1591], Current Cost = 242.50, Rho = -1.230
(iter 16) [0.0, 1.1591] = 113.2978, sampling [0.0, 1.2363]. Recommendation = [0.0, 1.1591], Current Cost = 254.04, Rho = -1.230
(iter 16) [0.0, 1.1591] = 113.2978, sampling [0.0, 1.2613]. Recommendation = [0.0, 1.1591], Current Cost = 265.59, Rho = -1.230
(iter 16) [0.0, 1.1591] = 113.2978, sampling [0.0, 1.1527]. Recommendation = [0.0, 1.1591], Current Cost = 277.14, Rho = -1.230
(iter 24) [0.0, 1.1527] = 113.2985, sampling [0.0, 1.1520]. Recommendation = [0.0, 1.1527], Current Cost = 288.69, Rho = -1.230
(iter 25) [0.0, 1.1520] = 113.2986, sampling [0.0, 1.1471]. Recommendation = [0.0, 1.1520], Current Cost = 300.23, Rho = -1.230
(iter 26) [0.0, 1.1471] = 113.2989, sampling [0.0, 1.1409]. Recommendation = [0.0, 1.1471], Current Cost = 311.78, Rho = -1.230
(iter 27) [0.0, 1.1409] = 113.2993, sampling [0.0, 1.1383]. Recommendation = [0.0, 1.1409], Current Cost = 323.33, Rho = -1.230
(iter 28) [0.0, 1.1383] = 113.2994, sampling [0.0, 1.1349]. Recommendation = [0.0, 1.1383], Current Cost = 334.88, Rho = -1.230
(iter 29) [0.0, 1.1349] = 113.2995, sampling [0.0, 1.1316]. Recommendation = [0.0, 1.1349], Current Cost = 346.42, Rho = -1.230
