(iter 5) [0.0, 0.9606] = 113.2038, sampling [0.0, 1.6190]. Recommendation = [0.0, 0.9606], Current Cost = 57.74, Rho = -1.230
(iter 5) [0.0, 0.9606] = 113.2038, sampling [0.0, 0.9928]. Recommendation = [0.0, 0.9606], Current Cost = 69.28, Rho = -1.230
(iter 6) [0.0, 0.9928] = 113.2416, sampling [0.0, 1.0306]. Recommendation = [0.0, 0.9928], Current Cost = 80.83, Rho = -1.230
(iter 7) [0.0, 1.0306] = 113.2720, sampling [0.0, 1.0722]. Recommendation = [0.0, 1.0306], Current Cost = 92.38, Rho = -1.230
(iter 8) [0.0, 1.0722] = 113.2913, sampling [0.0, 1.0553]. Recommendation = [0.0, 1.0722], Current Cost = 103.93, Rho = -1.230
(iter 8) [0.0, 1.0722] = 113.2913, sampling [0.0, 1.1197]. Recommendation = [0.0, 1.0722], Current Cost = 115.47, Rho = -1.230
(iter 10) [0.0, 1.1197] = 113.2993, sampling [0.0, 1.0967]. Recommendation = [0.0, 1.1197], Current Cost = 127.02, Rho = -1.230
(iter 10) [0.0, 1.1197] = 113.2993, sampling [0.0, 1.1682]. Recommendation = [0.0, 1.1197], Current Cost = 138.57, Rho = -1.230
(iter 10) [0.0, 1.1197] = 113.2993, sampling [0.0, 1.1441]. Recommendation = [0.0, 1.1197], Current Cost = 150.12, Rho = -1.230
(iter 10) [0.0, 1.1197] = 113.2993, sampling [0.0, 1.2284]. Recommendation = [0.0, 1.1197], Current Cost = 161.66, Rho = -1.230
(iter 10) [0.0, 1.1197] = 113.2993, sampling [0.0, 1.1992]. Recommendation = [0.0, 1.1197], Current Cost = 173.21, Rho = -1.230
(iter 10) [0.0, 1.1197] = 113.2993, sampling [0.0, 1.3026]. Recommendation = [0.0, 1.1197], Current Cost = 184.76, Rho = -1.230
(iter 10) [0.0, 1.1197] = 113.2993, sampling [0.0, 1.2614]. Recommendation = [0.0, 1.1197], Current Cost = 196.31, Rho = -1.230
(iter 10) [0.0, 1.1197] = 113.2993, sampling [0.0, 1.3809]. Recommendation = [0.0, 1.1197], Current Cost = 207.85, Rho = -1.230
(iter 10) [0.0, 1.1197] = 113.2993, sampling [0.0, 1.1807]. Recommendation = [0.0, 1.1197], Current Cost = 219.40, Rho = -1.230
(iter 10) [0.0, 1.1197] = 113.2993, sampling [0.0, 1.1324]. Recommendation = [0.0, 1.1197], Current Cost = 230.95, Rho = -1.230
(iter 20) [0.0, 1.1324] = 113.2995, sampling [0.0, 1.1552]. Recommendation = [0.0, 1.1324], Current Cost = 242.50, Rho = -1.230
(iter 20) [0.0, 1.1324] = 113.2995, sampling [0.0, 1.3386]. Recommendation = [0.0, 1.1324], Current Cost = 254.04, Rho = -1.230
(iter 20) [0.0, 1.1324] = 113.2995, sampling [0.0, 1.1113]. Recommendation = [0.0, 1.1324], Current Cost = 265.59, Rho = -1.230
(iter 20) [0.0, 1.1324] = 113.2995, sampling [0.0, 1.0858]. Recommendation = [0.0, 1.1324], Current Cost = 277.14, Rho = -1.230
(iter 20) [0.0, 1.1324] = 113.2995, sampling [0.0, 1.2132]. Recommendation = [0.0, 1.1324], Current Cost = 288.69, Rho = -1.230
(iter 20) [0.0, 1.1324] = 113.2995, sampling [0.0, 1.4468]. Recommendation = [0.0, 1.1324], Current Cost = 300.23, Rho = -1.230
(iter 20) [0.0, 1.1324] = 113.2995, sampling [0.0, 1.2464]. Recommendation = [0.0, 1.1324], Current Cost = 311.78, Rho = -1.230
(iter 20) [0.0, 1.1324] = 113.2995, sampling [0.0, 1.2791]. Recommendation = [0.0, 1.1324], Current Cost = 323.33, Rho = -1.230
(iter 20) [0.0, 1.1324] = 113.2995, sampling [0.0, 1.1896]. Recommendation = [0.0, 1.1324], Current Cost = 334.88, Rho = -1.230
(iter 20) [0.0, 1.1324] = 113.2995, sampling [0.0, 1.1052]. Recommendation = [0.0, 1.1324], Current Cost = 346.42, Rho = -1.230
(iter 20) [0.0, 1.1324] = 113.2995, sampling [0.0, 1.0444]. Recommendation = [0.0, 1.1324], Current Cost = 357.97, Rho = -1.230
(iter 20) [0.0, 1.1324] = 113.2995, sampling [0.0, 1.1277]. Recommendation = [0.0, 1.1324], Current Cost = 369.52, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.0152]. Recommendation = [0.0, 1.1277], Current Cost = 381.07, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.1397]. Recommendation = [0.0, 1.1277], Current Cost = 392.61, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.0649]. Recommendation = [0.0, 1.1277], Current Cost = 404.16, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.1638]. Recommendation = [0.0, 1.1277], Current Cost = 415.71, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.1740]. Recommendation = [0.0, 1.1277], Current Cost = 427.26, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.0803]. Recommendation = [0.0, 1.1277], Current Cost = 438.80, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.1509]. Recommendation = [0.0, 1.1277], Current Cost = 450.35, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.0918]. Recommendation = [0.0, 1.1277], Current Cost = 461.90, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.2052]. Recommendation = [0.0, 1.1277], Current Cost = 473.45, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.2369]. Recommendation = [0.0, 1.1277], Current Cost = 484.99, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.2202]. Recommendation = [0.0, 1.1277], Current Cost = 496.54, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.1586]. Recommendation = [0.0, 1.1277], Current Cost = 508.09, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.1016]. Recommendation = [0.0, 1.1277], Current Cost = 519.64, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.3183]. Recommendation = [0.0, 1.1277], Current Cost = 531.18, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.4119]. Recommendation = [0.0, 1.1277], Current Cost = 542.73, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.1136]. Recommendation = [0.0, 1.1277], Current Cost = 554.28, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.1856]. Recommendation = [0.0, 1.1277], Current Cost = 565.83, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.1219]. Recommendation = [0.0, 1.1277], Current Cost = 577.37, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.4882]. Recommendation = [0.0, 1.1277], Current Cost = 588.92, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.3568]. Recommendation = [0.0, 1.1277], Current Cost = 600.47, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.2912]. Recommendation = [0.0, 1.1277], Current Cost = 612.02, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.1926]. Recommendation = [0.0, 1.1277], Current Cost = 623.56, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.0773]. Recommendation = [0.0, 1.1277], Current Cost = 635.11, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.2533]. Recommendation = [0.0, 1.1277], Current Cost = 646.66, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.2711]. Recommendation = [0.0, 1.1277], Current Cost = 658.21, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.0387]. Recommendation = [0.0, 1.1277], Current Cost = 669.75, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.1762]. Recommendation = [0.0, 1.1277], Current Cost = 681.30, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.1416]. Recommendation = [0.0, 1.1277], Current Cost = 692.85, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.2085]. Recommendation = [0.0, 1.1277], Current Cost = 704.40, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.0680]. Recommendation = [0.0, 1.1277], Current Cost = 715.94, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.0519]. Recommendation = [0.0, 1.1277], Current Cost = 727.49, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.1660]. Recommendation = [0.0, 1.1277], Current Cost = 739.04, Rho = -1.230
(iter 32) [0.0, 1.1277] = 113.2995, sampling [0.0, 1.1289]. Recommendation = [0.0, 1.1277], Current Cost = 750.59, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.0238]. Recommendation = [0.0, 1.1289], Current Cost = 762.13, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.0625]. Recommendation = [0.0, 1.1289], Current Cost = 773.68, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.0077]. Recommendation = [0.0, 1.1289], Current Cost = 785.23, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.2327]. Recommendation = [0.0, 1.1289], Current Cost = 796.78, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.2408]. Recommendation = [0.0, 1.1289], Current Cost = 808.32, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 0.9814]. Recommendation = [0.0, 1.1289], Current Cost = 819.87, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.3291]. Recommendation = [0.0, 1.1289], Current Cost = 831.42, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.2183]. Recommendation = [0.0, 1.1289], Current Cost = 842.97, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.0959]. Recommendation = [0.0, 1.1289], Current Cost = 854.51, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.2038]. Recommendation = [0.0, 1.1289], Current Cost = 866.06, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.2851]. Recommendation = [0.0, 1.1289], Current Cost = 877.61, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.2667]. Recommendation = [0.0, 1.1289], Current Cost = 889.16, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.3094]. Recommendation = [0.0, 1.1289], Current Cost = 900.70, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.3948]. Recommendation = [0.0, 1.1289], Current Cost = 912.25, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.0566]. Recommendation = [0.0, 1.1289], Current Cost = 923.80, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.0335]. Recommendation = [0.0, 1.1289], Current Cost = 935.35, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.2269]. Recommendation = [0.0, 1.1289], Current Cost = 946.89, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.3699]. Recommendation = [0.0, 1.1289], Current Cost = 958.44, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.2504]. Recommendation = [0.0, 1.1289], Current Cost = 969.99, Rho = -1.230
(iter 65) [0.0, 1.1289] = 113.2995, sampling [0.0, 1.8535]. Recommendation = [0.0, 1.1289], Current Cost = 981.54, Rho = -1.230
