(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.2504]. Recommendation = [0.0, 1.2300], Current Cost = 75.44, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.2373]. Recommendation = [0.0, 1.2300], Current Cost = 78.98, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.2817]. Recommendation = [0.0, 1.2300], Current Cost = 82.51, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.2615]. Recommendation = [0.0, 1.2300], Current Cost = 86.05, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.2322]. Recommendation = [0.0, 1.2300], Current Cost = 89.59, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.2407]. Recommendation = [0.0, 1.2300], Current Cost = 93.13, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.3300]. Recommendation = [0.0, 1.2300], Current Cost = 96.67, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.2467]. Recommendation = [0.0, 1.2300], Current Cost = 100.21, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.3030]. Recommendation = [0.0, 1.2300], Current Cost = 103.75, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.3924]. Recommendation = [0.0, 1.2300], Current Cost = 107.29, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [0.0, 1.2687]. Recommendation = [0.0, 1.2300], Current Cost = 110.83, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.2551]. Recommendation = [0.0, 1.2300], Current Cost = 122.38, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.2278]. Recommendation = [0.0, 1.2300], Current Cost = 125.92, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.2687]. Recommendation = [0.0, 1.2300], Current Cost = 129.46, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.2752]. Recommendation = [0.0, 1.2300], Current Cost = 133.00, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.2915]. Recommendation = [0.0, 1.2300], Current Cost = 136.54, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.2572]. Recommendation = [0.0, 1.2300], Current Cost = 140.08, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.2231]. Recommendation = [0.0, 1.2300], Current Cost = 143.62, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.2663]. Recommendation = [0.0, 1.2300], Current Cost = 147.16, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [0.0, 1.3524]. Recommendation = [0.0, 1.2300], Current Cost = 150.70, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.3158]. Recommendation = [0.0, 1.2300], Current Cost = 162.24, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.4439]. Recommendation = [0.0, 1.2300], Current Cost = 165.78, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [0.0, 1.2467]. Recommendation = [0.0, 1.2300], Current Cost = 169.32, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [0.0, 1.2966]. Recommendation = [0.0, 1.2300], Current Cost = 180.87, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.2857]. Recommendation = [0.0, 1.2300], Current Cost = 192.42, Rho = 1.000
(iter 10) [0.0, 1.2300] = 113.2822, sampling [1.0, 1.2172]. Recommendation = [0.0, 1.2300], Current Cost = 195.96, Rho = 1.000
