(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.0555]. Recommendation = [0.0, 1.0435], Current Cost = 75.44, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.0500]. Recommendation = [0.0, 1.0555], Current Cost = 78.98, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.0676]. Recommendation = [0.0, 1.0555], Current Cost = 82.51, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.0608]. Recommendation = [0.0, 1.0676], Current Cost = 86.05, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.0816]. Recommendation = [0.0, 1.0676], Current Cost = 89.59, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.0757]. Recommendation = [0.0, 1.0816], Current Cost = 93.13, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.0929]. Recommendation = [0.0, 1.0816], Current Cost = 96.67, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.0875]. Recommendation = [0.0, 1.0929], Current Cost = 100.21, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1068]. Recommendation = [0.0, 1.0929], Current Cost = 103.75, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1029]. Recommendation = [0.0, 1.1068], Current Cost = 107.29, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1194]. Recommendation = [0.0, 1.1068], Current Cost = 110.83, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1350]. Recommendation = [0.0, 1.1194], Current Cost = 114.37, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1264]. Recommendation = [0.0, 1.1194], Current Cost = 117.91, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1517]. Recommendation = [0.0, 1.1194], Current Cost = 121.45, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1415]. Recommendation = [0.0, 1.1194], Current Cost = 124.99, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1711]. Recommendation = [0.0, 1.1194], Current Cost = 128.53, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1639]. Recommendation = [0.0, 1.1194], Current Cost = 132.07, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1160]. Recommendation = [0.0, 1.1194], Current Cost = 135.61, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1943]. Recommendation = [0.0, 1.1160], Current Cost = 139.15, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1832]. Recommendation = [0.0, 1.1160], Current Cost = 142.69, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1568]. Recommendation = [0.0, 1.1160], Current Cost = 146.23, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.2199]. Recommendation = [0.0, 1.1160], Current Cost = 149.77, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.2053]. Recommendation = [0.0, 1.1160], Current Cost = 153.31, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1100]. Recommendation = [0.0, 1.1160], Current Cost = 156.85, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.0967]. Recommendation = [0.0, 1.1160], Current Cost = 160.39, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1479]. Recommendation = [0.0, 1.1160], Current Cost = 163.93, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1293]. Recommendation = [0.0, 1.1160], Current Cost = 167.47, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.2529]. Recommendation = [0.0, 1.1160], Current Cost = 171.01, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1226]. Recommendation = [0.0, 1.1160], Current Cost = 174.55, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.2341]. Recommendation = [0.0, 1.1160], Current Cost = 178.08, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1380]. Recommendation = [0.0, 1.1160], Current Cost = 181.62, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1781]. Recommendation = [0.0, 1.1160], Current Cost = 185.16, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.2973]. Recommendation = [0.0, 1.1160], Current Cost = 188.70, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.2735]. Recommendation = [0.0, 1.1160], Current Cost = 192.24, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.0898]. Recommendation = [0.0, 1.1160], Current Cost = 195.78, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1678]. Recommendation = [0.0, 1.1160], Current Cost = 199.32, Rho = 0.994
(iter 10) [0.0, 1.0435] = 113.2794, sampling [1.0, 1.1899]. Recommendation = [0.0, 1.1160], Current Cost = 202.86, Rho = 0.994
